task,worker,answer
0,254,6
0,399,2
0,99,6
0,322,5
0,90,6
1,486,6
1,247,2
1,370,6
1,112,6
1,442,6
2,394,5
2,328,5
2,344,3
2,126,1
2,357,2
3,288,4
3,272,4
3,440,5
3,84,4
3,116,4
4,269,6
4,119,6
4,480,6
4,127,6
4,317,6
5,465,0
5,393,0
5,178,0
5,2,4
5,87,4
6,60,6
6,100,0
6,110,4
6,348,3
6,163,3
7,282,0
7,106,0
7,29,0
7,457,0
7,195,1
8,0,2
8,46,1
8,388,6
8,113,6
8,155,6
9,183,1
9,256,1
9,431,6
9,209,6
9,74,0
10,354,1
10,479,0
10,123,0
10,423,1
10,238,1
11,193,3
11,338,3
11,489,3
11,198,6
11,244,5
12,70,5
12,320,5
12,347,1
12,123,6
12,388,5
13,2,5
13,389,4
13,5,1
13,12,2
13,51,2
14,86,1
14,282,1
14,251,1
14,368,1
14,126,6
15,5,0
15,458,5
15,383,5
15,328,5
15,53,0
16,301,1
16,335,6
16,279,4
16,298,3
16,214,0
17,137,6
17,449,2
17,451,4
17,3,3
17,348,3
18,296,4
18,28,2
18,181,1
18,214,1
18,165,1
19,346,3
19,251,2
19,28,3
19,159,3
19,119,3
20,425,5
20,307,2
20,200,3
20,236,4
20,71,6
21,122,0
21,82,0
21,4,0
21,326,0
21,384,0
22,131,2
22,160,1
22,56,4
22,81,4
22,169,3
23,71,2
23,6,6
23,409,4
23,495,1
23,156,0
24,443,3
24,81,3
24,7,3
24,362,3
24,112,3
25,412,2
25,264,5
25,247,0
25,124,6
25,118,0
26,35,6
26,143,2
26,382,2
26,405,0
26,489,6
27,59,1
27,338,2
27,409,0
27,23,6
27,262,5
28,253,2
28,8,3
28,192,0
28,383,0
28,239,1
29,425,3
29,337,1
29,225,6
29,142,4
29,208,1
30,337,0
30,66,1
30,168,2
30,274,6
30,154,6
31,264,5
31,170,5
31,38,4
31,422,5
31,59,5
32,437,2
32,439,2
32,390,6
32,11,2
32,284,2
33,176,2
33,436,2
33,359,2
33,376,2
33,7,2
34,415,3
34,14,5
34,134,4
34,298,5
34,357,5
35,125,3
35,455,5
35,160,1
35,341,1
35,463,5
36,499,1
36,123,0
36,291,4
36,194,4
36,160,2
37,54,0
37,366,4
37,133,0
37,164,6
37,456,2
38,170,0
38,433,5
38,368,4
38,313,6
38,306,0
39,435,5
39,457,5
39,172,2
39,298,5
39,413,5
40,319,3
40,174,2
40,49,0
40,287,4
40,257,2
41,367,5
41,385,5
41,123,5
41,417,1
41,439,2
42,213,2
42,375,4
42,142,2
42,19,5
42,489,4
43,200,1
43,215,5
43,205,4
43,320,1
43,34,5
44,435,2
44,401,4
44,202,5
44,448,0
44,190,4
45,82,1
45,332,5
45,56,0
45,302,2
45,331,2
46,82,4
46,7,2
46,370,0
46,449,0
46,286,0
47,423,4
47,343,2
47,499,2
47,205,2
47,316,1
48,356,2
48,205,4
48,342,0
48,110,1
48,273,3
49,169,1
49,1,3
49,353,0
49,112,5
49,487,0
50,94,5
50,148,5
50,324,3
50,289,5
50,26,5
51,12,5
51,199,5
51,376,0
51,349,5
51,78,2
52,404,4
52,8,2
52,140,4
52,223,5
52,338,4
53,258,1
53,147,6
53,11,2
53,109,1
53,487,2
54,410,5
54,173,6
54,457,6
54,132,3
54,491,6
55,110,3
55,245,6
55,224,3
55,211,5
55,19,1
56,78,6
56,118,3
56,224,0
56,190,4
57,457,3
57,158,2
57,419,1
57,125,2
57,6,3
58,263,0
58,412,3
58,67,5
58,106,1
58,292,5
