task_id,task_community
0,6
1,3
2,5
3,3
4,4
5,5
6,4
7,0
8,4
9,1
10,5
11,0
12,1
13,2
14,3
15,2
16,6
17,4
18,5
19,6
20,6
21,0
22,0
23,0
24,1
25,6
26,5
27,3
28,3
29,0
30,4
31,4
32,0
33,2
34,0
35,1
36,4
37,6
38,6
39,1
40,0
41,5
42,5
43,2
44,6
45,2
46,4
47,5
48,0
49,6
50,2
51,1
52,0
53,6
54,6
55,5
56,3
57,2
58,1
59,3
60,6
61,2
62,1
63,3
64,6
65,2
66,1
67,0
68,2
69,2
70,3
71,4
72,3
73,6
74,2
75,4
76,3
77,4
78,5
79,5
80,3
81,6
82,4
83,6
84,2
85,6
86,3
87,6
88,2
89,5
90,4
91,5
92,5
93,0
94,4
95,2
96,5
97,1
98,5
99,6
100,4
101,2
102,5
103,3
104,4
105,2
106,6
107,0
108,1
109,2
110,2
111,2
112,6
113,5
114,2
115,6
116,0
117,3
118,6
119,6
120,6
121,4
122,4
123,1
124,1
125,1
126,4
127,0
128,5
129,4
130,4
131,1
132,4
133,6
134,5
135,6
136,0
137,0
138,2
139,3
140,6
141,5
142,5
143,4
144,3
145,3
146,5
147,6
148,3
149,6
150,4
151,4
152,0
153,3
154,5
155,3
156,2
157,0
158,5
159,0
160,4
161,4
162,3
163,6
164,6
165,3
166,6
167,5
168,0
169,6
170,2
171,5
172,4
173,3
174,1
175,3
176,1
177,2
178,2
179,1
180,6
181,6
182,5
183,1
184,5
185,3
186,0
187,1
188,0
189,1
190,1
191,1
192,5
193,6
194,2
195,5
196,6
197,6
198,5
199,2
200,2
201,6
202,3
203,6
204,2
205,1
206,1
207,6
208,6
209,0
210,1
211,0
212,6
213,4
214,3
215,6
216,6
217,6
218,0
219,1
220,6
221,0
222,6
223,5
224,5
225,0
226,1
227,4
228,2
229,5
230,4
231,6
232,3
233,4
234,1
235,0
236,2
237,3
238,6
239,4
240,1
241,3
242,4
243,2
244,4
245,3
246,0
247,5
248,1
249,5
250,2
251,0
252,0
253,5
254,5
255,6
