worker_id,worker_community
0,2
1,1
2,6
3,3
4,6
5,2
6,4
7,2
8,0
9,1
10,6
11,2
12,3
13,3
14,0
15,4
16,4
17,5
18,2
19,0
20,3
21,1
22,6
23,1
24,2
25,5
26,7
27,6
28,4
29,4
30,5
31,7
32,5
33,5
34,3
35,5
36,2
37,1
38,5
39,5
40,6
41,0
42,1
43,4
44,7
45,0
46,1
47,3
48,5
49,0
50,1
51,6
52,7
53,3
54,2
55,5
56,4
57,1
58,2
59,4
60,4
61,3
62,1
63,3
64,4
65,5
66,1
67,6
68,7
69,0
70,3
71,0
72,5
73,7
74,2
75,5
76,3
77,6
78,4
79,4
80,6
81,5
82,0
83,4
84,5
85,6
86,4
87,2
88,1
89,0
90,4
91,6
92,7
93,4
94,7
95,6
96,7
97,5
98,6
99,6
