task_id,truth
0,9
1,1
2,7
3,7
4,10
5,0
6,1
7,7
8,3
9,1
10,9
11,3
12,10
13,5
14,5
15,3
16,4
17,3
18,5
19,9
20,6
21,10
22,7
23,5
24,9
25,5
26,4
27,5
28,9
29,10
30,10
31,9
32,6
33,5
34,3
35,5
36,5
37,9
38,0
39,4
40,5
41,2
42,6
43,1
44,3
45,10
46,6
47,6
48,2
49,8
50,4
51,0
52,6
53,3
54,8
55,2
56,1
57,9
58,8
59,4
60,10
61,4
62,5
63,0
64,10
65,1
66,1
67,6
68,8
69,0
70,9
71,7
72,0
73,9
74,2
75,2
76,0
77,9
78,4
79,7
80,6
81,10
82,9
83,2
84,10
85,3
86,1
87,10
88,1
89,3
90,2
91,1
92,9
93,1
94,3
95,0
96,5
97,7
98,0
99,1
100,6
101,0
102,8
103,0
104,6
105,8
106,9
107,10
108,5
109,2
110,2
111,7
112,2
113,3
114,8
115,4
116,0
117,8
118,10
119,2
120,6
121,7
122,7
123,3
124,3
125,3
126,8
127,2
128,10
129,5
130,0
131,9
132,8
133,8
134,6
135,10
136,5
137,9
138,3
139,4
140,9
141,6
142,3
143,5
144,5
145,5
146,2
147,9
148,9
149,4
150,9
151,4
152,2
153,9
154,0
155,10
156,1
157,0
158,4
159,9
160,0
161,0
162,2
163,0
164,2
165,3
166,8
167,0
168,8
169,4
170,3
171,8
172,3
173,9
174,7
175,8
176,0
177,5
178,9
179,0
180,6
181,3
182,9
183,1
184,3
185,6
186,4
187,4
188,9
189,3
190,4
191,2
192,7
193,5
194,8
195,9
196,0
197,7
198,6
199,0
200,3
201,9
202,6
203,7
204,6
205,9
206,6
207,0
208,1
209,1
210,7
211,4
212,6
213,9
214,1
215,7
216,6
217,6
218,7
219,3
220,4
221,10
222,1
223,1
224,1
225,4
226,1
227,8
228,2
229,5
230,10
231,5
232,5
233,1
234,6
235,0
236,8
237,10
238,4
239,0
240,9
241,5
242,10
243,9
244,0
245,8
246,2
247,9
248,7
249,9
250,8
251,0
252,1
253,7
254,1
255,7
256,7
257,1
258,9
259,5
260,8
261,9
262,2
263,3
264,9
265,4
266,6
267,9
268,3
269,5
270,5
271,5
272,7
273,0
274,1
275,2
276,9
277,4
278,6
279,8
280,1
281,10
282,10
283,3
284,5
285,4
286,5
287,8
288,9
289,6
290,0
291,4
292,4
293,0
294,6
295,8
296,6
297,4
298,1
299,3
300,0
301,8
302,5
303,6
304,7
305,10
306,4
307,7
308,9
309,7
310,3
311,8
312,10
313,10
314,7
315,5
316,2
317,10
318,6
319,4
320,10
321,9
322,2
323,3
324,10
325,5
326,4
327,3
328,8
329,6
330,3
331,6
332,4
333,0
334,6
335,2
336,2
337,9
338,1
339,8
340,0
341,8
342,2
343,4
344,9
345,10
346,8
347,9
348,5
349,7
350,7
351,3
352,9
353,2
354,1
355,8
356,10
357,6
358,6
359,10
360,1
361,7
362,6
363,0
364,6
365,1
366,7
367,8
368,10
369,4
370,10
371,0
372,2
373,1
374,9
375,0
376,1
377,3
378,2
379,8
380,5
381,9
382,4
383,10
384,10
385,5
386,3
387,3
388,4
389,6
390,8
391,7
392,2
393,5
394,6
395,0
396,10
397,2
398,8
399,2
400,8
401,1
402,7
403,0
404,8
405,1
406,10
407,1
408,2
409,0
410,4
411,6
412,10
413,3
414,9
415,6
416,1
417,4
418,1
419,9
420,1
421,9
422,8
423,2
424,7
425,8
426,10
427,10
428,3
429,7
430,1
431,10
432,6
433,5
434,5
435,9
436,3
437,1
438,6
439,5
440,10
441,1
442,5
443,1
444,6
445,5
446,2
447,10
448,5
449,0
450,6
451,7
452,8
453,8
454,8
455,10
456,4
457,9
458,6
459,9
460,0
461,5
462,4
463,10
464,4
465,4
466,5
467,8
468,2
469,10
470,7
471,8
472,0
473,1
474,10
475,0
476,8
477,4
478,10
479,3
480,10
