worker_id,worker_community
0,7
1,3
2,6
3,2
4,6
5,4
6,1
7,5
8,4
9,2
10,4
11,1
12,3
13,7
14,3
15,2
16,3
17,0
18,6
19,0
20,5
21,0
22,5
23,2
24,5
25,6
26,6
27,0
28,3
29,3
30,0
31,5
32,2
33,0
34,1
35,7
36,7
37,0
38,5
39,1
40,1
41,0
42,1
43,5
44,0
45,2
46,0
47,3
48,6
49,1
50,7
51,0
52,3
53,1
54,7
55,4
56,2
57,7
58,2
59,2
60,0
61,3
62,0
63,0
64,2
65,7
66,2
67,3
68,4
69,6
70,2
71,4
72,7
73,1
74,6
75,1
76,7
77,4
78,2
79,4
80,2
81,2
82,0
83,7
84,0
85,2
86,7
87,3
88,5
89,3
90,3
91,5
92,0
93,0
94,0
95,2
96,7
97,7
98,4
99,2
