task,worker,answer
0,94,5
0,27,4
0,1,2
0,74,1
0,47,2
1,71,0
1,18,8
1,28,1
1,68,1
1,61,8
2,63,1
2,72,5
2,69,7
2,79,1
2,89,1
3,18,4
3,56,5
3,15,4
3,40,4
3,59,0
4,80,7
4,94,8
4,90,8
4,21,4
4,45,5
5,51,8
5,39,9
5,69,8
5,18,0
5,83,8
6,72,9
6,84,6
6,48,2
6,96,3
6,95,8
7,23,4
7,57,7
7,31,3
7,48,7
7,3,6
8,1,4
8,18,4
8,0,4
8,34,8
8,11,4
9,96,6
9,15,6
9,65,7
9,88,7
9,23,0
10,22,8
10,10,8
10,82,8
10,28,4
10,14,8
11,89,3
11,10,3
11,72,3
11,6,1
11,49,4
12,66,6
12,71,4
12,48,8
12,98,8
13,40,7
13,56,1
13,59,2
13,63,2
14,73,5
14,66,8
14,61,8
14,41,8
14,80,8
15,48,3
15,25,8
15,15,2
15,57,3
15,38,3
16,11,1
16,33,5
16,70,1
16,2,8
16,8,9
17,28,3
17,83,2
17,51,3
17,20,3
17,37,4
18,17,0
18,59,5
18,12,0
18,41,1
18,68,2
19,44,5
19,76,9
19,18,9
19,61,7
20,64,8
20,40,9
20,19,6
20,35,9
20,51,9
21,18,1
21,48,8
21,34,1
21,72,2
21,43,1
22,64,7
22,57,7
22,66,6
22,38,6
22,92,7
23,48,8
23,1,6
23,5,1
23,18,0
23,68,8
24,98,4
24,81,5
24,65,4
24,3,4
24,46,4
25,79,4
25,19,5
25,63,9
25,83,4
25,32,2
26,97,0
26,24,9
26,12,1
26,78,5
26,58,2
27,80,9
27,91,7
27,63,6
27,82,6
27,15,5
28,68,8
28,95,3
28,9,3
28,67,7
28,92,3
29,41,7
29,30,7
29,48,7
29,15,7
29,19,6
30,57,4
30,62,4
30,47,3
30,72,9
30,78,4
31,82,5
31,71,4
31,13,1
31,97,1
31,29,1
32,17,3
32,39,6
32,23,6
32,79,0
32,12,6
33,26,7
33,52,9
33,50,7
33,12,7
33,16,7
34,97,3
34,71,4
34,11,5
34,93,7
34,66,3
35,90,9
35,12,9
35,16,8
35,5,5
35,97,9
36,14,3
36,97,0
36,69,0
36,6,0
37,10,6
37,9,6
37,29,6
37,12,6
37,82,6
38,15,7
38,76,9
38,31,9
38,89,4
38,14,8
39,28,7
39,88,1
39,32,8
39,86,1
39,64,9
40,65,1
40,15,3
40,35,6
40,11,1
40,41,4
41,65,5
41,29,5
41,97,5
41,24,5
41,50,5
42,91,2
