task,worker,answer
0,57,5
0,96,3
0,337,5
0,318,4
0,144,1
1,316,5
1,19,1
1,235,5
1,160,9
1,184,5
2,340,3
2,337,3
2,326,3
2,32,3
2,293,1
3,136,1
3,218,6
3,190,2
3,22,8
3,282,4
4,73,0
4,213,0
4,273,0
4,103,3
4,339,8
5,0,1
5,285,9
5,286,9
5,37,9
5,261,1
6,10,7
6,265,7
6,219,2
6,285,7
6,281,7
7,321,7
7,282,0
7,47,6
7,150,8
7,252,6
8,161,0
8,297,0
8,82,9
8,279,0
8,131,0
9,230,4
9,15,8
9,1,4
9,347,2
9,113,4
10,108,6
10,198,0
10,23,4
10,123,0
10,250,6
11,317,6
11,148,6
11,231,6
11,116,6
11,291,2
12,211,6
12,221,6
12,282,6
12,258,6
12,8,6
13,270,0
13,91,9
13,290,2
13,261,5
13,339,5
14,121,4
14,68,2
14,228,0
14,196,0
14,108,9
15,341,7
15,190,0
15,284,6
15,277,7
15,109,7
16,282,3
16,96,9
16,201,9
16,335,3
16,198,3
17,139,4
17,245,4
17,326,3
17,161,4
17,143,4
18,210,7
18,230,6
18,143,6
18,271,6
18,294,8
19,101,7
19,199,3
19,89,1
19,82,7
19,22,7
20,290,9
20,334,5
20,131,4
20,59,6
20,203,1
21,342,0
21,206,0
21,144,0
21,271,9
21,187,9
22,275,3
22,221,9
22,29,3
22,297,3
22,230,9
23,86,8
23,271,5
23,211,3
23,97,7
23,180,5
24,261,1
24,334,8
24,213,1
24,303,8
25,65,0
25,84,0
25,189,6
25,157,7
25,348,5
26,222,2
26,75,1
26,52,5
26,238,1
26,192,1
27,31,9
27,52,0
27,64,4
27,279,6
27,214,0
28,117,6
28,290,6
28,307,6
28,347,0
28,162,6
29,68,0
29,205,2
29,119,6
29,204,7
29,322,8
30,86,7
30,297,3
30,249,3
30,114,3
30,12,3
31,178,6
31,288,6
31,185,6
31,226,6
31,12,6
32,264,5
32,261,4
32,210,5
32,43,7
32,226,9
33,42,7
33,120,7
33,74,7
33,314,7
33,250,7
34,135,0
34,169,2
34,263,0
34,347,8
34,83,3
35,89,4
35,61,9
35,200,4
35,147,4
35,46,4
36,92,4
36,116,8
36,307,6
36,36,1
37,215,3
37,268,3
37,104,8
37,20,5
37,42,1
38,178,1
38,321,3
38,247,4
38,276,6
38,169,6
39,83,9
39,214,7
39,59,3
39,70,0
39,246,5
40,18,0
40,105,7
40,232,6
40,16,2
40,280,8
41,93,7
41,191,3
41,328,7
41,230,7
41,112,2
42,215,0
42,272,8
42,286,8
42,82,8
42,27,8
43,167,9
43,108,2
43,57,2
43,225,8
43,95,1
44,123,6
44,53,6
44,105,5
44,346,1
44,16,1
45,139,3
45,251,3
45,232,7
45,53,6
45,7,9
46,299,4
46,319,2
46,170,0
46,314,0
46,214,0
47,207,8
47,98,1
47,277,8
47,120,4
47,291,8
48,310,7
48,174,5
48,180,2
48,152,5
48,277,3
49,197,6
49,209,1
49,280,1
49,1,2
49,32,7
50,203,1
50,40,5
50,186,9
50,269,5
50,21,7
51,163,4
51,62,9
51,255,9
51,12,9
51,296,9
52,254,5
52,179,4
52,304,7
52,140,4
53,66,0
53,77,5
53,248,3
53,337,6
53,159,2
54,73,9
54,195,9
54,63,9
54,330,4
54,23,9
55,182,0
55,151,0
55,198,5
55,185,8
55,295,8
56,297,8
56,307,7
56,87,9
56,276,8
56,327,7
57,212,3
57,242,2
57,333,6
57,208,3
57,66,9
58,83,1
58,166,1
58,248,7
58,58,8
58,97,1
59,107,6
59,195,3
59,225,5
59,299,7
59,294,2
60,130,6
60,158,6
60,225,6
60,181,6
60,58,1
61,118,4
61,155,1
61,254,1
61,167,7
61,160,9
62,304,2
62,323,5
62,88,0
62,237,0
62,66,4
63,149,1
63,291,4
63,170,4
63,223,7
63,45,4
64,6,3
64,205,0
64,241,5
64,74,6
64,319,6
65,71,4
65,84,4
65,309,3
65,339,9
65,192,0
66,250,6
66,159,6
66,245,6
66,322,6
66,179,2
67,153,2
67,251,5
67,8,6
67,208,5
67,75,5
68,186,5
68,26,5
68,150,8
68,193,5
68,153,0
69,102,8
69,332,4
69,169,4
69,255,4
69,156,3
70,306,8
70,257,3
70,296,8
70,41,2
70,236,2
71,84,4
71,49,3
71,164,6
71,245,4
71,101,7
72,30,3
72,74,2
72,318,3
72,261,7
72,53,1
73,2,4
73,336,3
73,230,2
73,280,2
