task,worker,answer
0,278,8
0,127,6
0,265,7
0,123,7
0,383,7
1,201,8
1,221,8
1,123,8
1,208,0
1,62,8
2,88,7
2,491,7
2,113,7
2,214,7
2,169,7
3,26,1
3,117,10
3,113,8
3,208,7
3,67,10
4,8,2
4,362,7
4,113,2
4,187,2
4,194,7
5,244,3
5,391,5
5,278,3
5,483,2
5,417,4
6,493,2
6,128,1
6,101,2
6,484,1
6,445,3
7,419,3
7,71,8
7,265,9
7,415,2
7,260,1
8,14,3
8,427,4
8,360,3
8,50,3
8,202,7
9,480,9
9,153,9
9,51,9
9,168,1
9,325,9
10,100,3
10,220,8
10,209,3
10,483,3
10,214,10
11,466,1
11,44,4
11,495,10
11,378,8
11,297,0
12,487,5
12,488,9
12,137,5
12,374,0
12,306,5
13,243,1
13,207,7
13,475,4
13,73,7
13,233,7
14,482,8
14,492,0
14,195,4
14,327,0
14,220,1
15,204,1
15,116,10
15,436,10
15,47,0
15,494,1
16,385,7
16,17,2
16,428,7
16,92,0
16,99,8
17,473,7
17,121,9
17,310,0
17,318,5
17,63,3
18,273,2
18,339,2
18,346,2
18,270,0
18,409,8
19,360,2
19,431,0
19,85,0
19,475,4
20,354,3
20,15,1
20,305,3
20,115,4
20,149,3
21,40,7
21,333,3
21,377,3
21,280,6
21,125,4
22,64,6
22,58,2
22,39,6
22,245,2
22,406,4
23,282,6
23,318,2
23,438,4
23,132,6
23,356,6
24,339,0
24,247,0
24,138,0
24,141,0
24,366,0
25,106,10
25,58,10
25,56,10
25,312,10
25,241,0
26,282,2
26,244,6
26,407,6
26,86,2
26,41,6
27,98,2
27,185,6
27,36,9
27,90,8
27,99,9
28,329,2
28,323,6
28,415,6
28,478,6
28,76,10
29,319,10
29,294,10
29,350,5
29,161,3
29,1,7
30,257,8
30,126,8
30,54,8
30,129,8
30,51,5
31,76,9
31,357,5
31,214,0
31,245,8
31,277,0
32,465,8
32,281,8
32,243,2
32,422,10
32,415,2
33,337,3
33,234,4
33,433,8
33,202,0
33,146,8
34,293,7
34,309,4
34,165,10
34,398,10
34,85,10
35,365,9
35,479,6
35,298,6
35,440,6
35,336,6
36,157,2
36,145,3
36,461,3
36,263,8
36,58,3
37,190,4
37,333,2
37,91,4
37,332,4
37,283,9
38,460,4
38,370,8
38,384,4
38,166,9
38,201,5
39,237,2
39,481,7
39,224,2
39,156,2
39,404,10
40,259,8
40,126,8
40,173,8
40,318,1
40,424,10
41,256,7
41,310,5
41,322,5
41,467,7
41,46,7
42,346,6
42,291,8
42,189,2
42,458,6
42,63,6
43,312,5
43,193,4
43,393,4
43,476,4
43,163,4
44,429,8
44,181,2
44,316,8
44,287,8
44,211,8
45,248,8
45,229,10
45,351,10
45,349,10
45,181,1
46,329,4
46,349,0
46,116,4
46,304,4
46,465,9
47,48,1
47,422,1
47,486,1
47,478,9
47,371,1
48,181,0
48,205,6
48,418,10
48,279,7
48,464,8
49,341,4
49,234,4
49,308,8
49,297,4
49,164,4
50,102,5
50,15,6
50,155,4
50,166,3
50,457,7
51,418,7
51,10,7
51,408,5
51,385,0
51,143,7
52,225,7
52,1,10
52,35,8
52,447,3
52,6,7
53,149,10
53,341,8
53,5,10
53,367,10
53,369,0
54,442,7
54,128,10
54,449,2
54,446,10
54,74,3
55,281,8
55,5,6
55,462,6
55,49,6
55,418,6
56,354,6
56,370,2
56,285,1
56,38,4
56,190,1
57,428,8
57,359,9
57,455,4
57,209,3
57,357,1
58,350,8
58,8,6
58,398,0
58,167,4
58,7,9
59,292,9
59,426,9
59,169,0
59,493,8
59,13,9
60,193,8
60,283,8
60,195,10
60,474,8
60,137,8
61,199,9
61,382,10
61,415,9
61,269,9
61,352,2
62,199,9
62,118,4
62,266,5
62,182,9
62,379,9
63,112,4
63,251,1
63,451,4
63,315,6
63,259,2
64,1,3
64,216,6
64,96,9
64,67,9
64,382,7
65,385,1
65,233,10
65,413,4
65,420,4
65,371,3
66,492,4
66,479,0
66,99,5
66,417,0
66,334,0
67,303,1
67,206,1
67,132,9
67,474,1
67,207,10
68,339,0
68,15,4
68,357,0
68,198,0
68,202,0
69,27,3
69,1,8
69,175,10
69,35,5
69,297,4
70,205,10
70,110,9
70,311,4
70,242,4
70,252,4
71,477,2
71,20,2
71,296,5
71,337,1
71,188,7
72,444,3
72,415,6
72,34,8
72,187,5
72,276,5
73,327,9
73,87,0
73,6,4
73,155,10
73,114,10
74,164,9
74,168,0
74,24,2
74,102,4
74,225,8
75,119,3
75,233,3
75,75,6
75,424,3
75,89,10
76,125,0
76,117,0
76,57,0
76,352,0
76,427,7
77,426,0
77,108,5
77,105,0
77,177,1
77,54,3
78,45,7
78,216,7
78,196,1
78,137,1
78,313,0
79,122,3
79,50,7
79,318,7
79,201,0
79,390,5
80,210,8
80,292,8
80,398,10
80,121,9
80,68,7
81,229,5
81,134,3
81,138,3
81,105,3
81,459,0
82,72,5
82,487,3
82,292,7
82,348,3
82,167,1
83,409,4
83,339,9
83,22,0
83,226,0
83,477,1
84,163,1
84,281,1
84,185,1
84,194,1
84,370,1
85,442,6
85,177,6
85,347,7
85,394,6
85,405,0
86,400,5
86,195,5
86,462,5
86,399,8
86,186,5
87,151,0
87,249,1
87,465,4
87,174,10
87,154,3
88,233,0
88,416,6
88,330,6
88,146,8
88,271,8
89,230,3
89,107,3
89,483,3
89,263,4
89,362,8
90,239,5
90,6,2
90,39,10
90,63,0
90,326,8
91,398,8
91,447,6
91,234,5
91,361,1
91,362,5
92,79,8
92,21,2
92,93,0
92,314,6
92,358,0
93,266,3
93,114,3
93,346,3
93,481,3
93,423,3
94,14,1
94,445,5
94,259,4
94,105,1
94,386,3
95,271,9
95,488,9
95,21,9
95,172,2
95,414,5
96,446,4
96,288,2
96,493,6
96,157,6
96,410,5
97,303,3
97,383,0
97,194,0
97,292,0
97,79,2
98,210,2
98,116,1
98,157,10
98,344,7
98,413,9
99,184,10
99,215,10
99,245,2
99,489,6
99,171,10
100,105,4
100,200,8
100,485,8
100,440,2
100,484,10
101,308,0
101,40,8
101,200,8
101,231,8
101,378,8
102,460,2
102,278,2
102,178,1
102,308,0
102,462,0
103,263,3
103,155,3
103,236,3
103,154,10
103,6,2
104,306,0
104,117,0
104,54,9
104,177,2
104,336,0
105,16,3
105,113,2
105,400,1
105,139,3
105,12,3
106,384,4
106,470,9
106,443,10
106,87,10
106,40,1
107,1,4
107,490,3
107,180,2
107,175,3
107,98,7
108,475,4
108,419,1
108,327,10
108,86,0
109,39,1
109,141,2
109,489,6
109,45,6
109,154,0
110,54,3
110,346,3
110,257,0
110,104,3
110,50,7
111,462,3
111,469,7
111,466,6
111,70,8
111,27,9
112,39,0
112,453,3
112,460,2
112,125,3
112,198,5
113,207,10
113,404,10
113,43,10
113,318,4
113,57,10
114,232,3
114,245,1
114,409,1
114,439,1
114,475,10
115,446,4
115,280,0
115,420,0
115,389,3
115,288,2
116,174,8
