task,worker,answer
0,92,4
0,280,4
0,209,4
0,449,0
0,122,4
1,149,2
1,58,1
1,74,0
1,320,1
1,448,1
2,236,4
2,319,4
2,163,3
2,79,3
2,135,3
3,258,5
3,177,5
3,169,4
3,369,5
3,180,5
4,114,5
4,301,4
4,322,6
4,96,3
4,368,0
5,111,2
5,480,0
5,24,2
5,443,4
5,208,4
6,48,1
6,288,1
6,277,0
6,169,2
6,488,0
7,166,3
7,208,3
7,404,3
7,400,4
7,282,3
8,166,1
8,177,3
8,163,5
8,151,1
8,97,1
9,243,2
9,497,1
9,414,0
9,232,0
9,236,0
10,85,6
10,213,6
10,401,6
10,216,2
10,109,6
11,204,5
11,211,5
11,176,5
11,47,2
11,350,5
12,169,3
12,120,5
12,94,0
12,265,4
12,183,2
13,84,6
13,344,6
13,301,5
13,318,3
13,159,1
14,133,5
14,405,0
14,241,0
14,394,5
15,265,4
15,383,1
15,385,1
15,314,2
15,485,0
16,249,6
16,1,1
16,97,2
16,348,0
16,325,5
17,4,6
17,472,5
17,393,0
17,286,5
17,387,5
18,345,4
18,101,3
18,495,6
18,371,2
18,391,2
19,435,2
19,337,4
19,275,2
19,349,2
19,113,2
20,118,2
20,302,3
20,207,3
20,83,3
20,113,3
21,23,5
21,368,0
21,50,5
21,130,0
21,25,5
22,337,0
22,226,6
22,172,6
22,64,2
22,413,2
23,375,2
23,103,6
23,51,0
23,168,5
23,343,2
24,331,0
24,457,6
24,197,2
24,143,5
24,90,6
25,82,6
25,157,6
25,406,2
25,260,3
25,99,4
26,220,2
26,63,1
26,283,5
26,41,5
26,170,1
27,326,6
27,348,6
27,81,5
27,329,1
27,248,5
28,445,6
28,143,1
28,481,6
28,448,6
28,223,6
29,283,2
29,175,1
29,220,1
29,42,1
29,136,1
30,300,0
30,435,3
30,179,3
30,295,3
30,357,1
31,304,4
31,481,3
31,62,3
31,459,1
31,439,0
32,142,0
32,46,0
32,278,3
32,66,2
32,476,6
33,104,3
33,420,2
33,222,3
33,127,3
33,125,6
34,77,6
34,460,6
34,328,6
34,391,6
34,477,6
35,233,0
35,350,3
35,405,3
35,447,5
35,310,3
36,369,6
36,232,6
36,475,5
36,476,2
36,480,6
37,380,1
37,213,1
37,205,1
37,364,0
37,5,2
38,252,3
38,314,5
38,268,6
38,317,5
38,297,5
39,29,6
39,401,1
39,290,6
39,432,4
39,193,6
40,334,3
40,318,3
40,290,5
40,443,3
40,172,3
41,350,0
41,364,0
41,287,5
41,473,5
41,19,5
42,112,6
42,124,1
42,1,0
42,470,4
42,136,3
43,424,1
43,317,2
43,412,2
43,165,6
43,239,2
44,178,5
44,441,3
44,357,4
44,410,2
44,111,5
45,412,0
45,11,2
45,57,0
45,359,6
45,477,0
46,277,6
46,276,4
46,27,2
46,297,4
46,303,6
47,296,6
47,428,3
47,467,5
47,24,4
47,242,4
48,347,5
48,199,0
48,194,4
48,421,0
48,88,1
49,100,5
49,46,5
49,147,5
49,150,5
49,290,3
50,155,0
50,252,5
50,313,3
50,418,1
50,445,1
51,469,4
51,416,6
51,465,1
51,310,3
51,213,5
52,413,1
52,146,6
52,97,5
52,199,1
52,248,6
53,282,5
53,394,2
53,185,3
53,292,4
53,147,0
54,441,2
54,263,0
54,492,1
54,156,2
54,131,2
55,31,4
55,347,4
55,216,4
55,184,4
55,220,1
56,32,5
56,260,2
56,54,4
56,310,0
56,100,0
57,144,5
57,462,4
57,242,0
57,372,0
57,136,0
58,335,2
58,403,5
58,248,2
58,89,2
58,130,0
59,273,0
59,366,4
59,379,4
59,442,2
59,165,4
60,42,0
60,344,5
60,398,6
60,285,2
60,459,1
61,33,0
61,413,5
61,348,2
61,21,3
61,136,4
62,468,4
62,250,4
62,356,1
62,267,4
62,312,4
63,250,4
63,165,5
63,359,4
63,188,5
63,403,4
64,380,4
64,177,4
64,447,6
64,67,5
64,49,6
65,241,1
65,402,1
65,187,2
65,160,0
65,247,0
66,31,5
66,125,5
66,390,0
66,483,3
66,179,3
67,486,4
67,418,5
67,299,5
67,131,4
67,439,5
68,427,3
68,312,2
68,249,3
68,428,6
68,41,4
69,353,0
69,449,0
69,380,1
69,427,4
69,68,4
70,174,4
70,143,1
70,4,4
70,30,4
70,434,4
71,177,3
71,326,6
71,456,5
71,474,6
71,461,6
72,492,0
72,153,4
72,95,1
72,233,1
72,347,1
73,338,2
73,425,6
73,351,6
73,28,2
73,130,0
74,222,5
74,274,5
74,91,1
74,423,5
74,321,6
75,220,4
75,5,0
75,307,4
75,66,4
75,289,4
76,101,4
76,278,1
76,294,6
76,482,0
76,410,6
77,422,3
77,33,3
77,11,3
77,268,0
77,53,1
78,405,1
78,353,4
78,15,5
78,209,1
78,291,6
79,396,0
79,308,3
79,316,1
79,222,3
79,404,1
80,148,0
80,274,3
80,313,3
80,133,6
80,286,1
81,84,3
81,72,3
81,187,6
81,242,5
81,194,5
82,136,0
82,144,4
82,369,4
82,356,4
82,282,4
83,338,2
83,474,2
83,289,3
83,367,5
83,362,5
84,328,6
84,309,6
84,108,6
84,230,6
84,183,3
85,243,0
85,196,6
85,220,6
85,454,6
85,275,6
86,208,1
86,412,1
86,309,6
86,190,6
86,7,5
87,120,5
87,125,5
87,210,5
87,481,5
87,489,3
88,132,4
88,371,4
88,343,0
88,480,1
88,269,4
89,134,1
89,471,0
89,129,3
89,395,5
89,92,1
90,212,6
90,333,0
90,337,6
90,170,6
90,490,6
91,361,2
91,158,2
91,177,2
91,165,6
91,23,3
92,367,6
92,36,4
92,190,2
92,39,6
92,117,0
93,484,0
93,162,1
93,246,0
93,439,4
93,32,0
94,200,3
94,207,4
94,488,6
94,335,5
94,139,0
95,255,3
95,148,4
95,431,5
95,337,4
95,457,3
96,149,3
96,113,6
96,171,6
96,428,2
96,193,1
97,224,5
97,284,3
97,54,0
97,11,2
97,138,2
98,388,5
98,437,6
98,499,3
98,442,4
98,490,6
99,406,5
99,214,2
99,240,0
99,323,5
99,109,2
100,111,3
100,26,1
100,479,3
100,363,3
100,390,5
101,133,4
101,401,6
101,53,2
101,58,6
101,411,6
102,305,2
102,373,2
102,296,2
102,192,2
102,207,2
103,113,6
103,88,6
103,94,3
103,160,0
103,110,0
104,356,3
104,109,1
104,30,3
104,340,4
104,155,0
105,298,3
105,228,6
105,384,4
105,268,6
105,110,6
106,250,2
106,288,4
106,118,3
106,334,2
106,129,2
107,47,6
107,281,6
107,213,6
107,460,6
107,128,6
108,188,3
108,232,3
108,246,3
108,262,0
108,287,1
109,213,4
109,151,3
109,84,4
109,377,4
109,44,6
110,282,0
110,274,2
110,429,4
110,426,4
110,189,5
111,8,2
111,320,5
111,310,6
111,148,5
111,199,5
112,34,1
112,392,3
112,455,2
112,402,3
112,45,3
113,213,1
113,485,4
113,311,6
113,160,1
113,158,6
114,308,5
114,150,4
114,416,4
114,300,1
114,417,1
115,46,0
115,286,2
115,321,0
115,222,0
115,122,0
116,312,6
116,407,3
116,438,0
116,332,1
116,269,5
117,154,4
117,262,5
117,91,6
117,146,2
117,226,6
118,97,0
118,328,1
118,431,5
118,336,2
118,419,2
119,365,1
119,24,5
119,155,2
119,27,2
119,29,5
120,119,0
120,445,0
120,399,3
120,14,1
120,120,0
121,476,6
121,1,6
121,4,5
121,169,6
121,181,6
122,355,2
122,19,2
122,386,3
122,38,2
122,414,2
123,411,3
123,12,3
123,421,1
123,203,4
123,214,3
124,245,5
124,99,5
124,272,1
124,91,0
124,244,3
125,421,0
125,228,0
125,67,6
125,10,0
125,120,0
126,301,4
126,454,4
126,149,2
126,361,4
127,249,5
127,288,6
127,416,0
127,213,0
128,450,4
128,261,5
128,121,4
128,102,5
128,29,4
129,58,0
129,453,6
129,282,5
129,394,2
129,207,5
130,433,2
130,120,6
130,323,6
130,380,6
130,143,6
131,356,1
131,50,3
131,494,3
131,338,3
131,172,2
132,111,1
132,442,2
132,191,4
132,367,2
132,136,2
133,402,3
133,96,3
133,216,6
133,399,3
133,498,0
134,237,6
134,244,4
134,381,4
134,268,0
134,403,0
135,272,0
135,473,5
135,431,2
135,287,5
136,310,6
136,350,0
136,449,1
136,65,2
136,398,6
137,478,1
137,78,1
137,5,4
137,222,5
137,471,2
138,288,3
138,108,0
138,456,3
138,181,0
138,399,2
139,231,3
139,422,1
139,373,6
139,273,5
139,367,5
140,393,0
140,314,3
140,4,4
140,239,3
140,300,6
141,130,6
141,463,6
141,187,6
141,281,6
141,172,6
142,382,5
142,339,5
142,137,5
142,337,5
142,134,5
143,470,0
143,346,1
143,75,2
143,269,3
143,458,0
144,351,5
144,144,5
144,309,1
144,221,5
144,147,5
145,366,4
145,161,4
145,210,5
145,51,4
145,177,4
146,130,1
146,28,1
146,476,1
146,38,1
146,209,1
147,336,5
147,25,1
147,372,5
147,131,1
147,178,5
148,101,5
148,187,5
148,453,1
148,110,1
148,297,6
149,221,4
149,178,4
149,420,3
149,285,3
149,219,3
150,135,5
150,266,6
150,272,6
150,2,3
150,221,6
151,466,4
151,390,1
151,163,2
151,269,5
151,133,3
152,308,2
152,6,6
152,445,3
152,414,1
152,119,6
153,307,5
153,450,5
153,323,5
153,67,3
153,226,3
154,369,1
154,493,5
154,64,1
154,452,2
154,432,6
155,142,6
155,220,6
155,0,5
155,303,3
155,266,1
156,118,1
156,90,2
156,14,2
156,252,1
156,294,2
157,114,5
157,449,0
157,418,3
157,58,5
157,67,6
158,268,6
158,294,0
158,419,5
158,55,5
158,313,5
159,417,3
159,171,2
159,357,3
159,193,3
159,243,0
160,209,5
160,496,5
160,150,5
160,17,5
160,79,5
161,438,4
161,442,6
161,203,0
161,108,0
161,144,2
162,422,6
162,242,5
162,87,3
162,158,3
162,299,5
163,352,6
163,223,6
163,196,0
163,284,4
163,259,5
164,285,3
164,140,4
164,332,6
164,243,1
164,161,1
165,472,5
165,454,6
165,402,3
165,10,5
165,151,3
166,341,1
166,158,1
166,473,1
166,354,1
166,79,6
167,128,6
167,231,3
167,31,6
167,314,4
167,109,2
168,234,3
168,491,4
168,256,5
168,122,4
168,24,4
169,391,6
169,293,2
169,311,6
169,170,2
169,466,0
170,106,6
170,328,3
170,352,4
170,409,0
170,461,6
171,205,5
171,211,0
171,351,0
171,150,0
171,161,0
172,448,1
172,134,1
172,346,3
172,302,0
172,40,1
173,411,5
173,117,5
173,348,5
173,102,5
173,44,2
174,408,5
174,158,1
174,3,0
174,278,5
174,81,1
175,476,4
175,125,0
175,108,1
175,442,4
175,53,3
176,205,4
176,485,1
176,9,0
176,407,0
176,304,3
177,159,0
177,0,0
177,441,0
177,474,0
177,343,0
178,373,4
178,268,4
178,73,5
178,334,1
178,361,5
179,80,0
179,424,6
179,344,2
179,182,6
179,65,0
180,129,4
180,6,5
180,84,3
180,66,6
180,326,3
181,45,1
181,412,1
181,479,2
181,93,2
181,333,1
182,84,0
182,231,1
182,184,1
182,342,0
182,424,0
183,367,3
183,70,4
183,314,5
183,110,4
183,63,1
184,143,2
184,311,4
184,21,0
184,366,1
184,180,3
185,361,5
185,209,2
185,140,2
185,481,4
185,123,0
186,28,6
186,282,0
186,211,4
186,442,4
186,485,3
187,286,5
187,474,5
187,360,5
187,198,3
187,454,5
188,450,4
188,196,5
188,352,2
188,41,2
188,409,4
189,313,1
189,275,4
189,184,0
189,405,2
189,188,4
190,80,6
190,282,6
190,163,5
190,13,6
190,335,6
191,331,5
191,466,5
191,437,4
191,265,3
191,60,5
192,243,2
192,230,1
192,322,1
192,435,2
192,391,1
193,54,4
193,130,3
193,145,2
193,462,1
193,80,1
194,79,3
194,350,4
194,495,6
194,329,0
194,153,3
195,27,1
195,194,1
195,65,3
195,53,4
195,250,1
196,488,6
196,283,6
196,240,0
196,274,6
196,382,6
197,52,4
197,214,1
197,39,4
197,364,4
197,369,4
198,383,6
198,290,2
198,393,2
198,398,0
198,399,6
199,247,1
199,498,0
199,76,0
199,35,2
199,146,3
200,60,6
200,83,1
200,238,1
200,248,3
200,92,3
201,248,0
201,292,3
201,228,5
201,162,3
201,111,3
202,367,5
202,498,5
202,44,5
202,60,5
202,137,0
203,277,1
203,460,5
203,433,3
203,331,4
203,180,2
204,6,0
204,143,6
204,19,0
204,441,0
204,311,0
205,103,0
205,261,6
205,163,0
205,246,2
205,36,2
206,109,2
206,117,0
206,484,0
206,444,0
206,123,0
207,123,5
207,149,3
207,414,5
207,350,5
207,173,0
208,371,6
208,231,2
208,208,4
208,453,2
208,443,4
209,203,6
209,168,2
209,126,6
209,91,1
209,233,6
210,70,0
210,69,1
210,114,0
210,229,1
210,128,2
211,194,1
211,303,1
211,125,0
211,149,6
211,63,5
212,186,6
212,385,1
212,335,2
212,369,3
212,46,3
213,253,1
213,262,2
213,37,1
213,201,3
213,167,3
214,20,4
214,199,0
214,217,3
214,135,3
214,330,5
215,268,6
215,234,6
215,326,6
215,36,6
215,455,5
216,359,4
216,458,4
216,371,2
216,386,4
216,113,4
217,263,6
217,447,3
217,256,5
217,493,4
217,251,2
218,414,6
218,257,5
218,397,2
218,465,6
218,357,5
219,486,3
219,404,2
219,107,5
219,428,0
219,19,6
220,379,4
220,449,6
220,324,4
220,200,6
220,146,5
221,1,1
221,58,3
221,422,6
221,352,1
221,4,5
222,210,2
222,1,1
222,332,5
222,200,6
222,438,4
223,203,1
223,316,5
223,256,4
223,35,6
223,111,6
224,470,5
224,141,6
224,357,3
224,96,6
224,485,6
225,450,3
225,173,2
225,408,3
225,151,6
225,333,4
226,459,2
226,285,0
226,241,4
226,139,1
226,19,6
227,428,1
227,321,1
227,110,1
227,401,1
227,268,5
228,309,0
228,156,1
228,191,2
228,325,3
228,160,0
229,89,2
229,121,0
229,289,2
229,353,5
229,27,1
230,24,6
230,273,6
230,408,4
230,309,2
230,95,4
231,225,2
231,212,4
231,75,5
231,234,6
232,152,0
232,198,1
232,160,0
232,468,6
232,238,1
233,228,4
233,460,3
233,472,3
233,370,3
233,34,4
234,461,2
234,213,0
234,474,6
234,457,4
234,418,6
235,455,2
235,174,6
235,291,4
235,255,0
235,387,0
236,225,0
236,108,5
236,358,3
236,216,5
236,139,6
237,21,3
237,258,5
237,358,1
237,104,6
237,136,0
238,463,1
238,156,1
238,284,5
238,69,1
238,291,1
239,458,2
239,419,1
239,398,1
239,44,1
239,356,1
240,254,4
240,84,6
240,278,4
240,227,1
240,60,4
241,133,6
241,83,6
241,157,6
241,265,1
241,309,0
242,329,0
242,437,2
242,35,3
242,187,6
243,466,3
243,313,3
243,414,3
243,212,4
243,228,0
244,306,5
244,413,5
244,294,4
244,447,5
244,358,4
245,148,2
245,330,3
245,36,3
245,220,3
245,434,3
246,370,5
246,479,1
246,343,5
246,219,6
246,487,5
247,57,6
247,310,4
247,7,1
247,348,5
247,325,4
248,490,5
248,308,2
248,84,0
248,267,0
248,166,6
249,168,4
249,341,6
249,468,4
249,416,1
249,477,3
250,285,4
250,210,3
250,267,4
250,111,4
250,167,4
251,257,6
251,313,5
251,306,6
251,144,6
251,47,6
252,352,2
252,170,5
252,371,4
252,369,5
252,408,0
253,365,5
253,214,1
253,101,1
253,330,1
253,10,1
254,376,4
254,198,4
254,300,1
254,387,3
254,289,4
255,324,4
255,14,4
255,191,2
255,182,4
255,143,3
256,203,5
256,471,0
256,180,4
256,115,3
256,238,5
257,123,2
257,238,5
257,62,3
257,435,2
257,18,1
258,193,4
258,443,1
258,229,1
258,474,4
258,146,6
259,109,5
259,268,2
259,136,3
259,211,0
259,227,6
260,240,0
260,459,0
260,361,0
260,281,0
260,87,0
261,122,4
261,361,4
261,342,5
261,478,1
261,422,3
262,466,1
262,378,1
262,395,2
262,354,1
262,204,1
263,64,5
263,62,4
263,175,1
263,371,5
263,169,3
264,334,5
264,205,1
264,11,0
264,469,3
264,129,5
265,144,1
265,422,5
265,475,4
265,49,0
265,388,5
266,258,1
266,358,6
266,143,3
266,403,3
266,350,3
267,265,4
267,349,0
267,291,2
267,91,0
268,385,4
268,109,4
268,390,2
268,13,4
268,122,4
269,62,0
269,3,0
269,20,0
269,128,0
269,173,2
270,260,5
270,118,2
270,472,2
270,151,2
270,423,4
271,182,4
271,33,3
271,43,2
271,63,6
271,53,4
272,117,6
272,233,3
272,426,3
272,157,3
272,69,0
273,355,1
273,65,5
273,272,3
273,181,3
273,291,3
274,187,3
274,74,3
274,337,3
274,47,3
274,492,1
275,83,3
275,152,0
275,100,6
275,10,5
275,164,0
276,56,6
276,172,1
276,139,1
276,485,4
277,72,0
277,310,0
277,17,6
277,61,6
277,130,0
278,145,3
278,99,1
278,5,0
278,404,1
278,301,6
279,14,3
279,319,6
279,46,3
279,267,3
279,96,3
280,326,2
280,444,4
280,412,2
280,125,5
280,385,5
281,361,0
281,72,0
281,291,3
281,14,3
281,216,0
282,452,6
282,99,6
282,156,6
282,299,5
282,80,0
283,485,1
283,182,3
283,39,1
283,428,0
283,99,3
284,325,1
284,115,3
284,442,2
284,85,3
284,185,6
285,208,6
285,364,1
285,54,4
285,66,5
285,453,4
286,336,4
286,225,5
286,146,1
286,51,6
286,110,6
287,13,1
287,245,1
287,398,1
287,346,1
288,309,4
288,145,0
288,460,1
288,27,1
288,295,1
289,42,3
289,398,1
289,361,6
289,194,5
289,428,1
290,61,6
290,373,6
290,94,6
290,446,6
290,440,6
291,306,6
291,81,3
291,147,6
291,360,0
291,460,3
292,126,3
292,330,2
292,372,6
292,298,2
292,4,3
293,178,6
293,2,5
293,193,0
293,346,1
293,48,6
294,176,1
294,190,3
294,17,6
294,361,1
294,235,4
295,355,4
295,326,3
295,455,3
295,411,4
295,123,3
296,54,1
296,432,0
296,343,1
296,474,1
296,297,1
297,493,5
297,398,2
297,393,3
297,248,6
297,249,2
298,154,6
298,436,6
298,159,3
298,184,6
298,77,2
299,27,1
299,436,3
299,264,0
299,281,3
299,67,3
300,19,3
300,89,4
300,458,2
300,277,1
300,149,5
301,307,5
301,409,6
301,223,6
301,95,3
301,188,4
302,448,2
302,402,0
302,261,1
302,181,1
302,22,2
303,241,2
303,268,4
303,452,6
303,16,6
303,112,2
304,160,0
304,179,3
304,433,6
304,32,6
304,253,4
305,92,2
305,9,4
305,5,2
305,327,6
305,432,2
306,37,1
306,106,6
306,447,1
306,214,1
306,361,1
307,395,2
307,261,1
307,330,1
307,47,1
307,472,1
308,348,2
308,370,2
308,279,2
308,78,2
308,240,0
309,328,0
309,308,4
309,63,6
309,62,1
309,316,4
310,205,0
310,423,0
310,429,4
310,79,2
310,340,0
311,217,2
311,76,1
311,191,2
311,99,5
311,373,1
312,284,0
312,407,0
312,317,0
312,61,0
312,176,3
313,419,5
313,34,2
313,251,2
313,400,3
314,212,3
314,2,3
314,330,6
314,6,1
314,100,6
315,355,0
315,126,1
315,276,1
315,79,2
315,498,1
316,17,6
316,54,6
316,40,5
316,294,6
316,453,2
317,453,4
317,412,2
317,473,2
317,230,3
317,289,2
318,296,5
318,10,5
318,22,4
318,240,2
318,176,5
319,311,2
319,111,2
319,144,6
319,239,4
319,11,2
320,266,4
320,48,5
320,440,5
320,138,5
320,6,0
321,278,0
321,313,4
321,226,6
321,389,1
321,11,3
322,309,5
322,472,5
322,391,0
322,202,2
322,126,1
323,278,1
323,397,1
323,207,1
323,326,1
323,412,1
324,382,3
324,425,2
324,270,6
324,110,1
324,466,2
325,364,1
325,488,3
325,260,5
325,326,4
325,44,1
326,258,6
326,251,6
326,61,6
326,252,6
326,410,1
327,447,4
327,135,1
327,276,5
327,120,4
327,112,5
328,24,5
328,161,5
328,82,3
328,332,4
328,217,4
329,394,4
329,421,6
329,54,2
329,197,1
329,315,6
330,166,2
330,329,6
330,421,6
330,174,3
330,477,1
331,27,2
331,100,3
331,144,0
331,300,1
331,138,3
332,210,0
332,112,5
332,284,0
332,374,2
332,194,2
333,185,6
333,409,6
333,292,6
333,130,0
333,96,2
334,160,4
334,346,3
334,166,3
334,319,3
334,285,4
335,294,4
335,255,2
335,477,1
335,422,4
335,395,3
336,49,3
336,300,1
336,85,1
336,145,2
336,487,1
337,109,2
337,72,2
337,339,2
337,430,0
337,229,1
338,73,4
338,80,6
338,265,6
338,498,3
338,196,4
339,201,6
339,274,6
339,29,6
339,87,6
339,57,6
340,332,2
340,187,1
340,230,3
340,243,3
340,322,3
341,387,3
341,264,6
341,183,4
341,436,5
341,468,5
342,466,3
342,266,3
342,237,3
342,104,3
342,454,4
343,244,0
343,127,5
343,289,0
343,460,0
343,314,0
344,473,4
344,41,3
344,254,6
344,355,3
344,237,1
345,343,3
345,420,6
345,366,3
345,356,2
345,208,2
346,458,5
346,42,5
346,275,5
346,108,5
346,104,5
347,475,2
347,317,1
347,272,1
347,4,1
347,318,1
348,352,3
348,147,0
348,471,0
348,281,2
348,459,0
349,185,6
349,64,6
349,35,5
349,204,6
349,107,6
350,343,2
350,294,2
350,424,0
350,7,2
350,232,2
351,46,3
351,159,2
351,372,4
351,476,1
351,340,6
352,156,5
352,140,0
352,88,4
352,230,5
352,434,1
353,81,5
353,238,3
353,44,4
353,279,5
353,113,5
354,58,3
354,167,1
354,452,2
354,43,3
354,176,2
355,253,4
355,127,3
355,453,6
355,401,4
355,423,2
356,28,2
356,204,2
356,484,2
356,10,0
356,242,0
357,205,3
357,484,6
357,299,1
357,456,4
358,24,1
358,244,6
358,247,0
358,5,1
358,319,4
359,423,6
359,450,2
359,211,1
359,406,6
359,62,1
360,246,0
360,301,0
360,244,0
360,247,3
360,412,1
361,185,6
361,36,1
361,72,6
361,411,4
361,379,4
362,211,5
362,48,3
362,128,1
362,344,1
362,133,6
363,296,4
363,40,4
363,25,5
363,67,4
363,472,4
364,200,2
364,14,6
364,156,0
364,375,5
364,380,5
365,207,0
365,380,0
365,8,5
365,351,0
365,322,0
366,260,0
366,148,3
366,470,3
366,428,3
366,353,2
367,208,0
367,90,5
367,86,5
367,56,1
367,332,1
368,258,5
368,286,4
368,487,1
368,173,4
368,475,0
369,160,2
369,363,1
369,54,1
369,315,4
369,285,1
370,52,3
370,226,2
370,38,2
370,243,3
370,428,0
371,299,3
371,325,2
371,444,4
371,274,0
371,137,4
372,470,1
372,169,4
372,161,1
372,62,3
372,49,4
373,438,6
373,62,2
373,497,2
373,444,5
373,326,5
374,329,2
374,148,1
374,49,3
374,150,2
374,237,2
375,40,3
375,310,4
375,298,4
375,135,2
375,335,4
376,190,3
376,276,2
376,474,4
376,284,4
376,238,4
377,8,2
377,29,6
377,185,6
377,92,2
377,46,2
378,475,6
378,403,2
378,345,3
378,367,6
378,445,6
379,162,2
379,431,1
379,241,5
379,15,5
379,235,2
380,144,6
380,26,6
380,366,5
380,211,6
380,336,6
381,118,3
381,279,5
381,10,3
381,134,3
381,235,5
382,229,2
382,18,4
382,344,3
382,432,5
383,284,2
383,445,3
383,348,4
383,174,2
383,119,2
384,87,3
384,176,2
384,90,5
384,221,3
384,302,3
385,385,3
385,15,3
385,359,3
385,290,6
385,254,3
386,98,5
386,44,5
386,9,2
386,381,2
386,475,5
387,249,4
387,24,6
387,0,4
387,207,4
387,383,4
388,439,3
388,0,4
388,87,5
388,77,3
388,136,3
389,234,1
389,120,3
389,392,1
389,468,1
389,411,2
390,49,1
390,87,5
390,325,2
390,192,0
390,125,0
391,350,2
391,416,2
391,497,2
391,123,5
391,1,3
392,56,4
392,309,6
392,198,0
392,67,4
392,109,3
393,283,2
393,185,3
393,483,4
393,208,2
393,405,2
394,190,3
394,146,4
394,306,4
394,468,5
394,480,4
395,193,5
395,492,5
395,216,3
395,246,5
395,96,4
396,376,6
396,145,6
396,76,6
396,140,6
396,382,6
397,445,2
397,104,2
397,341,2
397,207,2
397,19,1
398,159,1
398,24,6
398,215,6
398,230,6
398,81,0
399,202,6
399,297,1
399,284,3
399,330,4
399,471,3
400,226,6
400,323,5
400,308,5
400,86,5
400,148,3
401,174,0
401,214,0
401,466,1
401,288,5
401,426,0
402,9,4
402,464,3
402,279,2
402,479,6
402,391,1
403,261,3
403,252,5
403,70,3
403,234,3
403,173,3
404,423,5
404,308,5
404,149,5
404,279,0
404,52,5
405,251,2
405,373,0
405,126,2
405,70,2
405,173,2
406,484,5
406,451,4
406,226,4
406,267,4
406,442,4
407,459,6
407,116,0
407,285,2
407,314,6
407,258,0
408,194,0
408,397,1
408,152,2
408,379,5
408,432,2
409,63,1
409,157,3
409,409,6
409,470,2
409,144,3
410,336,3
410,48,4
410,106,3
410,361,3
410,360,3
411,418,6
411,124,6
411,281,6
411,416,6
411,229,6
412,429,0
412,219,4
412,121,0
412,490,2
412,152,0
413,80,3
413,327,3
413,389,3
413,49,4
413,205,0
414,436,2
414,210,3
414,482,4
414,386,6
414,299,4
415,33,0
415,462,2
415,485,0
415,272,4
415,140,0
416,170,0
416,426,6
416,82,6
416,372,6
416,200,5
417,108,6
417,75,6
417,336,6
417,474,2
417,379,6
418,182,0
418,102,0
418,84,0
418,73,1
418,446,0
419,4,5
419,428,3
419,416,4
419,494,0
419,318,0
420,69,5
420,97,0
420,296,5
420,486,2
421,450,0
421,468,5
421,95,5
421,253,6
421,62,0
422,47,4
422,457,1
422,316,4
422,37,5
422,180,4
423,146,2
423,397,0
423,433,5
423,276,4
423,198,4
424,353,3
424,436,3
424,13,4
424,90,0
424,367,3
425,362,0
425,123,2
425,128,1
425,177,2
426,350,6
426,18,6
426,90,6
426,62,6
426,168,0
427,474,5
427,152,5
427,252,6
427,130,5
427,111,6
428,328,3
428,404,6
428,246,0
428,320,5
428,411,5
429,347,5
429,441,5
429,254,5
429,239,5
429,148,2
430,460,2
430,319,4
430,268,5
430,367,6
430,303,5
431,334,3
431,360,4
431,133,2
431,35,6
431,380,4
432,206,5
432,22,6
432,321,5
432,137,1
432,346,5
433,402,4
433,476,1
433,32,6
433,61,4
433,200,6
434,182,2
434,96,2
434,391,0
434,174,2
434,155,6
435,315,4
435,438,6
435,383,5
435,192,1
435,157,2
436,68,6
436,198,5
436,141,1
436,74,2
436,182,6
437,130,4
437,70,3
437,145,3
437,95,3
437,326,6
438,335,0
438,394,5
438,60,5
438,63,5
438,15,5
439,335,1
439,486,1
439,210,1
439,117,1
439,93,1
440,139,5
440,430,3
440,477,5
440,97,4
440,347,5
441,50,0
441,167,6
441,414,0
441,302,5
441,14,1
442,350,2
442,210,1
442,41,2
442,432,1
442,361,2
443,427,4
443,305,6
443,291,5
443,359,4
443,189,4
444,271,3
444,123,2
