worker_id,worker_community
0,7
1,2
2,1
3,5
4,1
5,4
6,0
7,0
8,2
9,3
10,4
11,1
12,0
13,5
14,3
15,3
16,0
17,6
18,3
19,1
20,5
21,5
22,1
23,5
24,4
25,3
26,5
27,1
28,3
29,3
30,1
31,2
32,3
33,1
34,2
35,2
36,2
37,5
38,7
39,4
40,0
41,5
42,5
43,6
44,0
45,7
46,6
47,6
48,7
49,4
50,4
51,0
52,7
53,6
54,0
55,2
56,7
57,7
58,6
59,4
60,3
61,4
62,1
63,6
64,4
65,6
66,7
67,6
68,1
69,4
70,0
71,2
72,0
73,0
74,5
75,7
76,0
77,2
78,1
79,5
80,4
81,1
82,7
83,5
84,4
85,2
86,1
87,5
88,5
89,2
90,1
91,5
92,7
93,5
94,2
95,0
96,7
97,1
98,2
99,6
