worker_id,worker_community
0,4
1,3
2,0
3,3
4,5
5,5
6,4
7,4
8,6
9,6
10,4
11,5
12,0
13,3
14,2
15,0
16,6
17,3
18,2
19,6
20,3
21,6
22,4
23,7
24,2
25,0
26,4
27,3
28,5
29,3
30,7
31,7
32,5
33,2
34,0
35,1
36,7
37,4
38,0
39,2
40,0
41,5
42,0
43,5
44,7
45,2
46,2
47,1
48,2
49,7
50,3
51,7
52,0
53,5
54,3
55,4
56,0
57,3
58,7
59,2
60,5
61,3
62,7
63,2
64,0
65,6
66,1
67,6
68,2
69,6
70,3
71,3
72,1
73,0
74,5
75,6
76,1
77,4
78,4
79,3
80,7
81,7
82,1
83,0
84,5
85,4
86,3
87,3
88,7
89,6
90,7
91,2
92,5
93,0
94,3
95,2
96,0
97,4
98,1
99,2
