worker_id,worker_community
0,5
1,5
2,3
3,6
4,7
5,2
6,6
7,4
8,5
9,6
10,2
11,7
12,0
13,4
14,5
15,2
16,3
17,3
18,4
19,6
20,5
21,4
22,2
23,3
24,7
25,6
26,6
27,3
28,6
29,3
30,0
31,3
32,2
33,0
34,0
35,3
36,7
37,1
38,6
39,3
40,5
41,4
42,1
43,5
44,3
45,2
46,2
47,7
48,4
49,1
50,4
51,1
52,1
53,4
54,4
55,2
56,0
57,4
58,1
59,2
60,7
61,7
62,4
63,0
64,2
65,1
66,6
67,7
68,7
69,3
70,2
71,2
72,2
73,5
74,7
75,4
76,1
77,7
78,3
79,2
80,3
81,0
82,0
83,3
84,1
85,2
86,7
87,6
88,6
89,4
90,0
91,2
92,5
93,3
94,4
95,4
96,3
97,1
98,4
99,4
