task_id,task_community
0,5
1,6
2,4
3,5
4,6
5,4
6,3
7,5
8,5
9,0
10,4
11,0
12,1
13,2
14,4
15,0
16,5
17,4
18,3
19,6
20,5
21,2
22,3
23,1
24,2
25,0
26,1
27,2
28,0
29,1
30,5
31,1
32,3
33,5
34,3
35,0
36,6
37,0
38,5
39,6
40,4
41,1
42,3
43,3
44,0
45,1
46,5
47,2
48,2
49,3
50,0
51,2
52,6
53,4
54,3
55,3
56,3
57,4
58,1
59,2
60,4
61,5
62,6
63,5
64,4
65,4
66,0
67,1
68,1
69,3
70,4
71,6
72,6
73,1
74,1
75,0
76,0
77,2
78,4
79,4
80,3
81,2
82,2
83,3
84,2
85,0
86,1
87,6
88,1
89,5
90,2
91,1
92,0
93,5
94,0
95,0
96,2
97,3
98,3
99,0
100,6
101,1
102,0
103,1
104,3
105,3
106,0
107,6
108,4
109,3
110,3
111,0
112,5
113,2
114,3
115,0
116,2
117,1
118,2
119,1
120,3
121,5
122,0
123,3
124,5
125,4
126,1
127,2
128,1
129,5
130,2
131,5
132,0
133,3
134,3
135,6
136,3
137,0
138,5
139,6
140,0
141,6
142,0
143,4
144,5
145,3
146,2
147,0
148,6
149,6
150,1
151,3
152,6
153,6
154,3
155,5
156,1
157,0
158,6
159,1
160,4
161,2
162,1
163,1
164,2
165,5
166,5
167,6
168,3
169,4
170,1
171,0
172,1
173,6
174,3
175,1
176,4
177,2
178,4
179,5
180,1
181,1
182,0
183,5
184,3
185,4
186,3
187,5
188,6
189,5
190,4
191,5
192,5
193,2
194,4
195,0
196,5
197,6
198,0
199,0
200,6
201,4
202,6
203,1
204,4
205,1
206,2
207,1
208,6
209,0
210,6
211,4
212,1
213,3
214,0
215,4
216,0
217,6
218,4
219,0
220,1
221,5
222,2
223,4
224,1
225,1
226,6
227,2
228,6
229,1
230,3
231,3
232,0
233,5
234,4
235,2
236,3
237,3
238,2
239,6
240,1
241,0
242,1
243,4
244,2
245,2
246,2
247,2
248,5
249,1
250,1
251,6
252,2
253,0
254,5
255,3
256,5
257,6
258,3
259,6
260,3
261,4
262,3
263,6
264,2
265,0
266,3
267,2
268,1
269,1
270,1
271,1
272,2
273,1
274,4
275,4
276,4
277,4
278,3
279,3
280,4
281,0
282,6
283,0
284,4
285,4
286,1
287,2
288,3
289,4
290,4
291,3
292,4
293,1
294,1
295,1
296,0
297,3
298,1
299,6
300,2
301,6
302,1
303,1
304,6
305,4
306,0
307,5
308,2
309,2
310,3
311,2
312,5
313,3
314,3
315,0
316,0
317,5
318,1
319,1
320,4
321,1
322,6
323,4
324,3
325,4
326,5
327,1
328,4
329,2
330,3
331,5
332,6
333,0
334,1
335,5
336,4
337,4
338,2
339,3
340,3
341,5
342,4
343,4
344,4
345,5
346,4
347,1
348,4
349,2
350,3
351,3
352,1
353,0
354,4
355,3
356,3
357,2
358,5
359,1
360,5
361,3
362,5
363,6
364,2
365,0
366,6
367,5
368,3
369,0
370,3
371,4
372,2
373,2
