task,worker,answer
0,63,3
0,8,7
0,66,8
0,94,4
0,46,6
1,96,4
1,63,2
1,47,4
1,98,4
1,11,4
2,72,0
2,23,0
2,70,0
2,0,8
2,7,0
3,62,3
3,0,2
3,55,6
3,84,0
3,33,0
4,90,6
4,47,3
4,62,4
4,52,0
4,94,4
5,81,3
5,20,9
5,72,0
5,42,5
5,35,3
6,85,4
6,86,8
6,97,4
6,82,4
6,33,7
7,74,4
7,21,2
7,30,2
7,19,2
7,57,2
8,33,4
8,23,8
8,98,0
8,50,3
8,5,2
9,38,5
9,14,9
9,82,9
9,74,9
9,89,7
10,30,9
10,43,4
10,45,9
10,41,6
10,65,9
11,4,7
11,43,4
11,59,8
11,95,3
11,54,2
12,18,5
12,86,0
12,64,5
12,74,5
12,63,9
13,86,0
13,20,9
13,95,5
13,57,3
13,18,9
14,80,3
14,81,9
14,17,7
14,32,3
15,55,6
15,44,0
15,10,2
15,9,6
15,89,5
16,94,7
16,57,7
16,36,7
16,84,2
16,44,2
17,95,1
17,12,9
17,20,0
17,26,0
17,19,2
18,12,9
18,81,7
18,62,9
18,96,8
18,54,9
19,9,8
19,31,3
19,62,1
19,53,1
19,27,2
20,37,1
20,94,1
20,53,7
20,54,7
20,78,1
21,54,1
21,82,0
21,13,1
21,29,3
21,67,5
22,88,4
22,75,7
22,90,5
22,2,4
22,28,6
23,67,5
23,83,7
23,66,0
23,26,4
23,96,0
24,65,4
24,18,4
24,16,6
24,13,4
24,43,9
25,35,9
25,47,3
25,88,0
25,16,8
25,9,5
26,77,9
26,89,5
26,40,5
26,90,5
27,59,1
27,49,4
27,39,3
27,44,3
27,66,5
28,98,1
28,48,4
28,64,4
28,30,4
28,28,4
29,52,8
29,61,2
29,14,7
29,33,2
29,17,7
30,91,2
30,85,2
30,31,4
30,49,8
30,51,2
31,42,7
31,0,3
31,49,8
31,60,8
31,83,0
32,86,6
32,73,6
32,46,6
32,36,2
33,80,6
33,66,1
33,47,9
33,13,9
33,45,9
34,66,3
34,68,7
34,53,0
34,82,3
35,33,1
35,31,3
35,73,3
35,39,3
35,47,1
36,50,5
36,48,2
36,34,3
36,17,7
36,10,2
37,79,9
37,83,6
37,17,5
37,32,8
37,71,8
38,28,4
38,0,4
38,13,0
38,19,2
38,83,2
39,61,5
39,57,5
39,82,9
39,14,5
39,10,5
40,38,3
40,8,9
40,12,5
40,28,2
40,88,2
41,67,8
41,80,8
41,51,1
41,8,9
41,81,2
42,15,9
42,68,9
42,34,3
42,6,2
43,33,3
43,17,2
43,44,2
43,10,5
43,98,2
44,75,7
44,85,7
44,88,7
44,54,7
44,52,9
45,6,4
45,16,6
45,43,7
45,23,2
45,49,0
46,55,6
46,3,0
46,36,2
46,24,0
47,81,2
47,3,4
47,0,2
47,93,5
47,76,3
48,5,3
48,31,5
48,32,4
48,17,4
48,90,4
49,27,8
49,82,1
49,54,3
49,94,6
49,84,0
50,36,7
50,72,2
50,93,5
50,9,5
50,73,9
51,6,5
51,59,5
51,9,3
51,41,6
51,87,5
52,22,6
52,7,7
52,39,4
52,11,8
52,60,8
53,25,3
53,8,2
53,17,3
53,75,3
53,16,3
54,92,8
54,37,0
54,24,2
54,25,6
54,99,8
55,65,4
55,3,4
55,36,4
55,98,1
56,62,6
56,35,2
56,20,0
56,72,6
56,45,8
57,64,3
57,4,0
57,67,3
57,83,7
57,33,3
58,95,3
58,87,3
58,64,0
58,32,1
58,43,3
59,20,9
59,21,7
59,65,1
59,97,4
59,9,9
60,14,6
60,30,9
60,0,5
60,90,8
60,49,2
61,44,6
61,37,9
61,76,2
61,23,8
62,50,7
62,63,0
62,38,1
62,31,4
62,23,4
63,15,0
63,14,6
63,2,5
63,17,5
63,21,5
64,24,2
64,50,8
64,94,6
64,63,8
64,97,7
65,66,5
65,96,9
65,10,9
65,73,8
65,58,7
66,75,9
66,94,9
66,27,9
66,96,8
66,22,7
67,59,7
67,25,6
67,21,7
67,87,1
67,7,3
68,55,0
68,54,0
68,17,4
68,40,0
68,4,0
69,61,9
69,81,6
69,17,6
69,31,3
69,23,3
70,58,0
70,68,2
70,8,4
70,22,7
70,6,1
71,21,5
71,68,5
71,67,2
71,27,3
71,35,5
72,2,8
72,56,3
72,97,2
72,42,8
73,34,9
73,90,4
73,48,4
73,16,4
73,60,4
74,11,6
74,18,6
74,72,1
74,87,1
75,22,4
75,85,9
75,77,9
75,27,9
