worker_id,worker_community
0,7
1,5
2,2
3,4
4,2
5,5
6,0
7,1
8,1
9,5
10,2
11,5
12,6
13,1
14,1
15,7
16,5
17,0
18,0
19,7
20,4
21,4
22,1
23,6
24,0
25,7
26,3
27,3
28,7
29,6
30,3
31,4
32,1
33,7
34,7
35,2
36,4
37,6
38,5
39,0
40,7
41,3
42,1
43,6
44,4
45,1
46,1
47,0
48,0
49,6
50,7
51,4
52,0
53,4
54,1
55,1
56,4
57,4
58,3
59,3
60,0
61,6
62,3
63,2
64,5
65,2
66,4
67,1
68,0
69,3
70,5
71,0
72,7
73,0
74,7
75,1
76,5
77,0
78,5
79,1
80,2
81,4
82,1
83,0
84,1
85,0
86,6
87,1
88,3
89,6
90,2
91,6
92,7
93,2
94,6
95,1
96,5
97,7
98,1
99,0
100,4
101,7
102,2
103,0
104,1
105,4
106,5
107,2
108,3
109,4
110,4
111,3
112,1
113,6
114,6
115,6
116,0
117,2
118,7
119,6
120,7
121,1
122,2
123,0
124,3
125,3
126,7
127,4
128,2
129,0
130,0
131,3
132,6
133,7
134,0
135,3
136,7
137,6
138,6
139,5
140,1
141,2
142,3
143,0
144,4
145,4
146,5
147,6
148,6
149,2
150,7
151,0
152,0
153,0
154,7
155,4
156,2
157,7
158,0
159,4
160,0
161,7
162,3
163,6
164,6
165,4
166,4
167,4
168,1
169,2
170,5
171,0
172,5
173,7
174,2
175,3
176,2
177,4
178,6
179,1
180,0
181,6
182,1
183,4
184,1
185,3
186,7
187,0
188,7
189,1
190,6
191,3
192,3
193,6
194,2
195,0
196,7
197,3
198,2
199,4
200,7
201,1
202,5
203,1
204,7
205,0
206,5
207,7
208,4
209,1
210,3
211,2
212,2
213,1
214,5
215,0
216,5
217,6
218,4
219,5
220,0
221,4
222,4
223,7
224,2
225,0
226,0
227,7
228,3
229,6
230,1
231,6
232,0
233,6
234,3
235,2
236,5
237,2
238,5
239,7
240,0
241,3
242,0
243,1
244,5
245,6
246,2
247,4
248,2
249,1
