task_id,task_community
0,3
1,0
2,1
3,2
4,2
5,3
6,0
7,5
8,1
9,6
10,4
11,2
12,6
13,4
14,3
15,0
16,3
17,2
18,0
19,6
20,5
21,2
22,4
23,3
24,3
25,5
26,4
27,4
28,2
29,3
30,6
31,0
32,6
33,4
34,0
35,4
36,1
37,2
38,5
39,2
40,0
41,1
42,6
43,6
44,0
45,5
46,2
47,2
48,1
49,6
50,3
51,6
52,4
53,5
54,5
55,1
56,5
57,3
58,5
59,1
60,6
61,5
62,4
63,4
64,2
65,6
66,4
67,6
68,3
69,4
70,4
71,5
72,6
73,0
74,2
75,0
76,3
77,2
78,3
79,1
80,3
81,2
82,4
83,1
84,2
85,2
86,4
87,4
88,1
89,3
90,5
91,2
92,0
93,3
94,2
95,4
96,0
97,4
98,5
99,6
