worker_id,worker_community
0,4
1,5
2,5
3,5
4,6
5,7
6,4
7,3
8,7
9,3
10,7
11,7
12,3
13,0
14,0
15,1
16,6
17,0
18,6
19,0
20,6
21,7
22,0
23,3
24,5
25,6
26,7
27,2
28,0
29,7
30,6
31,4
32,3
33,0
34,4
35,4
36,1
37,4
38,3
39,6
40,2
41,2
42,2
43,1
44,6
45,0
46,2
47,0
48,7
49,7
50,5
51,1
52,1
53,5
54,0
55,7
56,3
57,3
58,7
59,0
60,5
61,3
62,2
63,5
64,5
65,1
66,4
67,5
68,2
69,1
70,4
71,6
72,3
73,5
74,7
75,7
76,0
77,4
78,2
79,3
80,6
81,3
82,1
83,2
84,3
85,4
86,1
87,2
88,5
89,1
90,4
91,6
92,7
93,2
94,1
95,6
96,4
97,4
98,6
99,5
100,4
101,0
102,5
103,7
104,1
105,4
106,0
107,1
108,1
109,6
110,4
111,7
112,0
113,1
114,7
115,6
116,5
117,1
118,0
119,7
120,5
121,1
122,1
123,2
124,2
125,3
126,5
127,0
128,0
129,0
130,5
131,5
132,7
133,1
134,7
135,7
136,4
137,3
138,7
139,0
140,3
141,2
142,0
143,1
144,6
145,2
146,5
147,0
148,1
149,6
150,5
151,4
152,3
153,2
154,1
155,7
156,7
157,1
158,7
159,0
160,2
161,5
162,6
163,3
164,0
165,3
166,6
167,0
168,1
169,3
170,6
171,7
172,7
173,3
174,4
175,2
176,1
177,7
178,6
179,1
180,4
181,6
182,1
183,2
184,6
185,7
186,5
187,6
188,3
189,0
190,6
191,2
192,7
193,5
194,7
195,3
196,4
197,4
198,1
199,1
200,5
201,3
202,2
203,0
204,7
205,7
206,2
207,6
208,3
209,3
210,1
211,3
212,2
213,6
214,1
215,5
216,0
217,5
218,4
219,6
220,1
221,0
222,1
223,6
224,2
225,0
226,1
227,5
228,3
229,4
230,4
231,1
232,2
233,6
234,2
235,7
236,4
237,1
238,7
239,6
240,6
241,7
242,2
243,7
244,5
245,3
246,5
247,3
248,2
249,3
250,0
251,0
252,0
253,4
254,0
255,7
256,3
257,6
258,3
259,5
260,6
261,7
262,0
263,0
264,5
265,1
266,2
267,2
268,2
269,1
270,1
271,3
272,3
273,2
274,4
275,1
276,0
277,3
278,2
279,2
280,7
281,1
282,4
283,6
284,3
285,0
286,0
287,0
288,0
289,4
290,6
291,7
292,1
293,3
294,6
295,1
296,3
297,3
298,0
299,3
300,7
301,1
302,5
303,6
304,6
305,3
306,2
307,1
308,7
309,7
310,4
311,5
312,5
313,4
314,0
315,0
316,2
317,1
318,0
319,0
320,1
321,4
322,7
323,6
324,7
325,2
326,1
327,0
328,7
329,6
330,7
331,2
332,0
333,1
334,0
335,1
336,1
337,3
338,2
339,0
340,7
341,3
342,3
343,7
344,4
345,1
346,2
347,5
348,1
349,3
350,4
351,6
352,1
353,6
354,4
355,4
356,3
357,4
358,0
359,4
360,0
361,7
362,1
363,5
364,5
365,6
366,3
367,3
368,5
369,6
370,0
371,0
372,0
373,2
374,1
375,3
376,7
377,7
378,0
379,5
380,3
381,1
382,6
383,2
384,6
385,6
386,1
387,3
388,4
389,4
390,7
391,0
392,3
393,7
394,7
395,4
396,5
397,0
398,3
399,2
400,3
401,4
402,0
403,5
404,0
405,6
406,7
407,5
408,0
409,3
410,0
411,5
412,0
413,5
414,4
415,1
416,7
417,4
418,0
419,0
420,4
421,2
422,1
423,1
424,2
425,2
426,4
427,7
428,4
429,7
430,5
431,3
432,7
433,7
434,6
435,0
436,5
437,2
438,0
439,5
440,4
441,0
442,4
443,2
444,6
445,5
446,1
447,4
448,6
449,5
450,3
451,4
452,4
453,5
454,7
455,3
456,0
457,7
458,7
459,7
460,4
461,5
462,5
463,7
464,5
465,3
466,0
467,2
468,7
469,4
470,2
471,1
472,2
473,3
474,7
475,1
476,1
477,7
478,6
479,6
480,5
481,7
482,0
483,1
484,4
485,2
486,0
487,4
488,4
489,5
490,7
491,6
492,0
493,4
494,7
495,4
496,7
497,7
498,1
499,0
