task_id,truth
0,4
1,3
2,7
3,4
4,0
5,9
6,3
7,3
8,7
9,8
10,3
11,2
12,5
13,4
14,1
15,8
16,3
17,9
18,1
19,3
20,3
21,2
22,9
23,5
24,2
25,6
26,4
27,8
28,7
29,0
30,7
31,4
32,0
33,1
34,0
35,9
36,9
37,4
38,1
39,1
40,1
41,1
42,1
43,4
44,4
45,6
46,3
47,4
48,6
49,0
50,3
51,2
52,8
53,0
54,3
55,9
56,8
57,8
58,9
59,6
60,0
61,0
62,2
63,7
64,3
65,2
66,8
67,1
68,4
69,2
70,4
71,7
72,3
73,3
74,5
75,8
76,3
77,7
78,0
79,1
80,3
81,8
82,4
83,9
84,9
85,7
86,1
87,0
88,1
89,8
90,1
91,5
92,9
93,4
94,8
95,2
96,6
97,7
98,5
99,4
100,8
101,9
102,1
103,8
104,0
105,6
106,1
107,6
108,6
109,3
110,4
111,2
112,1
113,2
114,0
115,8
116,1
117,2
118,4
119,5
120,9
121,2
122,7
123,3
124,2
125,0
126,3
127,1
128,8
129,2
130,4
131,4
132,1
133,3
134,6
135,2
136,1
137,5
138,0
139,8
140,4
141,4
142,8
143,6
144,2
145,2
146,3
147,1
148,0
149,7
150,2
151,9
152,0
153,3
154,3
155,1
156,4
157,7
158,7
159,4
160,3
161,9
162,5
163,0
164,5
165,3
166,6
167,0
168,2
169,0
170,5
171,8
172,6
173,8
174,3
175,5
176,1
177,5
178,5
179,2
180,0
181,6
182,4
183,2
184,0
185,9
186,8
187,1
188,8
189,3
190,6
191,8
192,7
193,4
194,5
195,1
196,4
197,6
198,8
199,9
200,1
201,0
202,1
203,6
204,3
205,2
206,0
207,5
208,9
209,5
210,0
211,0
212,6
213,2
214,0
215,8
216,4
217,8
218,5
219,7
220,9
221,7
222,9
223,1
224,5
225,6
226,3
227,6
228,7
229,6
230,5
231,8
232,8
233,3
234,2
235,0
236,4
237,5
238,1
239,9
240,6
241,6
242,1
243,9
244,4
245,0
246,0
247,7
248,6
249,8
250,7
251,1
252,0
253,9
254,8
255,1
256,2
257,2
258,5
259,5
260,4
261,1
262,2
263,6
264,9
265,8
266,1
267,6
268,9
269,2
270,7
271,9
272,2
273,4
274,5
275,2
276,0
277,7
278,8
279,6
280,2
281,2
282,8
283,4
284,4
285,6
286,3
287,4
288,9
289,3
290,3
291,5
292,4
293,0
294,6
295,1
296,8
297,6
298,2
299,5
300,2
301,5
302,8
303,2
304,5
305,9
306,4
307,5
308,1
309,9
310,1
311,9
312,7
313,4
314,7
315,4
316,5
317,9
318,8
319,1
320,8
321,4
322,2
323,8
324,2
325,2
326,6
327,6
328,2
329,8
330,5
331,3
332,3
333,8
334,0
335,0
336,7
337,1
338,3
339,9
340,5
341,2
342,9
343,4
344,3
345,1
346,0
347,3
348,1
349,9
350,3
351,7
352,1
353,1
354,4
355,7
356,3
357,8
358,5
359,7
360,3
361,4
362,1
363,7
364,6
365,4
366,2
367,1
368,2
369,9
370,3
371,8
372,5
373,3
374,9
375,9
376,4
377,4
378,8
379,7
380,1
381,5
382,7
383,9
384,2
385,8
386,1
387,2
388,2
389,1
390,7
391,9
392,3
393,3
394,2
395,7
396,8
397,3
398,4
399,0
400,2
401,3
402,6
403,1
404,2
405,0
406,2
407,1
408,1
409,0
410,8
411,3
412,1
413,6
414,1
415,8
416,9
417,1
418,0
419,2
420,0
421,5
422,1
423,6
424,4
425,7
426,8
427,2
428,9
429,0
430,2
431,5
432,6
433,4
434,1
435,6
436,3
437,7
438,7
439,2
440,0
441,2
442,4
443,8
444,6
445,9
446,2
447,0
448,4
449,1
450,1
451,6
452,1
453,6
454,9
455,8
456,1
457,8
458,6
459,7
460,0
461,4
462,3
463,0
464,2
465,7
466,6
467,3
468,1
469,9
470,8
471,5
472,3
473,0
474,3
475,5
476,4
477,1
478,8
479,0
480,4
481,8
482,4
483,4
484,6
485,1
486,0
487,5
488,9
489,6
490,2
491,4
492,2
493,7
494,9
495,3
496,1
497,9
498,6
499,7
500,3
501,2
502,2
503,7
504,5
505,2
506,9
507,1
508,9
509,6
510,7
511,4
512,7
513,1
514,8
515,7
516,7
517,0
518,7
519,4
520,4
521,9
522,2
523,6
524,8
525,8
526,4
527,3
528,8
529,3
530,4
531,2
532,5
533,8
534,3
535,2
536,8
537,1
538,6
539,1
540,8
541,5
542,0
543,7
544,5
545,7
546,2
547,6
548,6
549,1
550,9
551,7
552,0
553,0
554,3
555,6
556,4
557,0
558,7
559,1
560,9
561,7
562,5
563,7
564,7
565,8
566,0
567,3
568,0
569,2
570,0
571,4
572,4
573,7
574,9
575,0
576,5
577,6
578,4
579,1
580,6
581,1
582,5
583,3
584,0
585,5
586,6
587,2
588,2
589,5
590,0
591,0
592,6
593,9
594,2
595,0
596,0
597,4
598,0
599,0
600,4
601,6
602,1
603,2
604,6
605,1
606,7
607,3
608,6
609,9
610,1
611,7
612,4
613,6
614,5
615,9
616,3
617,2
618,8
619,8
620,4
621,9
622,4
623,0
624,0
625,9
626,2
627,5
628,7
629,8
630,7
631,0
632,0
633,7
634,5
635,9
636,9
637,4
638,6
639,0
640,7
641,5
642,2
643,7
644,3
645,2
646,6
647,5
648,9
649,5
650,3
651,2
652,5
653,3
654,6
655,9
656,6
657,2
658,0
659,9
660,7
661,7
662,0
663,3
664,6
665,7
666,0
667,5
668,7
669,0
670,0
671,1
672,0
673,5
674,1
675,4
676,9
677,1
678,0
679,3
680,7
681,4
682,6
683,5
684,1
685,7
686,8
687,0
688,2
689,3
690,4
691,6
692,8
693,6
694,3
695,7
696,5
697,7
698,1
699,1
700,2
701,0
702,8
703,2
704,3
705,0
706,6
707,3
708,6
709,9
710,1
711,8
712,3
713,5
714,4
715,0
716,6
717,7
718,7
719,0
720,4
721,4
722,4
723,4
724,4
725,4
726,5
727,3
728,1
729,2
730,4
731,6
732,4
733,4
734,4
735,0
736,6
737,2
738,7
739,9
740,8
741,4
742,2
743,1
744,6
745,8
746,6
747,3
748,8
749,7
750,7
751,9
752,4
753,2
754,0
755,5
756,4
757,3
758,4
759,1
760,3
761,5
762,6
763,5
764,9
765,6
766,7
767,4
768,4
769,7
770,3
771,9
772,9
773,8
774,7
775,2
776,0
777,0
778,8
779,5
780,6
781,2
782,7
783,4
784,2
785,0
786,5
787,6
788,5
789,4
790,4
791,3
792,1
793,6
794,5
795,0
796,3
797,1
798,8
799,7
800,0
801,5
802,5
803,2
804,5
805,6
806,3
807,2
808,2
809,7
810,9
811,7
812,2
813,4
814,7
815,6
816,1
817,4
818,7
819,0
820,7
821,5
822,4
823,8
824,7
825,6
826,9
827,3
828,2
829,0
830,5
831,8
832,6
833,3
834,2
835,3
836,6
837,3
838,9
839,0
840,3
841,9
842,6
843,9
844,4
845,5
846,8
847,5
848,7
849,5
850,7
851,8
852,6
853,5
854,3
855,9
856,4
857,3
858,6
859,3
860,2
861,1
862,4
863,7
864,3
865,3
866,7
867,7
868,9
869,0
870,6
871,3
872,7
873,3
874,0
875,2
876,2
877,0
878,7
879,0
880,4
881,1
882,8
883,0
884,8
885,1
886,3
887,4
888,5
889,7
890,8
891,0
892,7
893,7
894,9
895,0
896,9
897,6
898,5
899,1
900,1
901,5
902,7
903,5
904,5
905,5
906,9
907,8
908,0
909,4
910,5
911,1
912,7
913,4
914,9
915,1
916,8
917,6
918,7
919,2
920,5
921,6
922,4
923,7
924,2
925,1
926,2
927,3
928,8
929,0
930,1
931,3
932,1
933,6
934,2
935,9
936,4
937,0
938,4
939,2
940,7
941,5
942,8
943,9
944,1
945,1
946,4
947,9
948,4
949,1
950,5
951,5
952,1
953,5
954,5
955,6
956,1
957,5
958,8
959,2
960,9
961,3
962,7
963,2
964,6
965,5
966,8
967,6
968,2
969,8
970,1
971,1
972,9
973,8
974,8
975,4
976,7
977,2
978,6
979,5
980,7
981,3
982,1
983,7
984,5
985,2
986,3
987,0
988,5
989,5
990,0
991,8
992,3
993,5
994,3
995,8
996,7
997,8
998,1
999,9
1000,3
1001,9
1002,5
1003,9
1004,6
1005,0
1006,6
1007,0
1008,6
1009,0
1010,6
1011,9
1012,3
1013,7
1014,3
1015,0
1016,8
1017,3
1018,2
1019,6
1020,5
1021,7
1022,6
1023,9
1024,6
1025,8
1026,9
1027,6
1028,3
1029,8
1030,2
1031,6
1032,2
1033,4
1034,6
1035,8
1036,7
1037,0
1038,3
1039,8
1040,5
1041,8
1042,6
1043,2
1044,1
1045,8
1046,4
1047,7
1048,7
1049,8
1050,6
1051,4
1052,6
1053,1
1054,9
1055,4
1056,9
1057,8
1058,4
1059,7
1060,9
1061,9
1062,6
1063,2
1064,4
1065,1
1066,9
1067,1
1068,0
1069,2
1070,7
1071,8
1072,0
1073,2
1074,0
1075,3
1076,4
1077,8
1078,0
1079,8
1080,2
1081,4
1082,0
1083,5
1084,9
1085,9
1086,0
1087,8
1088,3
1089,8
1090,5
1091,8
1092,7
1093,1
1094,5
1095,6
1096,4
1097,2
1098,2
1099,9
1100,2
1101,9
1102,8
1103,6
1104,1
1105,0
1106,8
1107,4
1108,2
1109,0
1110,5
1111,5
1112,4
1113,2
1114,2
1115,8
1116,2
1117,1
1118,7
1119,3
1120,3
1121,7
1122,7
1123,5
1124,6
1125,0
1126,5
1127,4
1128,7
1129,3
1130,0
1131,4
1132,5
1133,0
1134,3
1135,2
1136,3
1137,3
1138,0
1139,8
1140,1
1141,3
1142,2
1143,6
1144,1
1145,0
1146,6
1147,6
1148,9
1149,8
1150,0
1151,6
1152,1
1153,6
1154,9
1155,4
1156,6
1157,1
1158,0
1159,6
1160,5
1161,4
1162,7
1163,9
1164,6
1165,6
1166,8
1167,8
1168,3
1169,5
1170,1
1171,3
1172,6
1173,8
1174,9
1175,4
1176,4
1177,2
1178,9
1179,0
1180,2
1181,3
1182,9
1183,9
1184,1
1185,8
1186,6
1187,9
1188,7
1189,9
1190,4
1191,7
1192,3
1193,5
1194,6
1195,3
1196,0
1197,0
1198,4
1199,5
1200,8
1201,3
1202,9
1203,5
1204,6
1205,2
1206,7
1207,4
1208,2
1209,3
1210,1
1211,5
1212,4
1213,4
1214,6
1215,4
1216,2
1217,9
1218,8
1219,9
1220,9
1221,6
1222,4
1223,0
1224,9
1225,5
1226,4
1227,1
1228,4
1229,0
1230,7
1231,2
1232,7
1233,8
1234,3
1235,2
1236,2
1237,1
1238,6
1239,0
1240,9
1241,2
1242,1
1243,3
1244,1
1245,6
1246,8
1247,4
1248,8
1249,5
1250,5
1251,2
1252,2
1253,4
1254,9
1255,8
1256,6
1257,0
1258,7
1259,0
1260,4
1261,2
1262,7
1263,1
1264,0
1265,8
1266,5
1267,5
1268,8
1269,5
1270,1
1271,1
1272,0
1273,8
1274,4
1275,8
1276,6
1277,5
1278,0
1279,6
1280,7
1281,9
1282,8
1283,3
1284,3
1285,4
1286,0
1287,0
1288,8
1289,7
1290,8
1291,4
1292,6
1293,0
1294,8
1295,9
1296,4
1297,5
1298,2
1299,7
1300,6
1301,0
1302,0
1303,7
1304,1
1305,8
1306,5
1307,7
1308,4
1309,2
1310,7
1311,6
1312,4
1313,9
1314,7
1315,4
1316,7
1317,2
1318,0
1319,3
1320,7
1321,5
1322,0
1323,4
1324,9
1325,9
1326,9
1327,9
1328,9
1329,2
1330,9
1331,8
1332,3
1333,5
1334,4
1335,9
1336,1
1337,8
1338,5
1339,4
1340,2
1341,2
1342,8
1343,5
1344,9
1345,4
1346,3
1347,1
1348,6
1349,9
1350,1
1351,6
1352,5
1353,0
1354,8
1355,4
1356,5
1357,1
1358,9
1359,7
1360,9
1361,6
1362,4
1363,6
1364,8
1365,8
1366,9
1367,4
1368,2
1369,1
1370,6
1371,5
1372,2
1373,7
1374,7
1375,6
1376,7
1377,6
1378,4
1379,4
1380,9
1381,1
1382,3
1383,5
1384,9
1385,0
1386,1
1387,7
1388,8
1389,8
1390,8
1391,2
1392,6
1393,3
1394,7
1395,7
1396,1
1397,0
1398,0
1399,0
1400,7
1401,0
1402,5
1403,2
1404,8
1405,3
1406,2
1407,0
1408,3
1409,0
1410,8
1411,9
1412,7
1413,5
1414,0
1415,7
1416,1
1417,6
1418,4
1419,5
1420,3
1421,4
1422,1
1423,1
1424,6
1425,4
1426,2
1427,3
1428,1
1429,8
1430,4
1431,9
1432,4
1433,4
1434,7
1435,6
1436,3
1437,8
1438,7
1439,8
1440,9
1441,6
1442,1
1443,3
1444,7
1445,9
1446,3
1447,4
1448,9
1449,7
1450,1
1451,4
1452,3
1453,4
1454,0
1455,4
1456,1
1457,5
1458,8
1459,0
1460,3
1461,7
1462,7
1463,6
1464,9
1465,3
1466,4
1467,7
1468,8
1469,1
1470,3
1471,5
1472,2
1473,9
1474,2
1475,3
1476,5
1477,0
1478,2
1479,0
1480,5
1481,5
1482,3
1483,1
1484,1
1485,1
1486,6
1487,9
1488,4
1489,2
1490,8
1491,1
1492,3
1493,2
1494,8
1495,1
1496,0
1497,7
1498,5
1499,6
1500,5
1501,3
1502,2
1503,3
1504,5
1505,5
1506,2
1507,2
1508,1
1509,7
1510,7
1511,7
1512,9
1513,2
1514,8
1515,8
1516,6
1517,7
1518,1
1519,6
1520,6
1521,0
1522,7
1523,3
1524,7
1525,3
1526,0
1527,6
1528,0
1529,3
1530,7
1531,2
1532,0
1533,7
1534,1
1535,2
1536,5
1537,1
1538,0
1539,5
1540,0
1541,5
1542,1
1543,2
1544,2
1545,8
1546,7
1547,9
1548,4
1549,4
1550,6
1551,2
1552,4
1553,3
1554,4
1555,0
1556,5
1557,7
1558,3
1559,8
1560,3
1561,6
1562,3
1563,9
1564,5
1565,2
1566,1
1567,5
1568,0
1569,3
1570,6
1571,2
1572,2
1573,7
1574,6
1575,5
1576,9
1577,3
1578,0
1579,4
1580,6
1581,4
1582,9
1583,5
1584,4
1585,0
1586,6
1587,9
1588,1
1589,2
1590,7
1591,5
1592,3
1593,5
1594,8
1595,6
1596,0
1597,5
1598,5
1599,7
1600,5
1601,6
1602,5
1603,1
1604,6
1605,9
1606,8
1607,2
1608,6
1609,0
1610,8
1611,6
1612,4
1613,7
1614,3
1615,0
1616,5
1617,4
1618,9
1619,8
1620,3
1621,3
1622,5
1623,4
1624,9
1625,5
1626,1
1627,0
1628,4
1629,5
1630,2
1631,7
1632,4
1633,2
1634,1
1635,8
1636,8
1637,0
1638,2
1639,6
1640,4
1641,9
1642,1
1643,0
1644,6
1645,1
1646,8
1647,1
1648,2
1649,4
1650,3
1651,4
1652,4
1653,8
1654,9
1655,1
1656,4
1657,9
1658,7
1659,4
1660,3
1661,7
1662,2
1663,3
1664,9
1665,2
1666,4
1667,8
1668,0
1669,7
1670,1
1671,9
1672,0
1673,7
1674,8
1675,2
1676,9
1677,8
1678,4
1679,6
1680,5
1681,4
1682,5
1683,8
1684,7
1685,4
1686,7
1687,6
1688,0
1689,0
1690,7
1691,5
1692,4
1693,6
1694,8
1695,8
1696,0
1697,3
1698,0
1699,1
1700,3
1701,1
1702,8
1703,6
1704,6
1705,7
1706,1
1707,2
1708,4
1709,9
1710,6
1711,8
1712,2
1713,9
1714,1
1715,2
1716,8
1717,0
1718,0
1719,6
1720,6
1721,5
1722,0
1723,0
1724,1
1725,4
1726,1
1727,5
1728,8
1729,8
1730,4
1731,6
1732,8
1733,4
1734,5
1735,6
1736,0
1737,0
1738,4
1739,9
1740,4
1741,7
1742,3
1743,5
1744,6
1745,1
1746,7
1747,4
1748,5
1749,5
1750,2
1751,8
1752,0
1753,6
1754,3
1755,3
1756,7
1757,6
1758,9
1759,0
1760,8
1761,2
1762,9
1763,8
1764,9
1765,3
1766,6
1767,6
1768,0
1769,9
1770,6
1771,9
1772,4
1773,3
1774,9
1775,5
1776,1
1777,5
1778,9
1779,1
1780,6
1781,9
1782,5
1783,0
1784,4
1785,6
1786,6
1787,0
1788,4
1789,8
1790,9
1791,5
1792,4
1793,8
1794,4
1795,5
1796,3
1797,2
1798,3
1799,1
1800,5
1801,2
1802,2
1803,5
1804,4
1805,3
1806,1
1807,6
1808,2
1809,1
1810,3
1811,3
1812,4
1813,1
1814,7
1815,6
1816,6
1817,5
1818,6
1819,5
1820,7
1821,6
1822,4
1823,5
1824,8
1825,6
1826,7
1827,4
1828,4
1829,9
1830,4
1831,8
1832,7
1833,5
1834,9
1835,6
1836,8
1837,9
1838,8
1839,2
1840,4
1841,4
1842,2
1843,7
1844,5
1845,5
1846,5
1847,0
1848,7
1849,3
1850,1
1851,3
1852,2
1853,2
1854,4
1855,1
1856,9
1857,4
1858,6
1859,0
1860,9
1861,6
1862,9
1863,6
1864,5
1865,7
1866,3
1867,6
1868,5
1869,6
1870,2
1871,3
1872,8
1873,9
1874,5
1875,9
1876,8
1877,9
1878,8
1879,1
1880,0
1881,5
1882,3
1883,1
1884,3
1885,0
1886,2
1887,4
1888,5
1889,0
1890,6
1891,2
1892,8
1893,5
1894,6
1895,6
1896,6
1897,6
1898,2
1899,0
1900,0
1901,7
1902,2
1903,8
1904,7
1905,9
1906,7
1907,2
1908,9
1909,0
1910,7
1911,6
1912,4
1913,8
1914,1
1915,0
1916,3
1917,0
1918,3
1919,3
1920,5
1921,3
1922,3
1923,8
1924,6
1925,8
1926,8
1927,0
1928,4
1929,4
1930,3
1931,2
1932,6
1933,2
1934,6
1935,6
1936,8
1937,7
1938,2
1939,8
1940,1
1941,2
1942,4
1943,4
1944,1
1945,1
1946,3
1947,7
1948,5
1949,9
1950,1
1951,1
1952,4
1953,3
1954,2
1955,3
1956,8
1957,8
1958,8
1959,4
1960,2
1961,2
1962,0
1963,6
1964,5
1965,2
1966,9
1967,0
1968,6
1969,6
1970,3
1971,0
1972,2
1973,7
1974,1
1975,9
1976,5
1977,9
1978,5
1979,5
1980,8
1981,1
1982,7
1983,0
1984,3
1985,3
1986,6
1987,3
1988,9
1989,9
1990,0
1991,5
1992,6
1993,8
1994,3
1995,0
1996,6
1997,3
1998,7
1999,4
2000,2
2001,7
2002,0
2003,9
2004,3
2005,8
2006,7
2007,1
2008,5
2009,0
2010,4
2011,3
2012,0
2013,7
2014,4
2015,8
2016,7
2017,8
2018,6
2019,3
2020,5
2021,8
2022,3
2023,6
2024,1
2025,8
2026,1
2027,7
2028,4
2029,6
2030,2
2031,2
2032,3
2033,3
2034,9
2035,8
2036,2
2037,4
2038,1
2039,0
2040,3
2041,3
2042,5
2043,8
2044,6
2045,2
2046,4
2047,1
2048,3
2049,5
2050,2
2051,4
2052,8
2053,9
2054,7
2055,3
2056,1
2057,8
2058,6
2059,1
2060,4
2061,8
2062,3
2063,1
2064,9
2065,6
2066,0
2067,0
2068,0
2069,6
2070,4
2071,2
2072,6
2073,5
2074,4
2075,4
2076,1
2077,6
2078,1
2079,1
2080,3
2081,7
2082,1
2083,8
2084,1
2085,6
2086,3
2087,0
2088,8
2089,5
2090,5
2091,1
2092,0
2093,5
2094,2
2095,7
2096,9
2097,3
2098,3
2099,6
2100,2
2101,5
2102,6
2103,9
2104,9
2105,4
2106,7
2107,8
2108,8
2109,6
2110,4
2111,9
2112,4
2113,7
2114,6
2115,3
2116,9
2117,0
2118,4
2119,7
2120,1
2121,2
2122,0
2123,4
2124,6
2125,6
2126,1
2127,9
2128,6
2129,3
2130,5
2131,0
2132,4
2133,9
2134,6
2135,1
2136,8
2137,5
2138,7
2139,9
2140,0
2141,6
2142,1
2143,0
2144,0
2145,6
2146,8
2147,9
2148,0
2149,9
2150,3
2151,5
2152,8
2153,8
2154,7
2155,6
2156,1
2157,4
2158,8
2159,3
2160,3
2161,6
2162,9
2163,3
2164,7
2165,7
2166,9
2167,5
2168,2
2169,4
2170,2
2171,8
2172,8
2173,6
2174,1
2175,0
2176,0
2177,7
2178,2
2179,8
2180,6
2181,2
2182,1
2183,4
2184,6
2185,7
2186,6
2187,1
2188,6
2189,5
2190,3
2191,0
2192,6
2193,7
2194,4
2195,9
2196,8
2197,4
2198,7
2199,4
2200,3
2201,8
2202,3
2203,7
2204,3
2205,2
2206,2
2207,8
2208,5
2209,6
2210,0
2211,5
2212,3
2213,1
2214,3
2215,7
2216,9
2217,9
2218,8
2219,0
2220,5
2221,7
2222,2
2223,8
2224,6
2225,2
2226,4
2227,3
2228,1
2229,2
2230,7
2231,1
2232,0
2233,7
2234,2
2235,3
2236,7
2237,3
2238,8
2239,0
2240,8
2241,1
2242,5
2243,7
2244,9
2245,8
2246,8
2247,9
2248,1
2249,8
2250,1
2251,8
2252,2
2253,6
2254,4
2255,7
2256,9
2257,7
2258,6
2259,2
2260,6
2261,7
2262,5
2263,8
2264,2
2265,6
2266,2
2267,8
2268,6
2269,8
2270,2
2271,0
2272,1
2273,4
2274,3
2275,1
2276,9
2277,8
2278,9
2279,6
2280,6
2281,4
2282,9
2283,1
2284,6
2285,7
2286,2
2287,5
2288,1
2289,2
2290,0
2291,0
2292,2
2293,3
2294,9
2295,0
2296,1
2297,0
2298,1
2299,9
2300,4
2301,9
2302,4
2303,8
2304,8
2305,4
2306,6
2307,8
2308,8
2309,8
2310,2
2311,7
2312,8
2313,7
2314,3
2315,1
2316,9
2317,8
2318,8
2319,8
2320,3
2321,9
2322,8
2323,4
2324,3
