worker_id,worker_community
0,0
1,6
2,4
3,6
4,7
5,0
6,1
7,0
8,6
9,4
10,7
11,3
12,0
13,6
14,1
15,6
16,4
17,3
18,3
19,2
20,7
21,2
22,5
23,7
24,6
25,5
26,0
27,3
28,3
29,7
30,4
31,6
32,3
33,2
34,3
35,1
36,3
37,0
38,5
39,7
40,7
41,7
42,5
43,3
44,3
45,6
46,6
47,1
48,0
49,7
50,4
51,3
52,7
53,6
54,6
55,4
56,0
57,1
58,5
59,6
60,2
61,3
62,6
63,7
64,4
65,0
66,2
67,4
68,6
69,1
70,4
71,4
72,1
73,7
74,5
75,4
76,3
77,1
78,0
79,1
80,6
81,1
82,0
83,6
84,3
85,7
86,7
87,5
88,6
89,5
90,1
91,4
92,2
93,7
94,0
95,2
96,3
97,7
98,1
99,7
100,7
101,6
102,5
103,7
104,0
105,7
106,2
107,7
108,6
109,7
110,3
111,0
112,7
113,3
114,2
115,3
116,5
117,0
118,4
119,1
120,7
121,3
122,6
123,5
124,4
125,5
126,1
127,4
128,1
129,7
130,7
131,3
132,0
133,6
134,2
135,2
136,1
137,1
138,2
139,3
140,5
141,7
142,1
143,2
144,4
145,1
146,3
147,4
148,5
149,6
150,2
151,3
152,1
153,4
154,6
155,2
156,7
157,4
158,2
159,2
160,5
161,0
162,3
163,5
164,1
165,6
166,1
167,6
168,3
169,0
170,0
171,7
172,6
173,1
174,0
175,0
176,4
177,3
178,0
179,7
180,5
181,5
182,0
183,5
184,6
185,2
186,2
187,2
188,4
189,3
190,2
191,6
192,6
193,0
194,4
195,2
196,1
197,3
198,4
199,6
200,2
201,3
202,5
203,2
204,7
205,4
206,3
207,3
208,7
209,6
210,4
211,3
212,3
213,5
214,1
215,1
216,5
217,2
218,4
219,4
220,6
221,0
222,5
223,0
224,3
225,3
226,4
227,7
228,4
229,2
230,0
231,0
232,7
233,6
234,6
235,4
236,0
237,2
238,1
239,0
240,3
241,3
242,5
243,5
244,0
245,0
246,7
247,0
248,7
249,3
250,5
251,6
252,5
253,3
254,5
255,5
256,3
257,7
258,6
259,6
260,1
261,6
262,2
263,6
264,3
265,0
266,1
267,7
268,5
269,3
270,7
271,5
272,5
273,0
274,3
275,6
276,2
277,0
278,7
279,0
280,5
281,3
282,6
283,1
284,4
285,1
286,0
287,1
288,7
289,1
290,4
291,7
292,5
293,7
294,6
295,7
296,7
297,4
298,3
299,2
300,2
301,6
302,6
303,2
304,5
305,1
306,3
307,3
308,4
309,3
310,0
311,0
312,0
313,1
314,5
315,5
316,4
317,7
318,4
319,1
320,3
321,3
322,1
323,1
324,7
325,5
326,7
327,5
328,3
329,4
330,5
331,1
332,6
333,4
334,2
335,7
336,7
337,5
338,5
339,0
340,3
341,2
342,0
343,0
344,1
345,0
346,6
347,5
348,3
349,5
