worker_id,worker_community
0,5
1,7
2,2
3,6
4,0
5,3
6,0
7,3
8,1
9,2
10,6
11,6
12,1
13,7
14,7
15,7
16,0
17,4
18,3
19,3
20,6
21,3
22,4
23,6
24,1
25,0
26,1
27,7
28,5
29,7
30,1
31,4
32,3
33,6
34,4
35,0
36,7
37,0
38,2
39,2
40,2
41,1
42,1
43,0
44,0
45,5
46,3
47,0
48,4
49,4
50,5
51,4
52,5
53,7
54,1
55,1
56,7
57,6
58,3
59,7
60,1
61,5
62,3
63,5
64,2
65,5
66,4
67,4
68,2
69,0
70,0
71,4
72,2
73,6
74,1
75,6
76,6
77,5
78,2
79,3
80,6
81,6
82,0
83,0
84,7
85,4
86,0
87,1
88,3
89,5
90,2
91,7
92,5
93,0
94,0
95,0
96,5
97,3
98,5
99,5
