task,worker,answer
0,70,7
0,63,3
0,15,7
0,76,7
1,37,4
1,99,5
1,24,5
1,65,2
1,29,5
2,44,1
2,35,3
2,31,8
2,2,3
2,33,4
3,9,5
3,67,5
3,94,5
3,77,3
4,88,7
4,40,0
4,80,5
4,41,6
4,5,4
5,38,0
5,61,0
5,59,8
5,87,9
6,88,6
6,68,0
6,19,8
6,99,0
6,94,4
7,69,5
7,59,6
7,96,2
7,77,2
7,47,4
8,99,9
8,31,8
8,55,9
8,39,6
9,88,4
9,96,4
9,3,6
9,91,5
9,99,7
10,53,8
10,16,8
10,72,8
10,22,1
10,27,6
11,29,1
11,22,1
11,67,6
11,72,6
11,61,6
12,50,0
12,37,7
12,40,6
12,60,7
12,30,5
13,76,2
13,50,1
13,43,5
13,44,7
13,63,2
14,55,4
14,86,4
14,62,2
14,46,4
15,5,9
15,1,3
15,6,4
15,73,8
15,41,9
16,79,3
16,59,3
16,82,3
16,71,8
16,90,3
17,29,4
17,31,9
17,82,6
17,14,9
17,58,4
18,41,7
18,90,7
18,29,7
18,66,2
18,76,7
19,63,4
19,80,7
19,79,4
19,77,1
19,71,8
20,58,4
20,75,4
20,33,0
20,17,6
21,12,6
21,37,6
21,52,6
21,53,6
21,20,0
22,26,7
22,36,9
22,64,4
22,88,7
23,8,0
23,43,4
23,35,3
23,24,0
23,59,0
24,65,3
24,18,2
24,89,7
24,43,3
24,54,7
25,46,5
25,97,9
25,19,2
25,15,5
25,55,4
26,56,1
26,49,7
26,5,8
26,46,9
26,89,1
27,54,8
27,32,1
27,20,2
27,21,5
27,55,2
28,85,6
28,42,3
28,54,8
28,36,9
28,81,9
29,39,8
29,6,1
29,80,3
29,10,0
29,4,9
30,43,1
30,22,7
30,32,7
30,15,8
30,61,7
31,27,1
31,11,8
31,79,8
31,68,8
31,16,7
32,71,8
32,40,0
32,88,1
32,28,4
32,86,2
33,43,7
33,75,9
33,31,3
33,79,2
33,41,3
34,72,5
34,67,7
34,34,9
34,48,7
34,36,8
35,9,4
35,40,1
35,63,4
35,33,0
35,38,3
36,37,2
36,66,2
36,91,2
36,39,2
36,58,3
37,59,2
37,65,2
37,33,2
37,92,7
37,3,6
38,13,9
38,97,9
38,62,4
38,45,3
38,83,3
39,12,1
39,43,4
39,78,5
39,28,6
39,38,4
40,64,0
40,1,3
40,54,8
40,94,1
40,68,0
41,8,4
41,4,3
41,28,5
41,69,4
41,50,4
42,93,8
42,94,8
42,42,1
42,13,8
42,7,2
43,88,5
43,8,5
43,0,6
43,33,1
43,4,5
44,54,6
44,81,6
44,31,3
44,23,4
45,44,6
45,89,2
45,83,3
45,82,1
45,8,3
46,38,8
46,98,1
46,83,8
46,34,8
46,72,8
47,20,9
47,24,9
47,26,9
47,51,5
47,68,6
48,50,2
48,6,1
48,16,4
48,69,1
48,37,0
49,24,5
49,55,8
49,74,6
49,33,5
49,45,5
