task,worker,answer
0,40,0
0,21,2
0,32,9
0,4,6
0,43,0
1,43,2
1,33,9
1,20,6
1,7,9
1,29,6
2,40,6
2,15,1
2,23,9
2,48,9
3,1,2
3,42,7
3,10,7
3,11,7
4,13,5
4,31,4
4,41,2
4,22,0
4,8,5
5,24,9
5,11,9
5,7,9
5,14,9
5,49,0
6,32,9
6,44,9
6,26,0
6,4,4
6,43,2
7,9,9
7,20,1
7,48,9
7,3,6
7,39,8
8,35,0
8,0,5
8,40,5
8,14,5
9,25,1
9,39,8
9,46,8
9,17,7
9,11,4
10,40,8
10,11,8
10,22,8
10,6,8
10,7,8
11,1,3
11,40,5
11,3,0
11,30,5
11,23,8
12,17,6
12,18,5
12,37,5
12,42,5
12,10,5
13,17,5
13,24,4
13,13,9
13,44,9
13,32,9
14,31,9
14,14,9
14,43,4
14,47,0
14,36,0
15,3,8
15,7,9
15,45,8
15,1,9
16,35,5
16,0,5
16,49,6
16,27,1
16,15,2
17,20,4
17,45,3
17,27,6
17,21,0
17,10,8
18,37,4
18,42,4
18,44,4
18,29,4
19,20,3
19,45,4
19,29,0
19,0,3
19,41,6
20,10,1
20,32,1
20,12,1
20,24,0
20,13,1
21,26,0
21,42,0
21,46,0
21,11,9
21,25,0
22,15,8
22,16,4
22,41,1
22,28,4
22,7,3
23,22,8
23,30,1
23,9,6
23,11,6
23,48,9
24,15,0
24,4,9
24,46,0
24,26,0
25,43,6
25,9,6
25,45,1
25,7,6
26,5,7
26,0,4
26,25,4
26,19,2
26,18,5
27,14,6
27,46,8
27,39,5
27,30,6
27,7,9
28,30,9
28,44,3
28,34,3
28,8,7
28,47,9
29,40,6
29,31,5
29,44,6
29,26,8
29,5,1
30,12,8
30,17,7
30,2,2
30,49,7
30,22,8
31,33,5
31,44,5
31,20,1
31,18,2
31,24,3
32,29,2
32,19,4
32,10,1
32,0,9
32,14,3
33,0,2
33,45,8
33,7,8
33,47,5
33,41,9
34,14,2
34,41,2
34,5,0
34,6,9
35,28,5
35,18,5
35,48,5
35,20,8
35,2,5
36,1,8
36,45,0
36,46,1
36,49,3
36,10,1
37,39,4
37,20,2
37,4,4
37,2,9
37,7,5
38,43,8
38,28,8
38,31,8
38,10,8
38,17,2
39,9,6
39,21,5
39,2,2
39,6,7
40,19,7
40,13,5
40,39,3
40,8,5
40,30,3
41,28,0
41,36,1
41,39,0
41,44,0
42,39,3
42,20,6
42,19,5
42,31,7
42,37,7
43,1,0
43,16,0
43,42,3
43,0,1
44,37,4
44,29,1
44,40,6
44,18,4
44,16,1
45,19,7
45,28,4
45,5,9
45,6,9
45,48,9
46,16,3
46,10,1
46,36,6
46,2,6
46,15,0
47,24,3
47,37,3
47,44,3
47,42,3
48,47,5
48,48,3
48,16,3
48,34,3
48,29,1
49,23,6
49,43,7
49,41,4
49,15,4
49,36,8
50,3,5
50,29,3
50,11,7
50,46,5
51,37,6
51,13,6
51,42,9
51,48,6
51,9,6
52,26,0
52,19,0
52,13,2
52,38,4
52,29,2
53,16,3
53,7,2
53,34,0
53,46,2
54,8,4
54,2,3
54,7,4
54,48,0
55,14,0
55,42,6
55,1,4
55,26,2
56,20,2
56,47,7
56,36,7
56,15,7
57,34,3
57,1,4
57,8,3
57,37,3
57,13,0
58,40,6
58,45,7
58,25,7
58,32,7
58,8,3
59,27,0
59,15,0
59,47,3
59,49,2
59,12,2
60,8,1
60,3,8
60,41,8
60,29,8
61,21,5
61,4,2
61,19,8
61,12,7
61,20,7
62,18,5
62,17,5
62,5,5
62,44,7
62,25,5
63,42,9
63,9,9
63,16,6
63,27,0
63,14,3
64,21,2
64,48,2
64,7,7
64,41,3
64,27,8
65,20,4
65,27,0
65,38,6
65,23,8
65,6,6
66,9,4
66,27,7
66,1,1
66,35,1
66,12,1
67,16,0
67,48,6
67,5,0
67,1,6
67,0,8
68,32,7
68,34,1
68,6,6
68,4,1
68,18,1
69,11,0
69,49,0
69,18,0
69,45,0
69,34,2
70,31,8
70,15,0
70,36,4
70,32,4
70,14,9
71,32,8
71,7,1
71,45,2
71,39,8
71,9,8
72,47,9
72,21,7
72,25,7
72,28,1
72,7,4
73,34,2
73,0,1
73,30,4
73,1,5
73,16,1
74,23,4
74,39,1
74,24,9
74,27,6
74,31,0
75,14,1
75,35,1
75,29,1
75,11,7
75,0,1
76,39,6
76,35,8
76,46,8
76,27,7
76,29,8
77,47,4
77,43,6
77,41,2
77,8,1
78,0,7
78,48,5
78,23,1
78,36,7
78,4,3
79,1,1
79,30,2
79,46,9
79,31,9
80,19,4
80,39,7
80,32,2
80,35,4
80,27,4
81,1,4
81,23,1
81,47,5
81,17,0
81,6,1
82,19,7
82,31,6
82,37,4
82,3,8
82,9,2
83,6,2
83,15,4
83,9,0
83,33,0
83,36,0
84,0,0
84,41,0
84,2,0
84,38,0
84,35,0
85,31,4
85,0,5
85,23,9
85,5,9
85,44,5
86,47,9
86,39,0
86,10,5
86,37,9
86,6,1
87,44,7
87,37,4
87,39,2
87,38,2
87,9,2
88,48,7
88,19,4
88,36,9
88,11,9
88,34,9
89,8,5
89,35,9
89,21,0
89,15,4
89,36,3
90,18,5
90,40,5
90,0,7
90,23,8
90,14,3
91,4,8
91,14,4
91,11,8
91,2,8
91,32,8
92,28,4
92,38,9
92,20,2
92,4,9
93,16,4
93,1,9
93,13,8
93,3,3
93,39,5
94,29,1
94,34,5
94,30,2
94,12,5
94,19,2
95,20,8
95,6,4
95,31,4
95,29,7
95,16,2
96,23,9
96,47,2
96,43,2
96,16,6
97,19,5
97,14,3
97,4,2
97,24,5
97,11,5
98,15,1
98,3,6
98,34,3
98,40,3
98,1,3
99,23,5
99,38,6
99,16,9
99,31,9
100,6,6
100,47,7
100,5,9
100,30,6
100,43,1
101,39,8
101,19,0
101,9,6
101,42,0
102,32,4
102,33,4
102,3,3
102,9,4
102,36,4
103,8,1
103,37,2
103,47,6
103,27,2
103,30,0
104,12,3
104,6,9
104,29,9
104,43,5
104,32,9
105,11,7
105,16,4
105,6,9
105,33,9
105,4,9
106,20,8
106,39,6
106,8,7
106,6,3
106,27,8
107,25,0
107,1,0
107,44,8
107,5,9
107,22,7
108,16,3
108,0,5
108,8,2
108,19,9
108,9,3
109,21,9
109,16,4
109,31,8
109,27,9
109,34,7
110,44,1
110,49,8
110,24,8
110,16,5
110,26,3
111,39,6
111,42,2
111,9,6
111,38,7
111,2,6
112,18,1
112,34,1
112,25,1
112,0,1
113,36,7
113,6,0
113,48,9
113,17,8
113,9,1
114,34,3
114,33,9
114,28,2
114,40,4
114,39,3
115,21,1
115,12,3
115,15,1
115,36,1
116,35,5
116,8,1
116,18,5
116,45,5
116,43,4
117,32,0
117,33,5
117,25,9
117,44,5
117,40,0
118,48,6
118,35,3
118,42,5
118,9,3
119,40,4
119,9,0
119,0,1
119,17,3
119,19,0
120,15,1
120,18,1
120,0,1
120,37,0
120,22,1
121,31,7
121,2,7
121,4,7
121,17,3
121,39,7
122,31,5
122,19,7
122,15,7
122,24,7
122,37,3
123,24,3
123,49,3
123,35,0
123,41,4
123,39,3
124,14,4
124,35,3
124,21,2
124,40,4
124,29,0
125,4,8
125,29,1
125,31,9
125,12,8
125,35,7
126,46,6
126,43,6
126,18,6
