worker_id,worker_community
0,5
1,0
2,4
3,6
4,7
5,6
6,0
7,6
8,4
9,4
10,2
11,7
12,1
13,1
14,7
15,4
16,3
17,2
18,5
19,1
20,2
21,4
22,7
23,1
24,1
25,3
26,3
27,3
28,7
29,3
30,2
31,7
32,5
33,7
34,3
35,0
36,6
37,3
38,6
39,7
40,0
41,4
42,0
43,7
44,4
45,2
46,1
47,5
48,5
49,2
50,4
51,3
52,1
53,0
54,2
55,5
56,0
57,0
58,7
59,0
60,2
61,1
62,7
63,7
64,3
65,5
66,7
67,4
68,3
69,0
70,1
71,5
72,2
73,6
74,1
75,6
76,1
77,3
78,0
79,3
80,2
81,4
82,5
83,5
84,7
85,5
86,2
87,2
88,6
89,6
90,7
91,3
92,6
93,6
94,4
95,0
96,4
97,1
98,3
99,3
