worker_id,worker_community
0,1
1,5
2,1
3,2
4,2
5,0
6,5
7,2
8,1
9,1
10,2
11,3
12,7
13,6
14,5
15,7
16,0
17,3
18,0
19,2
20,3
21,5
22,1
23,6
24,6
25,2
26,2
27,0
28,1
29,5
30,0
31,3
32,2
33,3
34,2
35,7
36,7
37,3
38,2
39,3
40,3
41,5
42,4
43,4
44,0
45,3
46,2
47,6
48,2
49,6
50,3
51,6
52,1
53,3
54,3
55,3
56,7
57,5
58,4
59,2
60,4
61,4
62,2
63,4
64,7
65,5
66,1
67,6
68,2
69,2
70,7
71,5
72,3
73,1
74,5
75,6
76,1
77,5
78,1
79,4
80,5
81,6
82,2
83,7
84,1
85,0
86,4
87,4
88,7
89,5
90,1
91,3
92,0
93,1
94,3
95,7
96,1
97,3
98,4
99,3
100,3
101,2
102,4
103,6
104,3
105,1
106,2
107,5
108,2
109,6
110,4
111,5
112,0
113,2
114,3
115,2
116,0
117,0
118,4
119,3
120,4
121,2
122,6
123,4
124,4
125,7
126,3
127,3
128,5
129,3
130,4
131,2
132,3
133,2
134,0
135,0
136,2
137,6
138,5
139,3
140,0
141,0
142,0
143,0
144,6
145,6
146,1
147,4
148,5
149,6
