task,worker,answer
0,20,8
0,86,1
0,56,2
0,40,3
0,44,1
1,54,5
1,9,5
1,68,5
1,26,5
1,3,5
2,29,4
2,14,4
2,65,4
2,17,4
2,42,3
3,27,1
3,89,3
3,76,0
3,93,8
3,38,5
4,83,9
4,34,5
4,42,9
4,67,5
4,30,8
5,91,7
5,40,6
5,30,1
5,5,1
5,70,9
6,73,3
6,86,8
6,59,1
6,84,8
6,24,4
7,43,4
7,76,7
7,23,4
7,20,5
7,71,9
8,47,0
8,95,6
8,51,0
8,72,0
8,37,3
9,83,8
9,74,9
9,78,8
9,94,8
9,31,1
10,19,7
10,27,1
10,29,7
10,21,3
10,37,2
11,85,1
11,6,1
11,15,0
11,73,1
11,40,4
12,55,8
12,69,6
12,34,6
12,14,5
12,99,6
13,22,6
13,42,7
13,5,1
13,60,9
13,68,7
14,45,8
14,52,8
14,85,3
14,58,4
14,46,2
15,64,6
15,56,3
15,23,3
15,3,2
15,16,6
16,52,7
16,73,7
16,11,7
16,13,2
16,67,7
17,47,8
17,54,1
17,88,5
17,91,8
17,32,5
18,39,0
18,58,1
18,54,1
18,53,1
18,88,6
19,27,2
19,66,6
19,83,8
19,94,8
19,30,6
20,15,3
20,81,3
20,2,7
20,97,3
20,32,2
21,18,5
21,87,7
21,16,5
21,4,5
21,60,5
22,38,1
22,96,9
22,33,5
22,84,8
22,10,8
23,38,2
23,54,0
23,91,4
23,29,2
24,1,2
24,80,2
24,90,2
24,99,2
24,82,4
25,46,7
25,11,9
25,76,9
25,90,9
25,60,9
26,94,9
26,81,6
26,9,6
26,62,7
26,85,6
27,97,4
27,5,4
27,23,9
27,30,7
27,66,5
28,24,9
28,13,0
28,0,1
28,84,9
29,3,8
29,26,8
29,14,8
29,64,8
29,60,8
30,89,6
30,76,2
30,99,9
30,27,9
30,92,9
31,80,4
31,14,6
31,59,0
31,53,3
31,26,6
32,77,7
32,64,7
32,88,7
32,52,7
32,28,8
33,65,5
33,60,3
33,29,5
33,79,5
33,73,9
34,39,6
34,31,5
34,15,6
34,53,6
34,6,0
35,41,1
35,72,1
35,54,1
35,74,1
35,12,1
36,36,5
36,4,5
36,50,5
36,35,5
36,42,5
37,67,1
37,27,7
37,38,1
37,96,8
37,75,4
38,63,5
38,87,1
38,73,4
38,16,4
38,19,9
39,28,8
39,39,6
39,0,6
39,3,6
39,31,6
40,60,4
40,77,2
40,29,2
40,12,2
40,73,2
41,75,9
41,74,9
41,34,6
41,12,4
41,28,3
42,35,9
42,30,4
42,84,4
42,96,1
42,36,5
43,72,2
43,30,7
43,51,0
43,11,1
43,34,1
44,64,8
44,4,5
44,63,8
44,44,8
44,40,8
45,25,9
45,10,8
45,74,9
45,38,7
45,58,9
46,46,0
46,68,6
46,59,0
46,75,6
46,6,6
47,8,9
47,24,9
47,32,9
47,30,0
47,54,9
48,84,6
48,1,7
48,14,7
48,49,7
48,82,3
49,70,3
49,26,6
49,25,5
49,40,3
49,18,3
50,50,0
50,38,0
50,35,6
50,48,3
51,27,0
51,12,4
51,92,0
51,68,4
51,17,5
52,88,8
52,55,5
52,36,8
52,70,8
52,91,5
53,34,8
53,31,1
53,75,6
53,81,7
53,76,1
54,13,3
54,84,8
54,62,8
54,78,4
54,9,2
55,17,1
55,99,4
55,72,4
55,61,4
56,9,4
56,43,6
56,87,8
56,34,2
56,28,4
57,85,8
57,42,4
57,58,6
57,56,8
57,51,6
58,27,0
58,79,7
58,57,8
58,7,3
58,88,1
59,1,2
59,27,4
59,52,8
59,2,8
59,29,8
60,42,9
60,65,6
60,13,5
60,4,9
60,82,1
61,68,4
61,61,4
61,64,4
61,49,5
61,98,4
62,94,9
62,83,6
62,27,6
62,50,2
62,91,6
63,53,0
63,51,9
63,76,0
63,72,8
63,11,0
64,25,9
64,80,4
64,74,4
64,8,7
65,91,7
65,5,0
65,19,2
65,24,9
65,65,2
66,11,6
66,2,7
66,67,6
66,98,4
66,12,6
67,14,7
67,89,2
67,25,2
67,16,7
67,66,2
68,56,2
68,88,6
68,19,6
68,97,5
68,69,6
69,10,2
69,96,5
69,7,5
69,3,5
69,21,6
70,5,4
70,39,4
70,50,4
70,7,2
70,31,3
71,24,9
71,12,0
71,35,3
71,87,5
71,68,4
72,52,1
72,43,3
72,96,7
72,15,1
72,91,1
73,50,0
73,24,0
73,88,7
73,71,9
73,75,0
74,4,2
74,55,4
74,41,8
74,40,5
74,19,1
75,93,6
75,43,5
75,36,6
75,59,2
75,30,3
76,62,2
76,77,4
76,75,1
76,23,3
76,58,8
77,58,9
77,69,9
77,63,0
77,98,9
77,16,0
78,74,1
78,14,3
78,77,6
78,81,6
78,96,6
79,49,6
79,85,6
79,44,6
79,25,2
79,7,6
80,87,7
80,94,5
80,15,5
80,57,4
80,49,2
81,99,8
81,17,3
81,53,6
81,96,5
81,85,1
82,71,1
82,90,1
82,70,1
82,14,1
82,88,1
83,39,1
83,30,1
83,91,1
83,81,1
83,80,8
84,11,0
84,5,2
84,84,1
84,63,0
84,9,9
85,0,1
85,56,3
85,78,2
85,40,4
85,86,4
86,38,5
86,82,8
86,87,7
86,23,5
