worker_id,worker_community
0,0
1,0
2,3
3,1
4,2
5,7
6,3
7,2
8,2
9,1
10,5
11,7
12,5
13,5
14,6
15,3
16,6
17,7
18,1
19,6
20,5
21,4
22,6
23,4
24,0
25,3
26,2
27,7
28,0
29,6
30,6
31,7
32,2
33,5
34,7
35,3
36,2
37,0
38,5
39,5
40,0
41,4
42,1
43,3
44,5
45,1
46,2
47,6
48,3
49,4
50,5
51,0
52,6
53,7
54,4
55,1
56,1
57,7
58,2
59,5
60,3
61,5
62,6
63,4
64,2
65,7
66,7
67,7
68,2
69,6
70,4
71,3
72,1
73,1
74,4
75,5
76,3
77,0
78,3
79,4
80,4
81,7
82,0
83,2
84,5
85,2
86,2
87,6
88,2
89,2
90,4
91,1
92,5
93,1
94,6
95,2
96,0
97,0
98,6
99,3
