task,worker,answer
0,25,2
0,465,5
0,39,1
0,395,3
0,472,3
1,467,2
1,352,2
1,37,6
1,10,4
1,49,2
2,218,1
2,17,2
2,341,5
2,92,5
2,492,3
3,107,2
3,159,8
3,68,3
3,192,0
3,246,4
4,198,4
4,51,7
4,137,3
4,52,0
4,226,2
5,335,2
5,191,7
5,329,0
5,143,7
5,38,7
6,214,5
6,108,6
6,91,6
6,455,4
6,32,5
7,408,6
7,268,1
7,370,8
7,286,8
7,184,8
8,154,8
8,115,5
8,346,5
8,237,3
8,114,5
9,413,3
9,140,2
9,18,5
9,65,2
9,458,2
10,26,6
10,103,6
10,192,6
10,151,6
10,166,4
11,432,7
11,386,4
11,5,7
11,168,7
11,359,7
12,260,2
12,480,0
12,214,6
12,498,3
12,418,0
13,54,2
13,28,4
13,247,6
13,67,1
13,111,1
14,385,0
14,405,6
14,411,5
14,485,0
14,196,8
15,262,3
15,196,3
15,156,2
15,427,1
15,391,1
16,77,3
16,362,3
16,79,7
16,284,3
16,87,5
17,80,0
17,467,7
17,187,7
17,58,7
17,231,7
18,4,7
18,477,0
18,226,1
18,428,7
18,462,6
19,22,2
19,51,3
19,158,0
19,462,3
19,29,5
20,304,8
20,256,4
20,238,4
20,202,4
20,323,4
21,288,3
21,252,6
21,275,7
21,202,3
21,237,1
22,377,7
22,358,1
22,339,1
22,351,1
22,284,6
23,163,7
23,247,7
23,149,7
23,67,7
23,305,7
24,77,7
24,329,3
24,154,4
24,303,5
24,345,4
25,350,7
25,174,3
25,266,7
25,87,6
25,32,3
26,22,7
26,126,4
26,183,0
26,124,0
26,41,7
27,326,6
27,91,1
27,486,6
27,62,1
27,279,8
28,448,8
28,363,3
28,42,6
28,276,2
28,131,8
29,371,0
29,296,0
29,37,2
29,56,1
29,130,7
30,215,3
30,296,3
30,174,3
30,445,2
30,82,6
31,272,0
31,347,8
31,421,1
31,459,8
31,134,8
32,349,2
32,398,4
32,333,7
32,442,2
32,297,2
33,467,6
33,185,3
33,472,3
33,302,7
33,148,2
34,54,1
34,61,3
34,356,1
34,354,1
34,444,8
35,174,0
35,92,3
35,467,5
35,117,3
35,353,5
36,135,3
36,123,3
36,93,8
36,398,1
36,313,3
37,443,4
37,451,4
37,205,8
37,425,3
37,411,2
38,171,1
38,387,1
38,346,1
38,174,1
38,141,7
39,447,6
39,398,6
39,56,6
39,338,8
39,214,6
40,151,5
40,297,0
40,340,3
40,38,7
40,469,8
41,411,3
41,489,8
41,260,3
41,235,3
41,52,2
42,10,7
42,283,5
42,93,4
42,109,3
42,498,8
43,403,6
43,48,8
43,89,3
43,377,3
43,306,5
44,140,3
44,95,1
44,188,3
44,269,3
45,179,8
45,414,4
45,318,4
45,260,1
45,173,3
46,452,5
46,402,5
46,183,0
46,248,2
46,321,2
47,460,2
47,67,0
47,494,2
47,196,2
47,476,8
48,63,6
48,37,0
48,388,4
48,228,6
48,407,4
49,498,2
49,41,5
49,496,5
49,362,8
49,351,6
50,220,4
50,223,4
50,179,4
50,369,0
50,463,4
51,184,3
51,335,1
51,186,5
51,431,7
51,8,3
52,211,6
52,87,2
52,492,7
52,338,2
52,68,1
53,277,4
53,368,2
53,244,6
53,343,2
53,443,0
54,261,6
54,148,1
54,98,6
54,16,3
54,140,6
55,236,5
55,34,8
55,201,8
55,11,0
55,59,4
56,83,8
56,283,7
56,410,7
56,375,4
56,383,7
57,478,0
57,73,5
57,55,7
57,7,5
57,101,8
58,77,4
58,120,4
58,353,3
58,271,4
58,492,4
59,72,6
59,455,8
59,338,0
59,180,8
59,458,7
60,474,4
60,476,7
60,434,4
60,466,8
60,183,0
61,246,4
61,23,3
61,329,8
61,36,3
61,281,5
62,86,8
62,54,3
62,316,8
62,411,4
62,75,8
63,375,2
63,305,2
63,359,2
63,390,2
63,458,3
64,94,2
64,384,2
64,401,3
64,87,2
64,3,4
65,458,4
65,170,4
65,369,4
65,257,4
65,152,4
66,144,8
66,224,8
66,350,8
66,38,5
66,368,8
67,426,1
67,400,7
67,352,4
67,265,6
67,427,7
68,398,6
68,21,0
68,252,6
68,217,7
68,92,3
69,447,8
69,217,8
69,193,7
69,230,2
69,253,8
70,340,1
70,259,0
70,22,8
70,47,8
70,476,1
71,104,2
71,155,5
71,85,2
71,206,2
71,467,2
72,220,1
72,69,1
72,339,0
72,223,1
72,452,1
73,341,2
73,398,1
73,434,7
73,234,2
73,26,2
74,444,4
74,300,4
74,429,2
74,83,6
74,257,6
75,29,2
75,227,2
75,400,5
75,53,5
75,255,5
76,272,3
76,431,7
76,408,3
76,324,7
76,250,7
77,361,1
77,243,1
77,479,3
77,460,4
77,55,4
78,320,1
