worker_id,worker_community
0,7
1,7
2,3
3,6
4,1
5,4
6,5
7,4
8,0
9,1
10,0
11,7
12,1
13,4
14,2
15,3
16,4
17,6
18,4
19,0
20,4
21,2
22,5
23,4
24,4
25,2
26,7
27,4
28,0
29,6
30,7
31,3
32,5
33,1
34,0
35,5
36,4
37,5
38,2
39,6
40,1
41,6
42,5
43,7
44,3
45,3
46,4
47,1
48,2
49,4
50,5
51,4
52,6
53,3
54,3
55,2
56,5
57,4
58,0
59,0
60,3
61,5
62,1
63,6
64,2
65,1
66,5
67,0
68,3
69,4
70,3
71,3
72,2
73,7
74,5
75,1
76,6
77,0
78,3
79,5
80,7
81,6
82,5
83,0
84,1
85,1
86,3
87,7
88,2
89,5
90,2
91,7
92,1
93,4
94,6
95,5
96,2
97,5
98,7
99,5
100,3
101,5
102,4
103,4
104,5
105,1
106,3
107,6
108,7
109,3
110,4
111,4
112,2
113,3
114,5
115,4
116,1
117,6
118,2
119,7
120,3
121,7
122,5
123,1
124,7
125,1
126,1
127,2
128,4
129,0
130,2
131,3
132,7
133,7
134,6
135,3
136,2
137,3
138,0
139,2
140,5
141,7
142,7
143,1
144,1
145,7
146,7
147,6
148,6
149,0
150,6
151,1
152,6
153,7
154,6
155,6
156,1
157,5
158,4
159,6
160,4
161,5
162,0
163,0
164,3
165,2
166,3
167,0
168,5
169,1
170,0
171,7
172,6
173,5
174,6
175,1
176,7
177,3
178,4
179,5
180,1
181,5
182,2
183,6
184,2
185,0
186,0
187,5
188,6
189,7
190,6
191,6
192,3
193,4
194,1
195,4
196,2
197,4
198,3
199,0
200,7
201,6
202,6
203,2
204,5
205,6
206,3
207,3
208,2
209,0
210,5
211,0
212,5
213,2
214,1
215,1
216,3
217,5
218,5
219,4
220,2
221,6
222,4
223,5
224,5
225,0
226,7
227,3
228,6
229,7
230,2
231,6
232,0
233,3
234,4
235,6
236,2
237,1
238,6
239,2
240,3
241,1
242,2
243,6
244,6
245,6
246,3
247,2
248,1
249,0
250,2
251,7
252,1
253,5
254,1
255,1
256,3
257,7
258,3
259,1
260,6
261,2
262,0
263,7
264,5
265,0
266,6
267,3
268,2
269,3
270,2
271,7
272,2
273,6
274,7
275,3
276,7
277,7
278,4
279,6
280,4
281,6
282,6
283,7
284,1
285,5
286,4
287,1
288,4
289,2
290,0
291,5
292,1
293,7
294,5
295,2
296,7
297,3
298,2
299,0
300,5
301,7
302,0
303,5
304,1
305,6
306,7
307,1
308,2
309,1
310,6
311,3
312,4
313,1
314,0
315,7
316,3
317,2
318,0
319,7
320,7
321,4
322,5
323,3
324,7
325,3
326,2
327,0
328,5
329,2
330,6
331,4
332,3
333,5
334,1
335,3
336,4
337,2
338,5
339,5
340,6
341,6
342,7
343,1
344,7
345,5
346,3
347,5
348,2
349,0
350,7
351,4
352,3
353,1
354,4
355,7
356,2
357,7
358,6
359,6
360,6
361,0
362,3
363,1
364,2
365,7
366,3
367,2
368,3
369,0
370,4
371,2
372,6
373,2
374,7
375,1
376,5
377,6
378,5
379,3
380,1
381,2
382,3
383,5
384,2
385,0
386,2
387,0
388,2
389,3
390,1
391,6
392,1
393,6
394,0
395,0
396,4
397,0
398,6
399,5
400,7
401,1
402,6
403,3
404,6
405,7
406,7
407,0
408,3
409,0
410,2
411,6
412,2
413,6
414,2
415,1
416,1
417,5
418,0
419,0
420,6
421,7
422,0
423,3
424,6
425,3
426,5
427,2
428,4
429,4
430,7
431,4
432,6
433,7
434,7
435,6
436,7
437,2
438,1
439,7
440,3
441,5
442,0
443,4
444,7
445,6
446,3
447,5
448,1
449,2
450,0
451,0
452,2
453,2
454,0
455,3
456,7
457,3
458,1
459,6
460,6
461,1
462,2
463,1
464,4
465,1
466,2
467,4
468,5
469,5
470,2
471,1
472,4
473,5
474,3
475,4
476,1
477,2
478,0
479,0
480,2
481,4
482,7
483,6
484,5
485,2
486,7
487,3
488,0
489,7
490,1
491,2
492,7
493,2
494,2
495,4
496,5
497,4
498,4
499,6
