task,worker,answer
0,32,2
0,141,8
0,390,7
0,406,6
0,111,2
1,46,3
1,336,5
1,394,7
1,54,7
1,274,2
2,155,5
2,21,2
2,247,4
2,299,5
2,115,5
3,465,0
3,291,7
3,104,7
3,216,7
3,135,7
4,274,4
4,99,9
4,27,6
4,340,4
4,309,9
5,304,4
5,313,5
5,303,7
5,179,1
5,426,5
6,195,5
6,215,5
6,183,5
6,400,5
6,154,1
7,291,0
7,154,7
7,227,2
7,134,2
7,184,6
8,420,2
8,112,5
8,370,4
8,207,3
9,85,3
9,415,8
9,431,3
9,337,3
9,128,3
10,210,7
10,336,0
10,391,0
10,233,5
10,100,4
11,145,6
11,50,4
11,286,4
11,172,3
11,130,4
12,66,3
12,146,3
12,311,9
12,392,3
12,28,7
13,314,3
13,281,5
13,371,6
13,336,2
13,217,2
14,318,2
14,484,7
14,83,9
14,259,2
14,27,2
15,109,8
15,421,0
15,285,8
15,112,2
15,44,9
16,326,6
16,193,9
16,219,9
16,451,5
16,74,9
17,105,1
17,17,1
17,213,3
17,142,3
17,84,8
18,22,8
18,15,0
18,411,0
18,76,4
18,221,1
19,417,1
19,457,8
19,403,8
19,34,2
19,493,6
20,301,3
20,155,8
20,58,7
20,355,7
20,340,7
21,301,6
21,197,3
21,251,9
21,223,9
21,165,6
22,176,5
22,102,5
22,241,5
22,354,0
22,286,8
23,226,8
23,105,3
23,286,8
23,329,8
23,19,6
24,288,3
24,21,3
24,415,8
24,334,1
24,18,2
25,248,7
25,255,7
25,444,3
25,371,7
25,317,7
26,31,4
26,478,9
26,266,9
26,294,9
26,211,3
27,123,6
27,194,6
27,374,1
27,482,6
27,104,6
28,210,4
28,473,3
28,356,0
28,460,0
28,25,4
29,16,2
29,283,2
29,26,1
29,89,0
29,211,1
30,345,5
30,370,5
30,178,5
30,216,5
30,51,0
31,484,2
31,451,2
31,452,4
31,187,0
31,263,8
32,487,5
32,26,5
32,182,0
32,184,0
32,254,0
33,177,7
33,308,8
33,279,7
