task,worker,answer
0,96,8
0,50,4
0,66,8
0,30,1
0,94,2
1,97,9
1,61,7
1,69,4
1,53,9
1,25,9
2,39,4
2,61,4
2,91,0
2,43,4
2,48,0
3,8,2
3,10,4
3,47,2
3,89,4
3,58,9
4,98,0
4,30,2
4,79,6
4,76,9
5,89,1
5,69,5
5,61,2
5,30,1
5,91,4
6,65,2
6,6,5
6,98,9
6,57,9
7,32,1
7,50,5
7,63,1
7,89,0
7,42,5
8,86,1
8,62,9
8,19,9
8,17,9
8,0,6
9,64,8
9,4,8
9,32,2
9,78,2
9,92,1
10,6,3
10,48,8
10,18,5
10,1,2
10,39,3
11,6,3
11,56,6
11,84,8
11,27,8
11,16,8
12,7,2
12,70,2
12,55,2
12,81,2
12,95,2
13,15,8
13,6,8
13,16,8
13,2,7
13,68,9
14,51,4
14,89,0
14,75,7
14,44,7
14,77,0
15,62,6
15,96,6
15,24,6
15,16,4
15,66,3
16,32,8
16,24,4
16,92,1
16,43,5
16,10,0
17,23,0
17,25,3
17,78,4
17,92,4
17,43,8
18,66,8
18,33,8
18,20,1
18,15,6
18,31,9
19,34,7
19,10,5
19,70,4
19,50,4
19,18,4
20,41,9
20,66,1
20,68,7
20,12,3
20,72,2
21,46,7
21,24,1
21,55,7
21,94,0
21,87,3
22,33,6
22,71,8
22,76,0
22,72,6
22,51,8
23,46,5
23,14,9
23,52,4
23,78,4
23,23,2
24,79,2
24,55,1
24,87,9
24,28,5
24,1,2
25,79,5
25,88,8
25,20,4
25,8,5
25,4,5
26,1,0
26,42,0
26,88,6
26,27,0
26,21,1
27,89,3
27,81,7
27,2,7
27,34,9
27,71,7
28,46,3
28,87,4
28,98,3
28,73,0
28,50,4
29,61,4
29,50,0
29,9,3
29,81,7
29,96,0
30,63,2
30,74,4
30,84,3
30,78,7
30,53,8
31,7,6
31,81,5
31,39,5
31,93,5
32,33,7
32,98,0
32,95,5
32,62,7
32,82,7
33,62,1
33,23,1
33,56,1
33,32,1
33,39,1
34,89,3
34,36,3
34,1,3
34,75,1
34,80,4
35,16,7
35,55,8
35,80,1
35,81,1
36,20,5
36,48,5
36,11,2
36,29,5
36,65,5
37,2,2
37,12,2
37,4,2
37,9,2
37,8,2
38,67,8
38,46,2
38,15,5
38,21,7
38,24,6
39,83,0
39,81,0
39,5,0
39,30,0
39,51,8
40,3,1
40,66,8
40,35,8
40,39,1
40,9,9
41,6,9
41,59,1
41,54,3
41,87,9
41,98,4
42,58,0
42,26,4
42,41,5
42,66,9
42,11,6
43,92,6
43,21,0
43,8,5
43,37,5
43,99,8
44,42,9
44,27,3
44,84,9
44,91,9
44,73,2
45,59,0
45,41,3
45,98,3
45,86,3
45,61,9
46,24,2
46,77,2
46,30,7
46,27,9
46,63,3
47,83,4
47,50,9
47,66,1
47,81,1
47,65,7
48,22,4
48,39,7
48,53,4
48,60,4
48,62,4
49,29,1
49,56,9
49,71,3
49,84,7
49,92,4
50,52,0
50,9,0
50,14,7
50,56,0
50,89,0
51,16,5
51,28,7
51,29,0
51,25,0
51,68,0
52,42,8
52,17,1
52,45,8
52,98,7
52,33,1
53,75,1
53,19,1
53,2,7
53,60,9
53,81,9
54,20,3
54,41,8
54,82,3
54,42,3
54,99,6
55,10,2
55,58,0
55,33,2
55,78,1
55,69,2
56,42,9
56,14,1
56,31,1
56,23,1
56,68,5
57,77,1
57,20,5
57,27,7
57,38,2
57,26,2
58,53,6
58,31,3
58,32,9
58,6,0
58,45,2
59,74,3
59,12,3
59,86,3
59,20,3
59,70,0
60,45,3
60,72,0
60,29,4
60,5,9
60,78,5
61,39,0
61,16,9
61,17,9
61,61,9
61,95,0
62,46,9
62,3,9
62,83,9
62,35,4
62,56,4
63,10,4
63,62,4
63,83,4
63,32,4
63,44,4
64,99,1
64,42,0
64,10,3
64,81,0
65,30,2
65,13,0
65,57,2
65,63,3
65,75,7
66,87,6
66,13,8
66,42,8
66,37,7
66,65,0
67,29,8
67,46,5
67,6,8
67,77,8
67,28,1
68,1,3
68,73,8
68,67,5
68,17,5
68,79,5
69,58,1
69,59,3
69,6,7
69,49,7
69,68,7
70,91,4
70,85,1
70,64,9
70,46,9
70,7,9
71,1,9
71,39,6
71,4,3
71,72,0
71,95,1
72,4,7
72,19,1
72,42,1
72,36,6
72,3,6
73,56,2
73,78,3
73,79,3
73,87,7
73,27,3
74,75,7
74,93,5
74,63,2
74,73,2
74,34,2
75,2,1
75,52,2
75,88,1
75,24,8
75,56,1
76,73,3
76,15,9
76,26,8
76,43,5
76,24,8
77,89,6
77,47,1
77,23,6
77,91,7
77,76,6
78,39,5
78,80,4
78,88,6
78,93,4
78,8,9
79,3,6
79,89,0
79,24,8
79,2,1
79,6,6
80,79,2
80,87,2
80,73,9
80,39,2
80,62,2
81,38,4
81,57,7
81,1,7
81,55,7
81,66,5
82,73,5
82,41,5
82,20,9
82,25,5
82,0,9
83,96,8
83,66,0
83,79,1
83,43,4
83,87,4
84,83,5
84,73,4
84,81,4
84,72,4
84,45,3
85,51,1
85,72,5
85,27,8
85,81,1
85,52,8
86,49,0
86,63,3
86,10,0
86,3,7
86,28,0
87,52,5
87,73,8
87,79,4
87,8,5
87,84,5
88,14,2
88,58,1
88,84,5
88,60,8
88,25,8
89,80,9
89,52,9
89,2,7
89,50,9
89,88,9
90,35,2
90,61,0
90,23,3
90,97,1
90,79,0
91,16,8
91,74,5
91,56,4
91,25,2
91,61,2
92,42,7
92,49,1
92,38,7
92,19,7
92,77,6
93,9,9
93,48,8
93,66,1
93,63,7
93,58,7
94,95,5
94,46,5
94,0,5
94,58,4
94,31,2
95,13,3
95,65,3
95,53,3
95,21,7
95,5,3
96,73,3
96,19,1
96,76,3
96,5,7
97,0,3
97,29,3
97,4,3
97,84,1
97,40,0
98,10,6
98,35,8
98,55,3
98,60,3
98,32,3
99,66,2
99,15,0
99,45,3
99,84,2
99,16,2
100,82,5
100,2,4
100,19,2
100,44,4
100,62,4
101,34,2
101,40,1
101,21,0
101,69,0
101,17,0
102,66,4
102,67,4
102,79,4
102,7,4
102,88,7
103,3,0
103,92,7
103,90,6
103,25,7
103,65,7
104,89,8
104,94,1
104,9,1
104,63,8
104,79,8
105,62,3
105,81,3
105,25,1
105,94,2
105,33,0
106,79,8
106,10,9
106,23,0
106,77,9
107,54,1
107,2,0
107,67,1
107,43,1
107,33,6
108,84,8
108,50,9
108,53,0
108,20,0
108,91,8
109,12,9
109,94,2
109,99,9
109,37,8
109,61,9
110,62,5
110,98,4
110,66,5
110,67,5
111,13,9
111,33,7
111,62,9
111,42,9
111,69,0
112,97,6
112,81,8
112,94,2
112,56,2
112,72,0
113,20,9
113,51,6
113,12,4
113,40,6
113,82,6
114,14,6
114,60,8
114,30,4
114,71,7
114,56,4
115,77,8
115,1,0
115,34,8
115,36,8
115,24,8
116,49,3
116,74,3
116,65,2
116,12,3
116,25,7
117,30,6
117,78,1
117,26,5
117,54,6
117,66,7
118,83,5
118,27,2
118,17,3
118,24,2
118,57,0
119,53,9
119,13,9
119,14,1
119,10,7
119,28,0
120,53,8
120,75,1
120,90,1
120,26,1
121,19,0
121,65,2
121,31,4
121,53,4
121,84,4
122,23,6
122,35,6
122,10,9
122,36,6
123,63,7
123,39,6
123,88,2
123,67,2
123,33,2
124,56,9
124,59,9
124,7,9
124,66,9
124,36,2
125,39,7
125,59,9
125,64,2
125,18,7
125,95,7
126,70,9
126,17,8
126,48,3
126,56,4
126,10,4
127,65,4
127,37,4
127,66,4
127,60,3
127,51,1
128,31,1
128,22,5
128,18,8
128,2,8
128,46,8
129,76,8
129,30,2
129,31,9
129,43,8
129,22,8
130,10,4
130,21,3
130,88,4
130,90,6
130,36,4
131,25,5
131,58,2
131,67,8
131,19,8
131,93,5
132,48,2
132,27,0
132,1,2
132,41,9
132,86,3
133,79,0
133,2,0
133,0,0
133,12,6
133,42,0
134,71,5
134,86,5
134,62,5
134,16,5
134,27,5
135,10,1
135,6,8
135,86,4
135,33,8
135,31,4
136,98,7
136,20,1
136,92,2
136,18,7
136,43,6
137,73,7
137,7,3
137,2,7
137,99,2
137,8,7
138,52,1
138,9,9
138,35,9
138,87,7
138,89,7
139,6,9
139,3,9
139,49,9
139,36,9
139,4,9
140,44,9
140,60,0
140,8,0
140,33,1
140,78,5
141,3,7
141,4,6
141,6,7
141,26,2
141,51,2
142,69,6
142,16,4
142,98,6
142,31,8
142,48,8
143,7,4
143,75,4
143,35,7
143,83,4
143,79,4
144,53,4
144,78,4
144,81,4
144,5,4
144,83,7
145,97,7
145,84,0
145,43,7
145,92,2
145,28,7
146,2,0
146,63,4
146,21,4
146,25,6
146,60,5
147,49,1
147,55,8
147,8,7
147,86,2
147,52,1
148,10,0
148,22,0
148,36,7
148,51,7
148,41,9
149,22,5
149,68,5
149,70,5
149,93,9
149,95,3
150,5,7
150,8,9
150,95,9
150,9,5
150,4,9
151,29,3
151,87,3
151,80,3
151,93,3
151,76,3
152,75,0
152,26,7
152,89,8
152,68,0
152,58,0
153,74,2
153,17,2
153,63,9
153,40,7
153,32,2
154,97,7
154,34,7
154,94,7
154,5,9
154,71,7
155,2,5
155,31,2
155,43,5
155,30,3
156,81,5
156,45,7
156,59,0
156,94,5
157,49,6
157,85,1
157,62,6
157,9,9
157,38,6
158,56,4
158,75,1
158,73,8
158,33,8
158,60,8
159,22,4
159,86,8
