worker_id,worker_community
0,3
1,5
2,6
3,1
4,6
5,3
6,4
7,2
8,0
9,0
10,6
11,6
12,5
13,3
14,4
15,4
16,0
17,4
18,3
19,5
20,2
21,0
22,7
23,0
24,1
25,3
26,4
27,4
28,6
29,6
30,2
31,4
32,1
33,2
34,7
35,5
36,6
37,5
38,0
39,0
40,5
41,7
42,1
43,7
44,7
45,3
46,1
47,2
48,7
49,3
50,7
51,7
52,1
53,1
54,5
55,2
56,7
57,5
58,4
59,0
60,1
61,0
62,7
63,3
64,6
65,7
66,3
67,7
68,6
69,5
70,1
71,1
72,4
73,3
74,7
75,4
76,1
77,3
78,3
79,4
80,5
81,4
82,5
83,0
84,1
85,7
86,0
87,3
88,2
89,3
90,3
91,2
92,2
93,7
94,1
95,4
96,1
97,0
98,5
99,1
