worker_id,worker_community
0,2
1,6
2,4
3,0
4,6
5,1
6,1
7,0
8,7
9,6
10,3
11,3
12,6
13,5
14,0
15,7
16,5
17,1
18,3
19,1
20,4
21,2
22,5
23,7
24,2
25,2
26,4
27,1
28,0
29,4
30,4
31,4
32,3
33,5
34,0
35,7
36,0
37,2
38,6
39,6
40,3
41,1
42,7
43,2
44,5
45,2
46,0
47,6
48,1
49,0
50,5
51,5
52,5
53,7
54,0
55,7
56,1
57,5
58,6
59,6
60,4
61,7
62,4
63,4
64,4
65,3
66,0
67,2
68,4
69,6
70,4
71,5
72,1
73,1
74,0
75,6
76,3
77,5
78,5
79,3
80,5
81,3
82,4
83,0
84,7
85,2
86,4
87,2
88,0
89,3
90,7
91,6
92,1
93,0
94,7
95,5
96,4
97,1
98,2
99,2
