task_id,truth
0,9
1,4
2,4
3,1
4,3
5,9
6,0
7,10
8,6
9,9
10,11
11,0
12,8
13,9
14,1
15,5
16,2
17,2
18,6
19,5
20,5
21,2
22,0
23,0
24,11
25,5
26,6
27,8
28,6
29,5
30,5
31,9
32,8
33,1
34,1
35,9
36,8
37,6
38,0
39,3
40,4
41,2
42,3
43,8
44,7
45,5
46,7
47,8
48,1
49,3
50,4
51,6
52,3
53,4
54,7
55,6
56,3
57,6
58,2
59,5
60,9
61,2
62,3
63,7
64,11
65,6
66,2
67,5
68,4
69,1
70,8
71,5
72,7
73,4
74,11
75,0
76,1
77,3
78,7
79,5
80,5
81,4
82,5
83,1
84,0
85,2
86,10
87,0
88,0
89,7
90,8
91,1
92,0
93,9
94,9
95,9
96,6
97,8
98,6
99,4
100,6
101,1
102,0
103,5
104,0
105,9
106,9
107,11
108,11
109,10
110,8
111,1
112,4
113,2
114,4
115,9
116,6
117,5
118,6
119,9
120,2
121,2
122,0
123,4
124,1
125,8
126,11
127,3
128,9
129,7
130,1
131,5
132,8
133,1
134,6
135,1
136,3
137,5
138,7
139,5
140,4
141,8
142,4
143,7
144,7
145,6
146,7
147,2
148,0
149,9
150,7
151,11
152,11
153,2
154,9
155,0
156,1
157,11
158,11
159,5
160,9
161,6
162,7
163,0
164,6
165,6
166,6
167,5
168,7
169,6
170,3
171,8
172,5
173,4
174,7
175,9
176,5
177,0
178,5
179,0
180,10
181,6
182,11
183,0
184,5
185,0
186,6
187,5
188,6
189,2
190,9
191,0
192,3
193,10
194,6
195,3
196,3
197,9
198,0
199,8
200,5
201,1
202,1
203,7
204,3
205,8
206,4
207,2
208,1
209,9
210,1
211,5
212,6
213,5
214,3
215,6
216,8
217,2
218,8
219,1
220,2
221,4
222,1
223,11
224,2
225,2
226,0
227,0
228,0
229,6
230,0
231,0
232,8
233,9
234,9
235,10
236,4
237,5
238,7
239,0
240,2
241,9
242,11
243,3
244,7
245,1
246,2
247,3
248,0
249,4
250,4
251,8
252,9
253,8
254,3
255,4
256,7
257,5
258,1
259,5
260,11
261,2
262,1
263,8
264,5
265,6
266,11
267,4
268,11
269,7
270,3
271,8
272,8
273,2
274,1
275,3
276,3
277,6
278,9
279,0
280,0
281,10
282,7
283,3
284,9
285,7
286,1
287,1
288,10
289,3
290,10
291,4
292,10
293,8
294,5
295,1
296,5
297,8
298,6
299,8
300,10
301,7
302,2
303,7
304,8
305,6
306,7
307,5
308,2
309,8
310,9
311,1
312,2
313,8
314,6
315,11
316,8
317,8
318,4
319,1
320,5
321,0
322,3
323,1
324,1
325,10
326,4
327,9
328,0
329,5
330,6
331,10
332,9
333,1
334,9
335,9
336,7
337,7
338,6
339,8
340,7
341,1
342,0
343,3
344,7
345,4
346,10
347,4
348,7
349,7
350,3
351,8
352,2
353,4
354,1
355,7
356,1
357,1
358,3
359,9
360,11
361,7
362,8
363,5
364,10
365,5
366,7
367,11
368,5
369,1
370,5
371,5
372,10
373,2
374,1
375,5
376,5
377,9
378,6
379,0
380,6
381,11
382,7
383,3
384,2
385,11
386,11
387,11
388,4
389,5
390,0
391,9
392,4
393,5
394,0
395,1
396,6
397,10
398,7
399,6
400,10
401,3
402,11
403,6
404,6
405,4
406,8
407,6
408,2
409,2
410,5
411,0
412,5
413,4
414,8
415,8
416,3
417,4
418,6
419,5
420,10
421,0
422,0
423,1
424,10
425,5
426,10
427,4
428,3
429,0
430,8
431,10
432,11
433,11
434,4
435,5
436,0
437,11
438,4
439,4
440,6
441,5
442,4
443,8
444,2
445,4
446,8
447,10
448,6
449,8
450,5
451,3
452,0
453,1
454,7
455,4
456,6
457,0
458,6
459,0
460,6
461,1
462,2
463,11
464,7
465,6
466,5
467,10
468,6
469,3
470,1
471,5
472,11
473,10
474,4
475,7
476,1
477,7
478,8
479,3
480,8
481,5
482,4
483,5
484,4
485,6
486,1
487,0
488,0
489,11
490,6
491,8
492,5
493,11
494,8
495,6
496,6
497,4
498,9
499,10
500,0
501,2
502,0
503,11
504,9
505,5
506,1
507,5
508,1
509,8
510,9
511,3
512,8
513,3
514,3
515,11
516,1
517,0
518,4
519,9
520,2
521,8
522,4
523,9
524,9
525,10
526,5
527,4
528,9
529,3
530,2
531,11
532,4
533,8
534,11
535,2
536,0
537,9
538,7
539,5
540,0
541,7
542,1
543,5
544,6
545,7
546,8
547,0
548,4
549,7
550,2
551,3
552,6
553,10
554,1
555,8
556,11
557,7
558,9
559,2
560,2
561,3
562,6
563,5
564,10
565,4
566,6
567,10
568,2
569,5
570,3
571,4
572,10
573,11
574,7
575,6
576,1
577,3
578,8
579,2
580,9
581,4
582,8
583,1
584,2
585,8
586,7
587,7
588,9
589,3
590,2
591,6
592,1
593,7
594,1
595,7
596,2
597,10
598,8
599,7
600,7
601,7
602,3
603,4
604,4
605,9
606,9
607,8
608,11
609,6
610,3
611,5
612,2
613,5
614,2
615,1
616,10
617,1
618,10
619,2
620,11
621,2
622,2
623,2
624,7
625,6
626,4
627,4
628,9
629,1
630,3
631,4
632,10
633,7
634,6
635,1
636,4
637,11
638,8
639,11
640,10
641,0
642,10
643,6
644,9
645,3
646,11
647,10
648,5
649,5
650,6
651,5
652,5
653,8
654,3
655,11
656,5
657,0
658,8
659,0
660,4
661,10
662,1
663,3
664,1
665,2
666,5
667,5
668,4
669,3
670,5
671,11
672,9
673,1
674,10
675,4
676,2
677,9
678,3
679,3
680,2
681,9
682,7
683,9
684,3
685,7
686,9
687,0
688,1
689,5
690,5
691,0
692,8
693,0
694,6
695,11
696,4
697,4
698,5
699,8
700,7
701,5
702,2
703,11
704,2
705,6
706,8
707,5
708,4
709,1
710,2
711,11
712,8
713,11
714,6
715,9
716,0
717,7
718,0
719,2
720,10
721,6
722,6
723,3
724,10
725,5
726,8
727,10
728,8
729,1
730,3
731,1
732,10
733,4
734,0
735,5
736,8
737,8
738,8
739,9
740,4
741,11
742,11
743,3
744,10
745,2
746,0
747,9
748,1
749,8
750,7
751,6
752,7
753,6
754,0
755,6
756,1
757,2
758,2
759,11
760,8
761,4
762,8
763,0
764,6
765,8
766,5
767,11
768,7
769,9
770,7
771,8
772,7
773,10
774,1
775,10
776,9
777,3
778,11
779,3
780,6
781,3
782,0
783,5
784,5
785,1
786,11
787,11
788,8
789,0
790,1
791,5
792,5
793,8
794,11
795,8
796,2
797,4
798,1
799,4
800,0
801,7
802,9
803,0
804,3
805,1
806,6
807,1
808,7
809,8
810,6
811,4
812,2
813,10
814,11
815,1
816,9
817,2
818,5
819,9
820,1
821,5
822,3
823,4
824,4
825,0
826,1
827,6
828,9
829,5
830,3
831,1
832,5
833,11
834,3
835,0
836,11
837,11
838,9
839,2
840,11
841,1
842,8
843,9
844,3
845,4
846,0
847,8
848,1
849,4
850,3
851,2
852,6
853,1
854,11
855,10
856,11
857,4
858,4
859,1
860,11
861,9
862,9
863,7
864,10
865,6
866,8
867,9
868,5
869,9
870,3
871,8
872,5
873,1
874,7
875,7
876,4
877,7
878,7
879,11
880,7
881,8
882,1
883,9
884,7
885,1
886,11
887,11
888,8
889,2
890,5
891,7
892,8
893,10
894,6
895,0
896,5
897,10
898,7
899,10
900,3
901,3
902,11
903,2
904,8
905,8
906,11
907,3
908,9
909,6
910,11
911,1
912,11
913,10
914,8
915,6
916,0
917,2
918,5
919,7
920,4
921,6
922,7
923,3
924,3
925,6
926,4
927,4
928,9
929,2
930,6
931,2
932,3
933,6
934,10
935,11
936,6
937,11
938,7
939,3
940,0
941,2
942,0
943,6
944,5
945,2
946,10
947,6
948,5
949,1
950,0
951,10
952,1
953,5
954,7
955,7
956,2
957,5
958,0
959,9
960,11
961,10
962,9
963,5
964,9
965,7
966,2
967,11
968,3
969,3
970,0
971,9
972,5
973,9
974,6
975,2
976,11
977,6
978,1
979,2
980,8
981,1
982,11
983,6
984,1
985,9
986,7
987,6
988,8
989,6
990,8
991,6
992,0
993,8
994,6
995,3
996,0
997,7
998,1
999,2
1000,7
1001,3
1002,0
1003,3
1004,3
1005,8
1006,2
1007,10
1008,4
1009,0
1010,3
1011,0
1012,3
1013,5
1014,4
1015,8
1016,1
1017,10
1018,7
1019,9
1020,3
1021,9
1022,6
1023,0
1024,1
1025,7
1026,10
1027,5
1028,11
1029,8
1030,6
1031,7
1032,10
1033,6
1034,0
1035,0
1036,2
1037,11
1038,8
1039,10
1040,9
1041,4
1042,1
1043,7
1044,3
1045,11
1046,6
1047,2
1048,9
1049,11
1050,9
1051,2
1052,11
1053,7
1054,6
1055,10
1056,8
1057,1
1058,1
1059,8
1060,1
1061,9
1062,9
1063,4
1064,6
1065,0
1066,1
1067,2
1068,9
1069,11
1070,5
1071,0
1072,7
1073,7
1074,5
1075,10
1076,11
1077,1
1078,0
1079,11
1080,2
1081,10
1082,3
1083,11
1084,5
1085,2
1086,5
1087,4
1088,11
1089,9
1090,3
1091,3
1092,9
1093,0
1094,6
1095,7
1096,11
1097,10
1098,1
1099,9
1100,9
1101,7
1102,11
1103,0
1104,8
1105,1
1106,0
1107,8
1108,0
1109,7
1110,2
1111,7
1112,11
1113,3
1114,3
1115,2
1116,9
1117,8
1118,1
1119,8
1120,10
1121,5
1122,1
1123,7
1124,6
1125,11
1126,9
1127,10
1128,9
1129,0
1130,5
1131,5
1132,9
1133,5
1134,1
1135,10
1136,4
1137,4
1138,6
1139,9
1140,5
1141,5
1142,7
1143,2
1144,1
1145,11
1146,5
1147,0
1148,5
1149,10
1150,11
1151,10
1152,0
1153,9
1154,0
1155,10
1156,9
1157,2
1158,2
1159,5
1160,1
1161,2
1162,10
1163,4
1164,3
1165,4
1166,7
1167,5
1168,0
1169,1
1170,5
1171,6
1172,2
1173,3
1174,8
1175,8
1176,2
1177,1
1178,2
1179,5
1180,3
1181,3
1182,2
1183,0
1184,1
1185,8
1186,8
1187,11
1188,8
1189,8
1190,9
1191,0
1192,11
1193,9
1194,11
1195,2
1196,4
1197,5
1198,9
1199,8
1200,1
1201,1
1202,10
1203,11
1204,9
1205,11
1206,11
1207,4
1208,4
1209,9
1210,4
1211,7
1212,11
1213,0
1214,3
1215,7
1216,5
1217,0
1218,1
1219,1
1220,5
1221,6
1222,5
1223,3
1224,0
1225,10
1226,5
1227,10
1228,1
1229,11
1230,3
1231,7
1232,2
1233,1
1234,5
1235,11
1236,7
1237,4
1238,11
1239,6
1240,2
1241,11
1242,4
1243,8
1244,8
1245,5
1246,10
1247,8
1248,2
1249,10
1250,7
1251,8
1252,5
1253,11
1254,3
1255,7
1256,4
1257,3
1258,0
1259,1
