task,worker,answer
0,23,5
0,26,6
0,49,4
0,7,4
0,87,4
0,25,8
0,20,4
0,51,1
0,50,9
0,48,9
1,40,1
1,68,1
1,80,9
1,85,1
1,8,6
1,1,1
1,44,1
1,19,3
1,77,1
1,57,1
2,1,2
2,63,3
2,82,3
2,46,3
2,88,4
2,78,2
2,25,3
2,76,3
3,12,5
3,62,8
3,30,1
3,92,5
3,53,4
3,91,5
3,81,5
3,36,5
3,86,7
3,32,5
4,23,7
4,91,7
4,73,7
4,22,4
4,65,3
4,27,2
4,88,7
4,66,7
4,83,2
5,38,3
5,63,4
5,19,7
5,60,4
5,45,4
5,50,4
5,73,4
5,65,4
5,71,4
5,62,4
6,63,8
6,30,1
6,15,4
6,46,8
6,5,3
6,57,8
6,59,0
6,68,8
6,83,5
7,31,8
7,2,7
7,75,4
7,55,3
7,89,6
7,95,1
7,45,7
7,93,7
7,3,7
7,20,3
8,49,2
8,95,7
8,7,7
8,1,7
8,33,3
8,29,8
8,27,1
8,6,8
9,91,1
9,48,9
9,42,1
9,21,6
9,53,1
9,58,9
9,9,9
9,86,1
9,55,7
10,96,2
10,62,7
10,42,2
10,29,2
10,73,1
10,48,4
10,55,2
10,9,2
10,38,1
11,79,1
11,5,7
11,73,0
11,57,7
11,14,3
11,25,9
11,78,8
11,13,7
11,82,7
11,50,4
12,54,7
12,49,1
12,84,8
12,72,1
12,22,9
12,17,6
12,93,5
12,0,7
12,52,1
12,87,2
13,25,7
13,95,2
13,70,7
13,40,7
13,43,4
13,84,7
13,8,3
13,44,0
13,65,7
13,49,7
14,16,7
14,1,7
14,89,8
14,0,7
14,54,6
14,12,4
14,81,3
14,32,7
14,47,5
14,34,4
15,28,0
15,76,3
15,22,1
15,20,0
15,83,0
15,25,9
15,59,6
15,27,0
15,9,0
15,57,0
16,67,7
16,87,3
16,26,6
16,86,9
16,3,1
16,90,7
16,17,0
16,89,6
16,66,3
16,63,7
17,70,2
17,9,8
17,2,8
17,95,8
17,40,8
17,10,3
17,38,2
17,75,8
17,74,0
17,16,8
18,6,0
18,33,3
18,73,2
18,0,2
18,45,2
18,77,0
18,7,2
18,80,2
18,14,7
18,21,2
19,68,5
19,58,4
19,76,5
19,11,5
19,8,4
19,16,5
19,31,9
19,85,1
19,27,5
19,63,7
20,66,2
20,4,4
20,40,3
20,39,7
20,51,4
20,69,4
20,29,4
20,26,2
20,70,3
20,5,4
21,55,0
21,61,8
21,88,0
21,98,0
21,40,0
21,95,0
21,66,0
21,11,0
21,25,5
21,77,5
22,55,9
22,20,9
22,72,9
22,62,7
22,53,9
22,44,9
22,73,9
22,75,9
22,89,9
22,70,3
23,86,8
23,90,8
23,97,8
23,58,0
23,15,8
23,26,8
23,92,8
23,89,2
23,32,6
24,32,5
24,30,5
24,25,6
24,79,9
24,75,5
24,3,4
24,38,9
24,28,5
24,36,5
25,22,1
25,56,2
25,8,8
25,29,9
25,88,7
25,95,4
25,89,4
25,20,4
25,57,4
25,52,6
26,97,0
26,72,5
26,40,5
26,30,2
26,33,5
26,15,5
26,29,5
26,87,5
26,20,5
26,94,5
27,94,5
27,6,6
27,74,8
27,56,5
27,54,7
27,59,5
27,49,7
27,96,5
27,14,5
27,8,6
28,75,7
28,92,7
28,21,8
28,45,2
28,12,1
28,24,0
28,65,8
28,91,8
28,23,8
29,14,3
29,76,9
29,67,9
29,90,9
29,58,3
29,26,9
29,8,9
29,96,9
29,40,2
30,11,6
30,72,6
30,10,6
30,26,8
30,51,6
30,67,6
30,15,1
30,84,7
30,77,6
30,97,6
31,19,7
31,11,0
31,42,4
31,6,3
31,32,0
31,82,0
31,23,4
31,99,0
31,27,4
31,0,0
32,10,5
32,31,5
32,68,5
32,77,1
32,99,5
32,98,5
32,24,1
32,41,5
32,39,8
33,27,5
33,55,4
33,38,3
33,39,3
33,71,3
33,66,3
33,1,9
33,13,3
33,32,3
33,42,3
34,3,0
34,53,1
34,28,0
34,31,0
34,29,3
34,70,3
34,42,3
34,32,3
34,30,3
34,66,2
35,44,6
35,47,9
35,12,9
35,77,9
35,13,9
35,20,9
35,37,4
35,39,9
35,9,9
35,87,9
36,34,2
36,69,5
36,98,1
36,2,1
36,62,5
36,29,1
36,3,7
36,95,1
36,66,5
36,71,1
37,54,3
37,21,3
37,66,3
37,91,3
37,87,2
37,74,3
37,67,3
37,14,3
37,77,3
37,29,3
38,58,2
38,5,1
38,83,1
38,16,4
38,2,8
38,36,0
38,93,7
38,68,7
38,24,7
38,26,7
39,28,6
39,58,6
39,17,6
39,4,6
39,93,6
39,73,6
39,6,1
39,45,3
39,64,1
39,51,6
40,49,9
40,19,6
40,17,4
40,67,6
40,44,6
40,27,4
40,47,2
40,60,6
41,26,9
41,88,9
41,11,9
41,94,2
41,9,9
41,16,9
41,63,9
41,10,9
41,23,0
41,77,4
42,62,2
42,67,8
42,45,5
42,87,1
42,78,5
42,4,8
42,81,3
42,20,8
42,63,8
42,10,9
43,13,4
43,52,4
43,43,3
43,79,1
43,2,7
43,66,2
43,50,0
43,60,4
44,92,9
44,68,9
44,76,0
44,1,9
44,0,9
44,19,5
44,55,9
44,80,9
44,23,0
44,46,0
45,14,8
45,7,0
45,64,0
45,54,0
45,58,1
45,33,0
45,80,0
45,50,4
45,12,1
45,47,0
46,69,5
46,77,4
46,66,6
46,87,8
46,12,8
46,89,4
46,2,8
46,52,8
46,4,4
46,75,8
47,99,5
47,32,5
47,80,5
47,46,4
47,70,5
47,77,6
47,86,6
47,60,5
47,2,8
48,90,4
48,20,4
48,6,0
48,89,4
48,27,6
48,19,8
48,79,0
48,22,2
49,63,9
49,35,4
49,12,8
49,1,4
49,48,9
49,57,8
49,31,2
49,88,9
49,16,3
49,66,8
50,30,8
50,5,9
50,67,8
50,43,8
50,70,6
50,97,8
50,66,1
50,20,8
50,0,8
50,46,3
51,17,8
51,40,1
51,55,4
51,34,1
51,61,1
51,49,6
51,6,1
51,74,1
51,28,1
52,63,1
52,24,0
52,91,0
52,87,1
52,51,2
52,21,6
52,19,0
52,47,0
52,13,0
53,41,8
53,65,6
53,59,1
53,15,3
53,16,9
53,88,9
53,81,1
53,69,5
53,24,5
54,79,6
54,94,3
54,16,3
54,1,3
54,76,4
54,95,3
54,23,9
54,37,7
54,90,3
55,28,7
55,95,1
55,9,7
55,39,7
55,58,3
55,45,9
55,77,7
55,97,0
55,22,7
55,24,0
56,17,3
56,37,0
56,46,7
56,62,7
56,15,0
56,54,0
56,88,5
56,49,0
56,43,7
57,94,6
57,65,2
57,9,2
57,5,8
57,77,8
57,58,2
57,59,6
57,23,0
57,88,7
58,59,0
58,53,3
58,96,9
58,68,0
58,5,0
58,97,5
58,18,0
58,26,9
58,42,3
59,66,1
59,35,2
59,28,4
59,8,4
59,58,9
59,44,5
59,90,1
59,15,4
59,95,5
59,38,4
60,82,5
60,38,7
60,83,9
60,63,9
60,23,1
60,25,6
60,39,9
60,84,3
60,58,0
60,66,4
61,50,2
61,0,7
61,70,8
61,15,1
61,99,9
61,14,5
61,46,5
61,71,5
61,17,9
61,93,8
62,24,6
62,44,2
62,28,3
62,79,7
62,23,0
62,29,6
62,59,7
62,35,2
62,20,9
62,38,2
63,67,9
63,66,6
63,97,9
63,71,9
63,86,4
63,99,9
63,91,3
63,83,9
63,13,9
64,88,7
64,11,9
64,7,9
64,81,3
64,96,0
64,60,9
64,90,0
64,29,8
64,84,9
64,45,5
65,41,5
65,28,1
65,57,6
65,40,1
65,11,1
65,93,1
65,70,1
65,34,1
65,20,1
66,67,5
66,91,5
66,89,5
66,44,1
66,41,5
66,86,5
66,29,5
66,84,5
66,83,3
67,90,2
67,80,2
67,63,1
67,29,4
67,43,1
67,22,8
67,79,3
67,0,5
67,52,4
68,86,9
68,93,2
68,23,9
68,21,9
68,8,9
68,40,9
68,74,5
68,14,6
68,25,1
68,78,7
69,43,9
69,85,9
69,0,2
69,78,6
69,22,7
69,17,9
69,82,6
69,99,9
69,12,0
70,10,1
70,53,8
70,22,2
70,37,2
70,90,5
70,24,2
70,50,2
70,6,8
70,1,2
71,6,7
71,3,7
71,8,7
71,92,9
71,35,6
71,33,6
71,61,7
71,56,5
71,20,7
71,87,9
72,93,3
72,35,2
72,15,6
72,96,6
72,71,6
72,95,0
72,90,6
72,51,9
72,37,4
73,25,4
73,2,3
73,0,3
73,18,8
73,35,1
73,66,5
73,12,4
73,40,3
73,82,3
73,6,9
74,40,9
74,24,7
74,47,8
74,32,9
74,51,9
74,72,9
74,35,9
74,55,9
74,62,9
74,21,9
75,83,3
75,65,2
75,50,5
75,0,3
75,32,3
75,94,3
75,74,3
75,20,3
75,99,3
75,70,3
76,58,4
76,41,7
76,91,4
76,4,2
76,1,4
76,97,4
76,17,3
76,99,4
76,44,1
76,9,3
77,60,9
77,37,8
77,74,1
77,4,9
77,39,0
77,9,0
77,75,4
77,61,6
77,86,0
78,20,3
78,38,9
78,25,9
78,32,6
78,33,9
78,10,6
78,40,9
78,43,9
78,59,0
79,89,1
79,6,8
79,75,1
79,65,7
79,0,9
79,10,1
79,71,1
79,36,8
79,11,8
80,40,7
80,52,1
80,36,5
80,51,4
80,54,4
80,70,8
80,39,8
80,56,7
80,50,6
81,3,0
81,92,4
81,36,7
81,18,9
81,52,1
81,62,1
81,44,4
81,42,2
81,28,8
81,25,6
82,86,6
82,70,1
82,36,3
82,5,9
82,93,1
82,63,1
82,54,1
82,74,2
82,38,1
82,58,1
83,74,8
83,82,6
83,3,7
83,9,2
83,75,8
83,80,3
83,84,1
83,39,1
83,99,1
84,7,6
84,78,9
84,86,6
84,55,6
84,0,6
84,48,2
84,53,6
84,44,5
84,19,6
84,97,7
85,50,5
85,58,5
85,88,8
85,55,5
85,40,1
85,74,5
85,94,5
85,41,7
86,83,9
86,61,8
86,33,8
86,63,8
86,71,8
86,74,3
86,55,4
86,42,5
86,7,8
86,51,8
87,6,9
87,95,2
87,92,9
87,15,2
87,1,2
87,53,9
87,45,2
87,62,2
87,58,2
87,68,5
88,90,9
88,73,2
88,69,9
88,39,7
88,91,9
88,50,0
88,99,5
88,79,4
88,47,9
88,72,2
89,71,8
89,1,2
89,65,6
89,5,8
89,88,8
89,35,8
89,75,9
89,34,8
89,53,8
89,30,7
90,82,8
90,65,3
90,81,8
90,42,5
90,94,1
90,46,8
90,1,8
90,4,8
90,15,2
91,6,3
91,47,3
91,72,3
91,3,9
91,57,6
91,64,3
91,10,1
91,34,3
91,76,3
92,34,0
92,12,7
92,2,8
92,70,3
92,98,0
92,96,8
92,60,0
92,19,3
92,72,3
92,39,3
93,33,6
93,25,6
93,96,5
93,94,3
93,8,3
93,37,3
93,14,3
93,23,3
93,86,3
93,64,1
94,28,8
94,99,8
94,7,8
94,29,8
94,66,8
94,58,7
94,17,6
94,30,8
94,55,3
94,90,8
95,39,7
95,17,4
95,4,4
95,57,3
95,27,7
95,59,7
95,78,7
95,79,7
95,99,5
96,9,1
96,32,1
96,16,1
96,20,1
96,68,1
96,83,1
96,62,1
96,49,1
97,27,9
97,61,6
97,47,4
97,62,7
97,52,5
97,40,7
97,53,7
97,0,8
97,2,7
98,51,0
98,55,4
98,49,0
98,79,0
98,61,6
98,15,0
98,2,4
98,27,2
99,33,2
99,40,2
99,78,8
99,95,6
99,94,6
99,30,5
99,3,4
99,49,0
99,20,6
100,21,5
100,22,4
100,75,1
100,45,5
100,31,0
100,96,9
100,49,1
100,7,6
100,19,5
101,14,9
101,15,5
101,45,4
101,84,5
101,27,9
101,63,6
101,91,5
101,67,9
101,54,6
101,93,3
102,69,0
102,40,4
102,12,6
102,67,4
102,11,4
102,19,1
102,46,6
102,26,2
102,27,5
103,70,7
103,39,1
103,17,4
103,51,7
103,54,9
103,34,0
103,92,0
103,72,2
103,31,8
103,20,7
104,56,4
104,41,7
104,92,8
104,14,3
104,3,7
104,80,7
104,63,4
104,88,7
104,54,4
105,60,4
105,29,4
105,73,4
105,28,4
105,99,4
105,57,6
105,78,8
105,31,4
105,54,4
105,25,8
106,76,2
106,54,3
106,19,3
106,77,3
106,73,3
106,48,3
106,30,0
106,69,7
106,79,1
106,14,3
107,79,1
107,66,1
107,25,4
107,7,3
107,69,0
107,59,4
107,72,3
107,26,4
107,99,4
107,15,4
108,67,1
108,8,1
108,28,1
108,94,6
108,90,4
108,96,7
108,91,1
108,33,5
109,14,3
109,82,5
109,19,9
109,70,1
109,21,9
109,46,5
109,72,7
109,65,7
109,2,2
110,56,3
110,21,8
110,39,5
110,89,3
110,65,3
110,60,9
110,77,0
110,22,6
110,52,4
111,10,0
111,78,1
111,92,8
111,57,3
111,19,6
111,70,6
111,79,3
111,3,2
111,68,1
111,41,6
112,87,2
112,64,2
112,69,3
112,85,7
112,33,2
112,61,7
112,57,2
112,81,2
112,70,2
113,47,8
113,30,0
113,29,2
113,46,9
113,70,0
113,91,2
113,51,5
113,99,0
113,28,0
113,74,1
114,21,1
114,59,1
114,42,1
114,84,1
114,50,3
114,67,1
114,47,2
114,87,8
114,38,3
114,78,1
115,35,1
115,90,5
115,68,9
115,73,1
115,58,9
115,32,1
115,94,0
115,11,1
116,56,5
116,31,7
116,59,5
116,18,1
116,97,8
116,0,5
116,63,7
116,40,7
116,62,5
116,49,6
117,8,9
117,42,4
117,16,9
117,43,8
117,80,8
117,33,9
117,72,8
117,1,3
117,56,9
117,62,3
118,77,6
118,52,3
118,14,9
118,1,6
118,99,1
118,40,1
118,92,2
118,47,6
118,35,1
118,90,9
119,87,7
119,99,1
119,22,9
119,16,7
119,86,1
119,35,1
119,77,2
119,74,6
119,46,7
119,13,5
120,61,7
120,19,9
120,95,7
120,60,9
120,67,3
120,77,3
120,50,1
120,20,7
120,87,7
120,8,7
121,41,0
121,73,2
121,30,9
121,9,9
121,65,1
121,94,0
121,11,9
121,85,6
121,25,9
121,96,2
122,40,8
122,73,1
122,18,8
122,83,8
122,90,8
122,64,8
122,9,8
122,1,5
122,19,3
122,78,6
123,9,1
123,79,5
123,47,1
123,5,1
123,53,4
123,34,1
123,95,8
123,68,1
123,7,1
123,64,5
124,34,1
124,25,6
124,86,6
124,50,3
124,49,4
124,93,2
124,39,4
124,5,8
124,8,4
125,80,9
125,53,2
125,86,0
125,50,2
125,72,2
125,8,4
125,83,9
125,76,2
125,35,2
125,4,2
126,43,0
126,67,9
126,25,1
126,16,0
126,40,0
126,1,0
126,48,5
126,47,2
126,4,0
127,92,4
127,87,9
127,5,6
127,32,6
127,70,6
127,60,6
127,17,3
127,83,6
127,63,6
127,20,6
128,59,3
128,19,6
128,88,5
128,81,0
128,53,4
128,97,0
128,10,2
128,74,2
128,48,3
129,41,9
129,66,4
129,57,7
129,26,4
129,70,1
129,4,9
129,86,1
129,73,9
129,94,9
129,93,8
130,8,6
130,29,0
130,49,6
130,67,6
130,58,7
130,96,8
130,42,6
130,78,8
130,89,0
130,33,7
131,95,9
131,56,9
131,97,7
131,96,9
131,41,4
131,12,9
131,81,2
131,70,9
131,35,9
132,27,0
132,53,0
132,72,0
132,56,0
132,87,2
132,68,0
132,57,0
132,73,8
132,51,8
132,24,3
133,82,1
133,77,4
133,4,5
133,48,8
133,84,1
133,20,1
133,28,1
133,54,3
133,40,3
133,55,1
134,41,5
134,73,4
134,10,4
134,64,4
134,90,5
134,20,9
134,54,1
134,37,4
134,33,9
134,26,4
135,45,1
135,68,1
135,48,1
135,60,4
135,3,1
135,16,1
135,70,1
135,25,5
135,80,1
135,18,1
136,81,0
136,27,8
136,91,6
136,2,2
136,69,6
136,79,6
136,3,3
136,47,7
136,74,3
136,11,6
137,51,9
137,62,6
137,31,7
137,4,9
137,8,8
137,12,9
137,66,9
137,67,9
137,92,9
138,54,5
138,64,6
138,36,5
138,82,7
138,44,5
138,72,5
138,27,5
138,59,3
138,71,5
139,88,9
139,63,9
139,85,9
139,40,9
139,25,4
139,65,9
139,4,9
139,83,9
139,67,9
139,31,9
140,98,5
140,8,4
140,19,4
140,16,9
140,2,4
140,78,9
140,46,2
140,91,4
140,9,4
140,32,4
141,65,5
141,1,0
141,42,0
141,14,2
141,54,8
141,17,6
141,5,9
141,71,2
141,77,8
142,32,4
142,15,6
142,99,2
142,60,4
142,69,5
142,35,4
142,77,8
142,64,4
142,53,3
143,58,8
143,38,8
143,26,8
143,83,8
143,71,0
143,34,3
143,92,8
143,99,7
143,0,3
143,87,0
144,38,5
144,98,0
144,0,6
144,99,4
144,22,1
144,67,6
144,63,6
144,5,5
144,44,5
144,75,0
145,12,1
145,95,1
145,62,1
145,72,6
145,91,0
145,25,5
145,31,2
145,78,0
145,55,1
145,24,5
146,90,9
146,61,3
146,44,3
146,91,8
146,66,1
146,15,8
146,94,1
146,25,4
146,51,1
146,48,1
147,54,3
147,1,9
147,88,9
147,48,5
147,22,9
147,9,9
147,23,9
147,72,9
147,98,6
147,20,9
148,3,5
148,67,4
148,74,2
148,60,1
148,5,8
148,56,4
148,59,3
148,57,4
148,89,4
148,11,4
149,29,4
149,30,7
149,43,0
149,60,9
149,1,9
149,19,9
149,39,9
150,45,9
150,76,2
150,88,6
150,71,4
150,94,6
150,72,5
150,36,4
150,38,5
150,34,2
150,2,6
151,20,5
151,42,0
151,35,9
151,47,5
151,0,7
151,9,5
151,87,5
151,78,9
151,52,5
151,66,0
152,3,0
152,74,2
152,96,7
152,19,0
152,29,7
152,12,6
152,44,2
152,76,7
152,91,9
153,98,8
153,78,0
153,65,9
153,85,3
153,45,7
153,50,8
153,14,4
153,17,8
153,56,8
153,66,8
154,30,3
154,9,1
154,31,3
154,13,0
154,88,1
154,5,1
154,6,9
154,99,0
154,22,5
154,29,1
155,52,5
155,88,4
155,84,0
155,99,3
155,85,1
155,49,9
155,92,4
155,75,9
155,18,4
155,87,9
156,36,3
156,41,2
156,3,9
156,50,6
156,93,6
156,67,7
156,11,7
156,85,7
156,8,5
156,64,2
157,17,1
157,86,2
157,87,5
157,42,5
157,89,2
157,73,5
157,80,5
157,11,0
157,90,5
158,83,4
158,85,6
158,73,6
158,70,6
158,84,1
158,54,6
158,44,4
158,40,6
158,8,6
158,14,6
159,67,7
159,45,1
159,83,2
159,92,7
159,95,0
159,19,6
159,24,4
159,84,2
159,58,7
159,96,7
160,22,9
160,34,9
160,64,9
160,43,9
160,48,4
160,76,8
160,89,6
160,79,9
160,41,9
160,71,9
161,17,8
161,47,5
161,59,7
161,31,0
161,97,0
161,38,6
161,23,8
161,8,2
161,82,9
161,70,8
162,45,3
162,18,6
162,10,6
162,32,1
162,86,2
162,34,1
162,41,6
162,76,1
162,95,0
162,52,8
163,12,6
163,28,7
163,83,8
163,81,6
163,78,8
163,60,7
163,91,7
163,10,2
163,20,7
163,87,7
164,16,4
164,35,4
164,50,2
164,11,4
164,63,4
164,68,4
164,20,4
164,77,6
164,58,8
164,66,7
165,16,9
165,65,7
165,12,6
165,42,6
165,1,6
165,21,1
165,76,4
165,59,4
165,40,6
165,96,5
166,95,4
166,26,7
166,20,4
166,3,9
166,50,4
166,85,4
166,28,4
166,71,4
166,79,0
166,54,8
167,94,9
167,23,6
167,61,0
167,64,2
167,87,0
167,36,0
167,32,0
167,27,2
167,93,0
167,45,0
168,75,4
168,56,7
168,97,6
168,57,7
168,52,7
168,78,7
168,98,7
168,93,7
168,42,7
168,33,7
169,96,2
169,54,2
169,70,2
169,4,4
169,53,2
169,51,1
169,80,2
169,99,4
169,35,1
170,89,5
170,97,4
170,80,4
170,61,5
170,55,4
170,93,3
170,18,4
170,58,4
170,72,1
170,68,4
171,50,4
171,10,6
171,52,3
171,46,3
171,8,6
171,47,3
171,17,5
171,72,3
171,16,4
171,14,3
172,59,0
172,46,0
172,18,0
172,3,7
172,95,4
172,8,7
172,9,4
172,86,0
172,82,5
172,27,3
173,13,3
173,49,3
173,39,3
173,99,4
173,74,2
173,83,3
173,78,1
173,92,3
174,19,4
174,17,4
174,69,4
174,30,8
174,78,8
174,4,4
174,1,5
174,50,4
174,93,1
174,55,4
175,0,8
175,54,5
175,88,3
175,3,3
175,20,3
175,46,3
175,59,3
175,29,4
175,91,9
175,63,3
176,57,7
176,46,2
176,56,2
176,23,0
176,80,7
176,65,7
176,98,7
176,32,7
176,55,7
176,81,8
177,52,0
177,4,2
177,90,7
177,6,6
177,21,0
177,51,7
177,56,0
177,54,3
177,26,0
177,3,0
178,62,5
178,12,4
178,47,5
178,43,5
178,73,5
178,31,4
178,7,5
178,33,5
178,30,1
178,28,5
179,35,7
179,41,5
179,13,8
179,67,5
179,81,7
179,75,5
179,85,5
179,76,1
179,1,5
179,48,5
180,55,1
180,39,2
180,53,2
180,78,4
180,41,3
180,30,8
180,36,8
180,26,8
180,57,8
180,86,5
181,21,3
181,71,8
181,7,8
181,30,8
181,29,8
181,75,8
181,41,2
181,4,9
181,96,2
181,48,4
182,74,6
182,7,0
182,71,0
182,76,0
182,46,0
182,68,0
182,14,0
182,22,0
182,18,3
182,43,0
183,71,5
183,58,7
183,54,5
183,77,3
183,14,4
183,66,5
183,97,6
183,2,5
183,29,1
183,41,3
184,84,2
184,41,6
184,54,8
184,79,7
184,63,9
184,50,7
184,64,4
184,13,8
184,43,8
184,48,5
185,51,2
185,54,9
185,58,0
185,90,7
185,42,3
185,33,3
185,65,6
185,64,7
185,46,9
185,6,0
186,31,8
186,84,8
186,42,0
186,0,8
186,97,8
186,54,8
186,82,5
186,29,8
186,14,8
187,42,2
187,92,0
187,16,6
187,90,8
187,76,8
187,94,8
187,25,8
187,55,8
187,26,3
188,57,7
188,15,7
188,74,7
188,53,7
188,0,1
188,99,1
188,75,7
188,9,7
188,51,5
188,47,7
189,19,2
189,54,4
189,84,2
189,3,2
189,12,6
189,28,2
189,10,2
189,98,0
189,74,5
189,61,8
190,72,2
190,23,0
190,64,3
190,98,8
190,55,1
190,24,2
190,84,2
190,79,2
190,37,2
190,10,4
191,98,2
191,67,2
191,3,2
191,55,2
191,77,9
191,17,2
191,40,2
191,83,6
191,58,9
191,87,2
192,29,1
192,11,2
192,71,1
192,15,1
192,38,1
192,92,1
192,28,1
192,75,8
192,62,1
192,67,1
193,97,7
193,62,7
193,38,2
193,95,3
193,25,3
193,20,7
193,68,7
193,56,6
193,52,5
194,42,1
194,14,2
194,84,1
194,63,1
194,12,1
194,67,1
194,59,1
194,16,9
194,17,3
194,58,6
195,16,2
195,4,5
195,26,3
195,52,2
195,28,2
195,17,2
195,43,2
195,41,2
195,90,6
195,39,2
196,37,4
196,13,4
196,93,4
196,96,4
196,3,1
196,44,4
196,80,4
196,69,4
196,82,4
196,79,2
197,3,1
197,48,1
197,42,1
197,32,1
197,29,1
197,51,1
197,71,1
197,81,0
197,76,9
198,15,9
198,91,3
198,49,0
198,14,0
198,9,9
198,43,0
198,55,7
198,12,1
198,40,0
198,90,7
199,20,9
199,5,7
199,83,9
199,74,9
199,89,9
199,66,2
199,10,9
199,28,9
199,4,6
199,96,8
200,88,8
200,59,9
200,38,5
200,13,9
200,71,9
200,92,9
200,34,9
200,78,0
200,0,1
201,26,2
201,21,2
201,10,5
201,19,5
201,45,9
201,77,2
201,34,6
201,94,4
201,11,2
201,30,8
202,28,1
202,51,1
202,33,1
202,29,0
202,40,1
202,65,1
202,13,1
202,25,7
202,54,0
202,59,6
203,90,7
203,11,2
203,50,7
203,98,3
203,35,6
203,93,0
203,28,7
203,48,4
203,3,8
203,43,7
204,71,0
204,27,2
204,91,8
204,42,4
204,57,8
204,50,7
204,16,0
204,40,8
204,60,6
204,94,8
205,71,6
205,58,5
205,29,9
205,17,9
205,2,5
205,23,9
205,81,9
205,6,3
205,60,9
205,0,2
206,92,9
206,87,3
206,53,5
206,33,8
206,64,9
206,76,9
206,58,9
206,35,9
206,23,0
207,87,4
207,94,9
207,12,7
207,10,4
207,44,0
207,32,0
207,43,0
207,11,6
207,41,0
208,54,5
208,85,7
208,90,7
208,2,7
208,17,7
208,11,7
208,59,7
208,5,6
208,6,7
208,21,7
209,67,7
209,7,7
209,55,0
209,91,7
209,66,8
209,29,7
209,53,8
209,15,5
209,72,2
209,19,7
210,66,2
210,9,9
210,61,5
210,22,0
210,83,0
210,44,6
210,67,4
210,27,2
210,62,2
210,20,2
211,77,1
211,92,1
211,97,1
211,87,9
211,34,1
211,40,5
211,80,5
211,93,1
211,30,7
212,85,3
212,83,0
212,63,7
212,16,4
212,54,9
212,6,7
212,67,7
212,19,5
212,0,7
213,2,2
213,74,4
213,70,2
213,79,2
213,40,0
213,91,0
213,72,2
213,58,2
213,34,8
214,36,8
214,86,7
214,21,8
214,96,8
214,57,5
214,43,8
214,38,3
214,71,8
214,42,3
214,64,4
215,8,2
215,32,7
215,1,7
215,16,7
215,44,8
215,92,7
215,77,5
215,87,4
215,29,2
215,45,7
216,3,2
216,65,2
216,75,0
216,40,2
216,63,2
216,81,5
216,56,2
216,78,6
216,70,2
216,41,2
217,43,0
217,96,7
217,0,5
217,95,0
217,38,7
217,94,2
217,13,2
217,20,7
217,48,0
217,73,7
218,18,4
218,17,2
218,31,5
218,24,7
