task,worker,answer
0,176,2
0,163,4
0,7,2
0,360,2
0,78,5
1,490,8
1,419,8
1,335,4
1,412,8
1,259,3
2,103,4
2,286,3
2,306,1
2,325,4
2,419,3
3,485,4
3,122,0
3,368,0
3,88,4
3,69,5
4,99,8
4,9,1
4,128,1
4,273,1
4,359,1
5,335,5
5,24,3
5,51,3
5,187,7
5,355,2
6,392,5
6,487,4
6,478,4
6,62,3
6,422,3
7,75,3
7,100,3
7,205,3
7,249,1
7,470,0
8,335,7
8,498,3
8,40,3
8,446,2
8,264,1
9,209,6
9,325,6
9,168,3
9,267,6
9,494,2
10,151,5
10,55,5
10,192,1
10,265,5
10,157,5
11,236,3
11,397,8
11,226,8
11,126,8
11,231,7
12,74,3
12,214,3
12,243,1
12,144,0
12,467,4
13,18,3
13,146,1
13,166,6
13,449,4
13,239,4
14,381,5
14,30,6
14,139,5
14,52,3
14,253,3
15,375,0
15,67,5
15,372,5
15,330,4
15,451,0
16,61,8
16,393,0
16,326,7
16,211,8
16,78,1
17,303,1
17,292,0
17,368,8
17,132,1
17,114,4
18,199,4
18,303,4
18,219,2
18,478,4
18,64,7
19,374,2
19,20,4
19,70,8
19,88,4
19,189,8
20,196,8
20,254,4
20,78,7
20,53,4
20,140,4
21,273,6
21,454,7
21,220,8
21,426,5
21,253,5
22,377,7
22,150,5
22,409,0
22,28,7
22,320,5
23,130,8
23,281,5
23,72,2
23,380,2
23,424,2
24,399,3
24,229,6
24,483,4
24,295,2
24,320,7
25,107,6
25,169,6
25,150,0
25,400,6
25,395,6
26,277,1
26,21,6
26,346,4
26,180,6
26,148,6
27,47,8
27,322,8
27,269,8
27,211,8
27,374,8
28,469,2
28,40,2
28,56,3
28,238,0
28,235,3
29,152,4
29,264,0
29,387,0
29,367,0
29,470,4
30,109,2
30,90,2
30,252,2
30,298,2
30,472,2
31,447,3
31,53,8
31,380,8
31,472,2
31,356,4
32,127,4
32,255,2
32,294,7
32,382,2
32,322,2
33,452,3
33,113,8
33,226,3
33,252,5
33,349,3
34,421,7
34,61,5
34,311,0
34,333,0
34,161,0
35,471,6
35,417,6
35,39,5
35,374,7
35,139,4
36,87,1
36,12,1
36,176,2
36,107,2
36,390,2
37,428,0
37,289,1
37,159,7
37,168,0
37,174,0
38,105,5
38,487,2
38,464,3
38,308,3
38,5,3
39,122,2
39,71,1
39,400,6
39,327,7
40,268,3
40,341,5
40,81,1
40,142,1
40,303,3
41,393,5
41,272,6
41,467,6
41,401,8
41,84,6
42,127,4
42,457,8
42,259,8
42,330,4
42,81,0
43,79,1
43,154,1
43,151,1
43,177,4
43,301,1
44,106,4
44,169,4
44,16,2
44,379,3
44,148,4
45,163,7
45,473,5
45,94,1
45,475,4
45,480,5
46,273,0
46,293,1
46,282,0
46,333,0
47,166,0
47,272,5
47,498,5
47,353,5
47,199,0
48,381,7
48,68,4
48,463,4
48,165,8
48,213,1
49,259,4
49,162,3
49,351,1
49,356,4
49,317,6
50,213,2
50,414,2
50,437,2
50,387,5
50,33,2
51,155,4
51,246,2
51,479,2
51,13,3
51,135,0
52,441,3
52,179,3
52,398,6
52,479,6
52,277,3
53,43,2
53,237,2
53,5,0
53,182,0
53,148,3
54,391,8
54,449,5
54,238,5
54,416,3
54,470,5
55,432,3
55,51,2
55,208,4
55,131,4
55,258,1
56,360,7
56,94,7
56,56,7
56,469,7
56,114,7
57,34,1
57,470,8
57,308,1
57,210,8
57,228,0
58,184,4
58,486,7
58,171,8
58,84,3
58,104,4
59,4,4
59,286,4
59,420,4
59,265,3
59,77,4
60,216,3
60,207,3
60,198,2
60,170,2
60,134,2
61,452,8
61,117,8
61,127,8
61,93,3
61,191,8
62,273,4
62,43,6
62,286,2
62,331,6
62,274,0
63,369,0
63,137,8
63,172,8
63,236,8
63,96,2
64,405,3
64,50,8
64,106,8
64,72,3
64,243,8
65,49,3
65,412,3
65,477,3
65,389,2
65,338,1
66,117,2
66,37,7
66,320,2
66,55,0
66,230,7
67,480,2
67,208,5
67,118,5
67,122,7
67,484,5
68,224,6
68,242,6
68,382,7
68,27,6
68,204,6
69,172,4
69,490,8
69,26,4
69,29,8
69,491,8
70,465,3
70,61,5
70,301,8
70,221,6
70,214,5
71,164,4
71,119,8
71,174,3
71,320,0
71,50,0
72,99,2
72,493,8
72,143,6
72,484,2
72,180,2
73,122,1
73,16,5
73,28,5
73,339,5
73,308,4
74,380,6
74,295,5
74,46,6
74,135,6
74,461,6
75,375,6
75,206,5
75,372,3
75,466,4
75,258,3
76,362,1
76,348,1
76,38,1
76,117,6
76,214,1
77,252,3
77,101,3
77,475,1
77,224,3
77,230,1
78,154,0
78,247,2
78,392,3
78,65,0
78,262,1
79,390,6
79,27,2
79,214,6
79,294,6
79,199,6
80,255,6
80,497,0
80,291,6
80,374,6
80,486,4
81,342,3
81,379,7
81,124,2
81,241,7
81,390,2
82,449,5
82,88,2
82,207,5
82,347,5
82,469,5
83,363,8
83,148,0
83,166,1
83,203,5
83,197,8
84,94,3
84,315,8
84,209,6
84,181,5
84,293,7
85,110,0
85,356,5
85,266,3
85,215,4
85,221,2
86,260,8
86,222,4
86,176,3
86,289,3
86,2,5
87,439,7
87,443,6
87,176,7
87,231,7
87,199,4
88,128,7
88,117,1
88,332,1
88,384,6
88,443,1
89,292,4
89,361,0
89,66,0
89,249,0
89,306,8
90,66,4
90,318,7
90,242,6
90,76,8
90,134,5
91,137,2
91,20,2
91,190,5
91,296,5
91,369,5
92,137,8
92,116,8
92,362,8
92,136,0
92,222,1
93,62,7
93,248,7
93,152,7
93,271,8
93,264,0
94,239,0
94,234,2
94,87,1
94,1,7
94,499,4
95,386,6
95,179,3
95,42,7
95,172,3
95,206,3
96,326,4
96,364,3
96,477,7
96,44,2
96,382,1
97,440,0
97,403,2
97,305,2
97,472,0
97,333,2
98,182,4
98,300,4
98,43,3
98,486,3
98,378,4
99,478,0
99,30,3
99,294,1
99,132,0
99,142,2
100,162,2
100,462,4
100,244,1
100,220,4
100,90,3
101,404,7
101,426,1
101,332,0
101,250,1
101,159,3
102,140,1
102,57,8
102,395,2
102,397,3
102,71,3
103,148,0
103,243,4
103,191,2
103,398,2
103,236,8
104,307,2
104,368,7
104,476,8
104,30,7
104,26,8
105,465,6
105,290,2
105,344,2
105,275,2
105,198,1
106,122,4
106,107,5
106,446,4
106,295,0
106,69,8
107,98,2
107,165,0
107,417,5
107,336,1
107,183,0
108,186,6
108,431,3
108,337,2
108,243,4
108,52,6
109,269,2
109,273,6
109,136,5
109,278,7
109,417,2
110,3,7
110,31,3
110,307,2
110,267,7
110,60,8
111,146,1
111,137,1
111,167,7
111,141,1
111,10,5
112,401,5
112,462,6
112,127,8
112,61,6
112,162,7
113,166,8
113,412,5
113,413,1
113,339,8
113,236,8
114,101,1
114,170,6
114,47,4
114,214,6
114,239,5
115,45,0
115,74,6
115,175,0
115,382,0
115,231,0
116,321,4
116,214,4
116,203,4
116,268,4
116,301,7
117,256,3
117,447,5
117,250,8
117,86,5
117,217,5
118,399,5
118,170,6
118,145,2
118,375,5
118,10,3
119,315,3
119,296,8
119,223,6
119,167,4
119,88,2
120,134,1
120,194,7
120,481,7
120,279,8
120,480,7
121,96,5
121,3,0
121,32,0
121,166,0
121,176,5
122,46,5
122,164,2
122,493,5
122,343,3
122,57,5
123,375,7
123,137,4
123,341,6
123,454,6
123,144,4
124,498,6
124,10,3
124,313,1
124,208,0
124,211,6
125,166,6
125,132,0
125,472,8
125,491,1
125,245,7
126,85,1
126,213,8
126,195,1
126,90,1
126,257,1
127,20,3
127,305,5
127,58,3
127,191,3
127,64,0
128,305,2
128,78,8
128,147,6
128,135,2
128,37,2
129,246,6
129,275,6
129,225,6
129,153,1
129,291,5
130,87,7
130,304,3
130,175,3
130,435,3
130,452,3
131,422,6
131,220,8
131,355,0
131,347,6
131,432,6
132,292,1
132,294,3
132,190,5
132,16,3
132,362,1
133,120,8
133,175,6
133,347,6
133,216,6
133,200,0
134,418,2
134,405,6
134,242,0
134,362,0
134,435,4
135,33,3
135,411,6
135,128,7
135,320,7
135,486,3
136,281,8
136,126,8
136,327,2
136,48,8
136,252,6
137,39,0
137,311,0
137,232,0
137,174,5
137,343,8
138,479,5
138,48,4
138,183,4
138,198,6
138,180,7
139,294,0
139,8,4
139,26,8
139,75,0
139,274,3
140,11,2
140,35,3
140,284,4
140,389,3
140,285,3
141,430,4
141,319,2
141,118,5
141,43,4
141,475,5
142,151,4
142,177,0
142,453,8
142,237,4
142,403,4
143,489,3
143,42,7
143,158,3
143,118,3
143,8,7
144,158,6
144,271,3
144,51,0
144,20,3
144,295,8
145,481,3
145,208,3
145,398,2
145,474,0
145,49,6
146,74,1
146,479,0
146,288,0
146,269,0
146,476,2
147,116,6
147,8,6
147,46,3
147,312,6
147,335,5
148,112,4
148,320,0
148,451,4
148,288,4
148,27,0
149,403,7
149,173,5
149,280,8
149,380,7
149,123,7
150,311,5
150,47,0
150,254,2
150,272,0
150,180,3
151,161,1
151,272,0
151,210,0
151,357,6
151,212,5
152,317,3
152,343,5
152,83,3
152,12,2
152,91,4
153,388,4
153,310,8
153,116,2
153,366,8
153,185,8
154,116,7
154,177,2
154,93,1
154,208,3
154,417,6
155,280,1
155,464,5
155,204,6
155,484,7
156,172,8
156,285,4
156,184,6
156,217,8
156,300,1
157,449,3
157,40,1
157,251,8
157,178,3
157,291,3
158,322,3
158,249,3
158,336,0
158,334,0
158,9,3
159,202,7
159,28,8
159,270,7
159,380,6
159,484,7
160,328,4
160,383,7
160,195,1
160,48,4
160,47,4
161,130,6
161,88,3
161,196,0
161,194,2
161,472,5
162,384,0
162,116,0
162,123,0
162,51,0
162,271,0
163,194,1
163,364,7
163,370,1
163,365,1
163,275,1
164,148,1
164,189,2
164,65,4
164,155,0
164,460,4
165,124,2
165,31,2
165,115,4
165,439,0
165,183,2
166,246,2
166,71,2
166,86,2
166,429,7
166,293,2
167,362,6
167,62,4
167,305,6
167,443,6
167,12,0
168,497,1
168,465,6
168,409,8
168,59,1
168,233,6
169,243,2
169,498,2
169,28,7
169,205,3
169,126,0
170,33,4
170,420,6
170,30,0
170,402,2
170,486,4
171,167,7
171,495,8
171,9,6
171,23,8
171,435,6
172,206,4
172,485,7
172,122,4
172,468,4
172,64,5
173,426,6
173,41,0
173,159,1
173,311,4
173,459,4
174,99,0
174,175,4
174,21,1
174,318,5
174,392,7
175,343,0
175,224,6
175,156,0
175,323,0
175,26,5
176,163,5
176,311,6
176,385,6
176,383,3
176,201,4
177,74,7
177,376,2
177,390,2
177,133,7
177,389,7
178,333,3
178,205,3
178,303,3
178,487,3
178,9,3
179,36,6
179,151,6
179,368,3
179,286,7
179,73,7
180,189,1
180,336,1
180,296,3
180,413,6
180,38,3
181,262,4
181,284,6
181,429,6
181,345,3
181,238,0
182,396,5
182,369,5
182,235,5
182,448,5
182,74,4
183,213,5
183,395,0
183,298,4
183,0,0
183,124,6
184,391,1
184,35,0
184,95,1
184,420,7
184,195,3
185,104,1
185,18,5
185,260,7
185,36,1
185,337,6
186,95,8
186,236,5
186,432,1
186,303,6
186,461,6
187,154,0
187,45,6
187,182,0
187,80,7
187,289,1
188,230,8
188,449,7
188,18,0
188,93,4
188,132,1
189,61,8
189,11,3
189,54,0
189,6,8
189,432,0
190,13,6
190,74,1
190,351,1
190,427,3
190,412,7
191,356,1
191,240,8
191,413,3
191,271,3
191,31,3
192,36,7
192,353,7
192,448,7
192,447,4
192,98,7
193,278,4
193,119,6
193,410,0
193,239,4
193,197,4
194,115,0
194,320,3
194,472,0
194,429,4
194,108,0
195,196,3
195,472,2
195,359,2
195,191,1
195,272,0
196,157,7
196,127,7
196,416,7
196,64,7
196,268,7
197,113,1
197,103,1
197,250,1
197,150,1
197,400,1
198,480,5
198,207,8
198,283,1
198,438,2
198,74,2
199,318,1
199,210,4
199,214,0
199,268,3
199,231,4
200,482,8
200,176,1
200,297,1
200,330,1
200,476,1
201,239,7
201,3,7
201,114,8
201,62,7
201,159,7
202,173,3
202,385,7
202,117,5
202,46,3
202,324,3
203,404,0
203,287,5
203,301,8
203,137,5
203,26,8
204,302,8
204,409,8
204,213,0
204,58,4
204,43,8
205,104,4
205,61,6
205,266,2
205,56,8
205,105,8
206,404,1
206,206,1
206,365,0
206,225,5
206,44,0
207,45,5
207,205,5
207,117,7
207,114,5
207,269,7
208,240,0
208,381,3
208,85,0
208,326,8
208,385,0
209,177,5
209,219,6
209,340,5
209,136,4
209,418,5
210,2,4
210,135,4
210,107,6
210,240,5
210,91,3
211,47,6
211,374,5
211,40,6
211,355,7
211,348,7
212,13,8
212,446,0
212,485,0
212,164,1
212,278,8
213,362,1
213,271,3
213,265,3
213,191,3
213,164,3
214,170,0
214,17,4
214,312,0
214,140,8
214,415,0
215,241,0
215,179,0
215,149,5
215,77,0
215,148,0
216,162,7
216,18,6
216,336,6
216,284,6
216,349,8
217,383,2
217,118,3
217,386,3
217,1,2
217,131,3
218,159,3
218,265,6
218,390,6
218,483,5
218,333,2
219,470,7
219,23,4
219,106,5
219,277,4
219,150,4
220,403,1
220,330,4
220,45,3
220,121,1
220,358,1
221,280,3
221,418,4
221,273,2
221,325,8
221,479,3
222,261,8
222,317,0
222,152,7
222,293,4
223,481,2
223,40,7
223,308,3
223,310,3
223,223,6
224,14,1
224,103,1
224,315,1
224,275,1
224,185,6
225,299,8
225,204,6
225,93,0
225,437,6
225,350,7
226,108,4
226,417,0
226,75,6
226,3,4
226,218,4
227,379,4
227,147,5
227,414,4
227,44,4
227,376,3
228,130,7
228,66,0
228,434,5
228,444,0
228,55,7
229,43,4
229,306,6
229,390,0
229,90,0
229,171,8
230,38,2
230,361,7
230,44,2
230,272,2
230,474,1
231,127,1
231,128,8
231,223,1
231,466,1
231,486,1
232,93,2
232,379,7
232,90,7
232,422,8
232,244,4
233,349,5
233,265,3
233,182,5
233,261,0
234,326,6
234,97,8
234,146,3
234,472,6
234,44,8
235,56,2
235,416,1
235,196,1
235,2,3
235,369,1
236,377,1
236,238,1
236,254,4
236,17,1
236,53,2
237,221,7
237,269,8
237,250,8
237,83,4
237,436,8
238,195,2
238,423,0
238,249,1
238,108,2
238,169,2
239,73,3
239,22,6
239,18,3
239,20,3
239,441,4
240,207,5
240,77,1
240,490,7
240,89,0
240,46,4
241,392,6
241,106,2
241,215,8
241,350,6
241,463,4
242,198,2
242,227,5
242,228,0
242,476,0
242,415,6
243,126,8
243,34,5
243,180,8
243,153,6
243,323,6
244,262,8
244,63,0
244,163,5
244,66,5
244,450,3
245,272,1
245,122,1
245,166,1
245,51,1
245,18,2
246,1,4
246,145,8
246,3,6
246,421,6
246,361,6
247,186,0
247,448,0
247,300,0
247,68,2
247,302,0
248,445,6
248,154,8
248,474,0
248,18,5
248,290,8
249,189,2
249,315,0
249,471,6
249,369,0
249,163,2
250,61,4
250,387,4
250,441,3
250,411,0
250,127,7
251,317,1
251,89,6
251,58,2
251,291,5
251,182,0
252,154,1
252,183,1
252,380,1
252,136,4
252,232,1
253,270,1
253,368,4
253,171,6
253,99,1
253,365,3
254,7,2
254,360,2
254,253,2
254,138,5
254,456,2
255,420,4
255,111,6
255,79,6
255,107,1
255,369,8
256,370,3
256,10,4
256,223,7
256,157,3
256,103,5
257,359,3
257,20,7
257,287,8
257,409,2
257,60,0
258,266,4
258,83,4
258,172,5
258,345,5
258,135,5
259,185,8
259,320,0
259,303,6
259,329,6
259,452,6
260,39,4
260,478,8
260,41,8
260,311,8
260,230,3
261,425,4
261,10,0
261,488,7
261,334,0
261,432,4
262,87,6
262,19,6
262,483,8
262,126,5
262,335,6
263,394,1
263,140,0
263,267,2
263,157,2
263,464,8
264,284,5
264,254,6
264,488,5
264,459,2
264,208,3
265,275,0
265,31,6
265,127,8
265,235,8
265,143,8
266,333,8
266,130,1
266,238,4
266,301,2
266,341,4
267,242,7
267,485,6
267,19,7
267,439,2
267,42,8
268,305,4
268,193,1
268,368,4
268,54,4
268,174,7
269,193,7
269,365,6
269,22,8
269,309,8
269,477,7
270,248,6
270,246,3
270,271,2
270,192,6
270,456,6
271,61,4
271,3,4
271,371,4
271,425,7
271,421,4
272,264,8
272,229,1
272,338,4
272,131,4
272,495,1
273,238,7
273,58,0
273,233,7
273,469,6
273,255,7
274,418,1
274,352,0
274,134,1
274,463,0
274,275,1
275,269,3
275,431,3
275,291,1
275,103,3
275,151,4
276,298,4
276,177,3
276,138,0
276,244,0
276,267,0
277,354,8
277,356,7
277,350,8
277,61,3
277,450,8
278,373,8
278,459,5
278,497,3
278,471,3
278,334,3
279,416,6
279,311,4
279,320,4
279,214,1
279,254,6
280,294,1
280,100,1
280,98,1
280,163,4
280,267,4
281,461,2
281,243,7
281,6,5
281,27,7
281,328,7
282,66,1
282,55,3
282,488,3
282,222,3
282,315,3
283,468,1
283,207,8
283,374,2
283,302,6
283,407,7
284,475,1
284,172,6
284,364,6
284,234,0
284,45,8
285,487,5
285,453,0
285,293,0
285,124,0
285,366,0
286,204,2
286,453,4
286,113,2
286,476,2
286,282,2
287,11,1
287,485,3
287,205,6
287,412,2
287,64,6
288,343,8
288,310,0
288,120,0
288,462,0
288,143,0
289,270,4
289,41,0
289,399,4
289,419,4
289,329,6
290,343,3
290,344,0
290,313,8
290,229,1
290,103,3
291,348,1
291,384,5
291,25,8
291,39,3
291,410,0
292,110,2
292,246,3
292,35,2
292,195,4
292,128,2
293,266,1
293,49,3
293,14,5
293,111,3
293,142,3
294,424,7
294,284,4
294,360,7
294,168,4
294,369,2
295,259,3
295,324,5
295,170,5
295,89,5
296,363,8
296,87,1
296,462,0
296,124,5
296,320,2
297,413,3
297,408,2
297,100,3
297,469,8
297,37,1
298,288,7
298,452,2
298,194,0
298,104,7
298,327,6
299,10,8
299,401,7
299,315,6
299,32,3
299,64,6
300,271,8
300,149,8
300,32,8
300,235,8
300,456,5
301,157,8
301,321,8
301,172,8
301,146,0
301,23,6
302,172,5
302,204,5
302,121,2
302,47,7
302,364,5
303,299,2
303,455,2
303,155,0
303,130,2
303,220,2
304,233,5
304,398,3
304,339,3
304,303,6
304,202,0
305,131,5
305,48,6
305,493,5
305,178,6
305,277,3
306,233,2
306,375,6
306,345,6
306,56,3
306,24,6
307,186,2
307,124,6
307,300,5
307,388,6
307,329,7
308,345,1
308,354,8
308,259,1
308,165,5
308,76,8
309,307,2
309,94,4
309,374,2
309,223,3
309,308,2
310,349,5
310,193,2
310,458,2
310,42,4
310,123,2
311,132,3
311,122,7
311,223,0
311,216,0
311,358,1
312,300,4
312,339,7
312,269,7
312,181,7
312,103,3
313,131,8
313,46,4
313,53,4
313,369,4
313,289,4
314,143,6
314,374,1
314,369,7
314,355,7
315,166,1
315,210,5
315,460,7
315,419,1
315,183,1
316,387,6
316,314,6
316,108,1
316,296,1
316,291,5
317,269,3
317,125,7
317,352,5
317,96,0
317,265,4
318,481,6
318,330,7
318,15,5
318,303,7
318,393,1
319,213,6
319,240,6
319,392,6
319,76,6
319,121,8
320,302,5
320,446,7
320,213,5
320,297,5
320,176,1
321,199,3
321,14,3
321,341,3
321,224,1
321,245,3
322,76,6
322,221,0
322,123,5
322,288,5
322,387,5
323,399,2
323,253,0
323,8,2
323,99,2
323,422,6
324,12,6
324,27,6
324,13,2
324,263,0
324,363,3
325,189,1
325,190,6
325,128,1
325,208,0
325,496,3
326,187,5
326,407,5
326,264,0
326,391,5
326,431,5
327,93,0
327,318,1
327,152,0
327,164,0
327,440,3
328,496,0
328,261,1
328,426,1
328,126,5
328,90,3
329,176,5
329,477,5
329,278,3
329,147,4
329,329,3
330,294,1
330,496,7
330,118,6
330,423,2
330,252,6
331,3,2
331,178,2
331,301,8
331,153,2
331,122,0
332,301,4
332,95,0
332,315,4
332,228,4
332,230,8
333,185,3
333,364,1
333,136,2
333,346,3
333,341,3
334,326,0
334,445,5
334,38,3
334,476,7
334,113,1
335,318,4
335,279,6
335,418,4
335,278,7
335,140,1
336,54,8
336,327,4
336,306,2
336,167,3
336,224,4
337,79,1
337,489,7
337,295,1
337,286,1
337,188,4
338,126,4
338,204,4
338,210,7
338,333,4
338,294,3
339,481,3
339,241,0
339,397,6
339,1,3
339,113,0
340,429,0
340,482,0
340,39,3
340,335,0
340,291,0
341,371,5
341,58,6
341,460,5
341,165,8
341,181,5
342,359,8
342,335,7
342,257,8
342,156,3
342,119,7
343,222,6
343,49,0
343,164,7
343,176,7
343,66,0
344,346,3
344,104,3
344,212,0
344,275,0
344,3,3
345,72,1
345,410,7
345,115,1
345,470,1
345,280,1
346,282,6
346,375,6
346,23,6
346,422,6
346,217,2
347,127,6
347,306,6
347,75,6
347,394,6
347,244,2
348,393,8
348,185,0
348,50,3
348,453,7
348,352,8
349,260,3
349,493,5
349,170,8
349,30,4
349,395,4
350,140,2
350,350,5
350,213,0
350,432,8
350,255,2
351,254,8
351,316,3
351,81,3
351,474,0
351,129,3
352,139,0
352,283,0
352,110,0
352,159,7
352,88,0
353,474,1
353,39,1
353,294,1
353,176,1
353,24,1
354,78,2
354,200,4
354,290,2
354,106,7
354,209,2
355,230,8
355,182,6
355,158,6
355,18,6
355,241,3
356,288,2
356,117,8
356,388,2
356,293,4
356,276,0
357,235,1
357,132,8
357,348,6
357,334,7
357,262,0
358,364,0
358,272,0
358,3,0
358,141,2
358,479,0
359,39,5
359,379,5
359,407,5
359,15,5
359,228,6
360,406,8
360,60,7
360,441,3
360,148,5
360,89,5
361,455,7
361,315,1
361,394,4
361,93,1
361,452,4
362,22,5
362,81,8
362,179,8
362,301,3
362,192,5
363,489,5
363,428,5
363,227,3
363,434,6
364,30,5
364,250,6
364,198,3
364,406,3
364,218,1
365,290,4
365,492,4
365,45,4
365,434,4
365,436,4
366,492,6
366,419,3
366,38,2
366,374,3
366,155,5
367,220,1
367,90,4
367,106,6
367,230,6
367,176,6
368,165,5
368,23,6
368,124,6
368,397,6
368,20,6
369,375,1
369,204,3
369,12,4
369,4,1
369,322,1
370,117,4
370,264,2
370,371,6
370,265,7
370,230,6
371,341,8
371,239,7
371,280,4
371,321,1
371,383,1
372,108,8
372,173,7
372,186,8
372,358,3
372,381,8
373,465,7
373,114,6
373,359,6
373,496,3
373,257,3
374,153,3
374,77,3
374,266,3
374,470,3
374,334,6
375,188,4
375,278,7
375,353,4
375,167,7
375,3,7
376,394,6
376,414,7
376,8,1
376,168,1
376,481,1
377,485,8
377,1,6
377,479,4
377,274,1
377,223,4
378,109,5
378,17,0
378,119,7
378,24,7
378,364,7
379,25,6
379,187,7
379,343,8
379,397,6
379,113,6
380,462,6
380,323,1
380,214,5
380,459,1
380,217,6
381,90,8
381,96,8
381,220,6
381,72,8
381,330,2
382,356,3
382,215,7
382,60,3
382,200,1
383,50,3
383,29,2
383,235,3
383,479,3
383,148,1
384,476,1
384,42,6
384,101,6
384,110,7
384,432,6
385,193,2
385,239,1
385,153,1
385,408,7
385,306,1
386,21,1
386,343,1
386,90,1
386,419,7
386,137,1
387,485,2
387,451,0
387,223,4
387,497,8
387,456,3
388,389,2
388,224,0
388,270,3
388,22,0
388,273,0
389,154,1
389,185,7
389,199,3
389,445,1
389,325,1
390,16,6
390,37,0
390,157,7
390,406,2
390,203,6
391,9,7
391,162,3
391,443,5
391,91,5
391,71,4
392,413,7
392,139,0
392,240,8
392,486,8
392,9,8
393,31,3
393,32,1
393,269,7
393,428,7
393,2,7
394,183,5
394,239,3
394,377,7
394,327,4
394,416,5
395,126,6
395,33,6
395,369,6
395,342,7
395,277,8
396,341,1
396,279,6
396,384,2
396,410,6
396,2,2
397,337,5
397,137,6
397,6,0
397,248,0
397,363,6
398,350,5
398,122,6
398,221,1
398,153,1
398,234,0
399,65,4
399,363,1
399,351,3
399,237,3
399,385,1
400,132,2
400,473,2
400,374,0
400,221,0
400,154,2
401,374,5
401,135,0
401,224,6
401,408,5
401,304,3
402,106,8
402,251,8
402,25,8
402,305,8
402,247,8
403,301,8
403,398,4
403,16,6
403,37,0
403,229,6
404,369,8
404,333,8
404,245,1
404,255,7
404,281,8
405,335,8
405,326,8
405,193,8
405,386,8
405,311,5
406,1,3
406,98,3
406,15,7
406,202,8
406,198,7
407,359,3
407,287,3
407,465,7
407,420,3
407,486,3
408,192,3
408,145,8
408,427,8
408,412,8
408,129,6
409,482,8
409,311,8
409,462,6
409,389,8
409,228,8
410,211,0
410,449,0
410,115,8
410,290,0
410,58,7
411,431,6
411,478,6
411,411,2
411,442,0
411,320,6
412,267,4
412,157,5
412,163,4
412,364,4
412,159,4
413,87,2
413,361,0
413,118,8
413,231,7
413,243,7
414,38,1
414,100,1
414,218,8
414,36,6
414,404,1
415,128,7
415,372,4
415,375,0
415,74,2
415,477,2
416,429,5
416,440,1
416,286,6
416,91,6
416,103,6
417,184,8
417,432,8
417,192,2
417,262,4
417,349,8
418,4,2
418,355,5
418,190,6
418,456,4
418,75,3
419,65,8
419,108,2
419,313,7
419,322,2
419,435,2
420,212,2
420,39,4
420,479,5
420,242,1
420,360,2
421,281,6
421,355,3
421,358,4
421,248,4
421,10,4
422,281,0
422,195,3
422,481,3
422,413,0
422,261,0
423,13,1
423,127,6
423,241,2
423,288,6
423,339,6
424,123,2
424,29,2
424,288,2
424,440,8
424,402,0
425,266,2
425,134,3
425,439,8
425,41,0
425,389,8
426,122,8
426,350,3
426,365,2
426,286,1
426,9,4
427,457,0
427,68,1
