worker_id,worker_community
0,4
1,0
2,3
3,3
4,1
5,2
6,3
7,7
8,4
9,4
10,4
11,5
12,3
13,5
14,7
15,7
16,0
17,2
18,1
19,1
20,4
21,7
22,1
23,6
24,0
25,0
26,4
27,7
28,0
29,4
30,5
31,2
32,7
33,5
34,3
35,1
36,0
37,3
38,1
39,2
40,6
41,0
42,1
43,5
44,6
45,5
46,0
47,7
48,4
49,1
50,1
51,6
52,3
53,5
54,0
55,1
56,3
57,0
58,6
59,5
60,7
61,5
62,6
63,3
64,3
65,5
66,5
67,1
68,7
69,7
70,4
71,7
72,0
73,0
74,7
75,4
76,4
77,5
78,7
79,0
80,4
81,7
82,3
83,1
84,1
85,2
86,6
87,6
88,6
89,1
90,6
91,5
92,4
93,1
94,1
95,4
96,2
97,5
98,7
99,0
100,5
101,2
102,2
103,2
104,0
105,3
106,4
107,1
108,0
109,6
110,2
111,7
112,2
113,1
114,5
115,6
116,4
117,0
118,3
119,6
120,7
121,2
122,0
123,4
124,0
125,3
126,5
127,1
128,0
129,0
130,6
131,3
132,0
133,7
134,4
135,6
136,5
137,5
138,1
139,3
140,5
141,4
142,0
143,2
144,2
145,6
146,7
147,3
148,7
149,7
150,1
151,1
152,3
153,7
154,3
155,2
156,4
157,2
158,4
159,3
160,4
161,2
162,6
163,3
164,1
165,1
166,3
167,7
168,3
169,7
170,5
171,2
172,5
173,5
174,6
175,4
176,2
177,5
178,0
179,4
180,3
181,4
182,1
183,2
184,0
185,6
186,6
187,6
188,2
189,3
190,4
191,3
192,2
193,2
194,5
195,0
196,6
197,4
198,7
199,6
200,5
201,4
202,6
203,1
204,7
205,5
206,1
207,4
208,0
209,0
210,3
211,5
212,4
213,3
214,3
215,0
216,5
217,4
218,5
219,1
220,3
221,2
222,0
223,0
224,3
225,6
226,5
227,0
228,6
229,6
230,3
231,0
232,6
233,6
234,7
235,5
236,1
237,4
238,7
239,1
240,1
241,6
242,6
243,1
244,2
245,0
246,2
247,6
248,4
249,7
250,0
251,4
252,1
253,7
254,6
255,6
256,5
257,3
258,3
259,2
260,6
261,1
262,7
263,2
264,3
265,7
266,0
267,0
268,4
269,4
270,5
271,2
272,7
273,5
274,5
275,1
276,1
277,1
278,0
279,3
280,3
281,5
282,6
283,6
284,2
285,2
286,3
287,1
288,4
289,7
290,0
291,7
292,7
293,4
294,6
295,7
296,5
297,6
298,1
299,7
300,5
301,2
302,3
303,6
304,4
305,7
306,0
307,0
308,4
309,5
310,5
311,2
312,2
313,0
314,2
315,5
316,7
317,0
318,4
319,2
320,6
321,6
322,1
323,4
324,1
325,7
326,7
327,5
328,3
329,5
330,5
331,4
332,4
333,6
334,5
335,5
336,3
337,4
338,1
339,5
340,5
341,6
342,4
343,7
344,1
345,2
346,4
347,6
348,2
349,6
350,4
351,3
352,5
353,0
354,2
355,6
356,6
357,2
358,3
359,1
360,0
361,0
362,0
363,1
364,3
365,5
366,2
367,3
368,3
369,2
370,3
371,1
372,3
373,4
374,2
375,2
376,3
377,3
378,5
379,1
380,6
381,5
382,2
383,1
384,7
385,3
386,4
387,6
388,0
389,7
390,7
391,4
392,1
393,2
394,1
395,0
396,3
397,4
398,6
399,2
400,0
401,3
402,3
403,5
404,6
405,2
406,5
407,1
408,1
409,1
410,6
411,7
412,3
413,0
414,0
415,1
416,2
417,2
418,0
419,6
420,7
421,7
422,7
423,2
424,4
425,3
426,1
427,4
428,0
429,6
430,7
431,2
432,6
433,5
434,0
435,2
436,1
437,6
438,7
439,6
440,4
441,0
442,3
443,6
444,2
445,3
446,2
447,3
448,3
449,0
450,5
451,1
452,2
453,7
454,6
455,0
456,7
457,6
458,1
459,5
460,2
461,1
462,3
463,5
464,1
465,6
466,6
467,3
468,1
469,3
470,2
471,4
472,0
473,6
474,6
475,3
476,2
477,6
478,2
479,1
480,6
481,5
482,6
483,2
484,0
485,7
486,6
487,6
488,3
489,6
490,7
491,0
492,2
493,2
494,4
495,7
496,5
497,2
498,5
499,5
