task,worker,answer
0,87,0
0,78,5
0,18,5
0,63,0
1,87,2
1,77,1
1,50,0
1,92,0
1,8,0
2,4,8
2,53,3
2,43,8
2,22,2
2,61,8
3,24,9
3,20,0
3,37,8
3,62,0
3,74,7
4,81,9
4,9,6
4,36,6
4,61,6
4,51,8
5,70,3
5,52,6
5,6,5
5,62,1
6,78,8
6,26,7
6,16,9
6,29,7
6,14,9
7,7,1
7,38,3
7,78,1
7,64,0
7,98,3
8,20,7
8,60,1
8,4,1
8,44,1
8,47,6
9,19,6
9,31,5
9,26,2
9,49,1
9,94,0
10,37,6
10,30,9
10,20,2
10,28,3
10,15,4
11,42,8
11,84,9
11,9,9
11,19,9
11,88,9
12,58,9
12,95,6
12,3,5
12,47,8
12,97,3
13,44,1
13,47,8
13,84,8
13,24,8
13,94,4
14,39,5
14,25,2
14,28,2
14,62,0
15,65,8
15,29,8
15,57,2
15,83,8
16,65,4
16,66,4
16,85,8
16,25,4
16,53,7
17,99,7
17,26,4
17,29,1
17,16,9
17,18,7
18,5,0
18,86,6
18,76,5
18,34,8
19,31,1
19,7,7
19,33,3
19,51,6
19,80,3
20,3,2
20,88,2
20,29,2
20,31,5
20,54,2
21,71,7
21,59,8
21,10,1
21,82,9
21,44,8
22,33,4
22,11,7
22,8,7
22,52,7
23,81,8
23,92,8
23,78,5
23,41,8
23,10,2
24,13,6
24,4,1
24,9,1
24,17,1
24,88,1
25,31,8
25,19,8
25,18,8
25,89,2
25,78,0
26,11,5
26,24,5
26,28,3
26,61,1
27,5,7
27,7,0
27,29,7
27,55,7
27,41,5
28,4,6
28,18,7
28,7,6
28,88,5
28,69,6
29,25,3
29,53,7
29,11,3
29,58,0
30,47,1
30,90,9
30,20,1
30,15,1
31,95,6
31,23,4
31,8,4
31,33,2
31,1,8
32,70,6
32,10,6
32,64,0
32,44,6
32,21,1
33,82,8
33,58,4
33,25,4
33,91,4
33,71,2
34,86,8
34,67,6
34,72,9
34,4,0
34,0,0
35,99,4
35,84,4
35,69,0
35,97,6
35,70,3
36,1,4
36,85,1
36,81,7
36,28,5
36,18,4
37,28,8
37,45,8
37,51,8
37,30,8
37,16,8
38,31,8
38,16,2
38,10,6
38,52,2
38,49,6
39,85,4
39,45,8
39,31,5
39,93,7
40,33,2
40,54,7
40,57,2
40,3,2
40,82,8
41,22,3
41,7,3
41,31,7
41,5,8
41,42,0
42,86,0
42,70,0
42,68,0
42,49,0
42,8,0
43,29,4
43,16,9
43,56,9
43,72,8
43,30,9
44,42,9
44,4,3
44,18,3
44,20,3
44,16,3
45,59,6
45,34,6
45,50,9
45,57,1
45,68,6
46,4,1
46,22,7
46,92,1
46,56,1
46,9,1
47,72,6
47,79,6
47,21,6
47,48,6
47,39,6
48,6,9
48,48,5
48,54,1
48,0,5
48,49,1
49,37,1
49,63,2
49,78,1
49,20,1
49,1,5
50,9,7
50,97,2
50,61,4
50,18,9
51,61,1
51,50,4
51,88,6
51,10,1
51,28,1
52,65,0
52,80,0
52,94,3
52,76,3
52,35,8
53,27,7
53,73,8
53,85,5
53,2,4
53,38,4
54,46,5
54,0,5
54,32,5
54,34,5
54,5,8
55,39,1
55,29,6
55,77,1
55,31,1
55,88,3
56,22,8
56,71,0
56,97,0
56,91,9
56,45,9
57,73,6
57,81,6
57,70,6
57,66,8
57,96,6
58,19,4
58,13,5
58,95,1
58,15,1
58,6,4
59,7,3
59,6,1
59,25,1
59,93,3
60,19,9
60,72,6
60,77,5
60,82,6
61,38,5
61,67,7
61,70,8
61,78,7
61,36,5
62,16,1
62,61,5
