task_id,task_community
0,2
1,3
2,4
3,6
4,0
5,0
6,6
7,2
8,3
9,5
10,4
11,2
12,2
13,2
14,0
15,4
16,1
17,3
18,1
19,1
20,5
21,2
22,6
23,0
24,2
25,0
26,5
27,0
28,2
29,1
30,4
31,3
32,4
33,4
34,3
35,0
36,1
37,4
38,2
39,0
40,1
41,0
42,2
43,5
44,1
45,2
46,2
47,0
48,1
49,3
50,0
51,1
52,5
53,6
54,4
55,3
56,2
57,0
58,6
59,0
60,6
61,0
62,0
63,2
64,0
65,0
66,0
67,4
68,0
69,6
70,5
71,6
72,6
73,6
74,5
75,4
76,4
77,2
78,5
79,5
80,6
81,5
82,1
83,4
84,2
85,5
86,2
87,6
88,0
89,6
90,4
91,4
92,2
93,5
94,0
95,4
96,0
97,2
98,3
99,3
100,2
101,1
102,3
103,2
104,4
105,1
106,1
107,0
108,1
109,5
110,4
111,6
112,2
113,6
114,5
115,0
116,5
117,4
118,1
119,6
120,4
121,0
122,6
123,0
124,4
125,0
126,5
127,2
128,4
129,1
130,0
131,5
132,1
133,6
134,2
135,6
136,3
137,0
138,3
139,4
140,3
141,2
142,6
143,2
144,1
145,4
146,6
147,0
148,3
149,5
150,0
151,1
152,6
153,3
154,4
155,0
156,4
157,6
158,0
159,4
160,0
161,6
162,0
163,3
164,3
165,2
166,1
167,0
168,2
169,1
170,4
171,5
172,0
173,1
174,2
175,0
176,2
177,6
178,4
179,6
180,5
181,1
182,5
183,1
184,3
185,2
186,2
187,2
188,6
189,2
190,6
191,3
192,1
193,2
194,0
195,4
196,2
197,5
198,1
199,1
200,6
201,0
202,2
203,0
204,3
205,4
206,4
207,1
208,5
209,3
210,1
211,6
212,2
213,6
214,1
215,3
216,6
217,0
218,6
219,6
220,6
221,3
222,3
223,5
224,2
225,2
226,5
227,3
228,3
229,0
230,6
231,2
232,4
233,3
234,1
235,1
236,2
237,3
238,1
239,2
240,5
241,5
242,1
243,0
244,2
245,6
246,2
247,3
248,0
249,0
250,6
251,2
252,6
253,5
254,6
255,0
256,3
257,0
258,3
259,5
260,1
261,2
262,2
263,3
264,3
265,2
266,1
267,6
268,5
269,0
270,1
271,5
272,5
273,0
274,5
275,3
276,1
277,2
278,0
279,5
280,5
281,2
282,3
283,2
284,3
285,4
286,0
287,3
288,3
289,1
290,5
291,6
292,5
293,6
294,2
295,6
296,3
297,6
298,1
299,6
300,0
301,1
302,5
303,1
304,5
305,1
306,0
307,5
308,2
309,6
310,2
311,1
312,6
313,3
314,6
315,6
316,6
317,0
318,6
319,1
320,5
321,4
322,0
323,4
324,1
325,6
326,2
327,5
328,5
329,1
330,2
331,6
332,5
333,2
334,1
335,0
336,6
337,6
338,5
339,1
340,3
341,1
342,4
343,5
344,1
345,0
346,0
347,0
348,6
349,5
350,3
351,6
352,5
353,5
354,6
355,1
356,0
357,0
358,2
359,3
360,0
361,6
362,4
363,4
364,0
365,6
366,5
367,6
368,5
369,1
370,1
371,5
372,3
373,2
374,1
375,5
376,1
377,2
378,3
379,0
380,5
381,1
382,1
383,0
384,0
385,0
386,6
387,0
388,5
389,6
390,5
391,6
392,3
393,0
394,1
395,5
396,4
397,3
398,0
399,2
400,1
401,5
402,2
403,4
404,6
405,3
406,2
407,4
408,3
409,6
410,1
411,3
412,5
413,6
414,6
415,1
416,0
417,1
418,2
419,4
420,0
421,4
422,4
423,3
424,5
425,1
426,4
427,5
428,2
429,3
430,3
431,4
432,4
433,4
434,3
435,2
436,4
437,1
438,1
439,3
440,5
441,5
442,4
443,0
444,5
445,4
446,6
447,2
448,3
449,4
450,0
451,0
452,0
453,6
454,2
455,4
456,5
457,1
458,5
459,3
460,3
461,3
462,4
463,4
464,6
465,4
466,0
467,3
468,4
469,5
470,4
471,6
472,0
473,3
474,0
475,3
476,5
477,3
478,5
479,2
480,5
481,5
482,4
483,1
484,5
485,6
486,3
487,0
488,1
489,6
490,3
491,3
492,3
493,1
494,0
495,6
496,2
497,6
498,4
499,6
500,5
501,0
502,6
503,2
504,5
505,4
506,4
507,6
508,1
509,0
510,2
511,1
512,3
513,6
514,0
515,1
516,1
517,3
518,0
519,3
520,3
521,3
522,0
523,2
524,1
525,6
526,3
527,6
528,3
529,4
530,6
531,4
532,5
533,3
534,3
535,6
536,3
537,6
538,1
539,2
540,4
541,2
542,5
543,5
544,0
545,0
546,2
547,6
548,3
549,3
550,2
551,2
552,1
553,0
554,6
555,4
556,0
557,2
558,3
559,1
560,5
561,6
562,6
563,4
564,1
565,4
566,0
567,1
568,0
569,4
570,6
571,1
572,5
573,2
574,6
575,1
576,5
577,3
578,0
579,0
580,1
581,1
582,3
