task,worker,answer
0,85,9
0,98,7
0,33,5
0,43,7
0,68,6
1,32,0
1,23,2
1,34,2
1,13,2
1,72,2
2,16,6
2,28,6
2,54,2
2,42,6
2,91,6
3,80,8
3,24,8
3,49,1
3,23,8
3,54,8
4,66,0
4,10,5
4,54,9
4,44,2
4,35,7
5,67,9
5,78,5
5,99,5
5,75,5
5,18,7
6,37,1
6,23,6
6,56,2
6,88,6
6,84,6
7,85,0
7,54,7
7,98,7
7,10,7
7,58,7
8,18,8
8,61,1
8,99,3
8,9,8
8,53,8
9,0,3
9,76,3
9,90,3
9,52,3
9,56,3
10,12,7
10,19,7
10,41,1
10,69,7
10,11,7
11,67,1
11,72,6
11,32,2
11,77,6
11,27,8
12,64,3
12,77,0
12,50,3
12,13,0
12,53,1
13,6,8
13,15,0
13,78,1
13,81,4
13,33,4
14,17,1
14,35,4
14,79,4
14,32,1
14,58,4
15,3,8
15,84,1
15,87,6
15,51,3
16,56,0
16,62,0
16,63,0
16,1,0
17,74,9
17,53,2
17,79,6
17,82,0
17,48,2
18,15,9
18,83,3
18,34,9
18,79,9
18,70,7
19,84,6
19,5,8
19,23,6
19,97,3
20,84,5
20,89,3
20,87,3
20,47,5
20,33,5
21,92,6
21,74,4
21,52,6
21,20,4
21,14,6
22,46,3
22,77,8
22,89,6
22,33,8
22,95,8
23,23,7
23,9,9
23,93,4
23,97,2
23,92,7
24,76,0
24,65,4
24,87,3
24,11,4
24,56,3
25,78,4
25,50,0
25,84,0
25,17,8
25,99,0
26,69,7
26,83,6
26,23,6
26,17,7
26,4,7
27,1,4
27,38,4
27,21,4
27,80,7
27,85,3
28,94,9
28,15,0
28,85,9
28,39,4
28,30,9
29,80,5
29,79,5
29,29,5
29,60,0
29,45,5
30,37,0
30,27,2
30,38,7
30,3,7
30,21,7
31,76,6
31,84,9
31,58,1
31,25,9
31,12,8
32,43,8
32,80,8
32,53,3
32,54,4
32,72,4
33,21,9
33,66,4
33,61,7
33,8,1
33,51,7
34,97,8
34,9,6
34,14,8
34,87,5
34,81,8
35,17,2
35,50,0
35,69,5
35,82,5
35,96,4
36,19,7
36,20,7
36,81,2
36,36,0
36,93,7
37,86,0
37,77,6
37,0,4
37,62,1
37,73,1
38,85,3
38,0,7
38,30,0
38,26,7
38,93,7
39,14,3
39,65,3
39,23,3
39,18,8
39,95,3
40,59,1
40,33,1
40,60,2
40,25,1
40,97,1
41,39,0
41,55,4
41,97,7
41,11,3
41,83,0
42,2,1
42,74,5
42,1,0
42,64,9
42,17,1
43,65,1
43,56,4
43,64,4
43,60,4
43,15,9
44,56,4
44,32,8
44,30,4
44,85,7
44,73,4
45,12,3
45,73,0
45,56,0
45,30,0
45,63,7
46,73,7
46,56,7
46,13,7
46,15,1
46,60,1
47,45,7
47,49,3
47,3,6
47,68,7
47,2,2
48,25,1
48,64,6
48,5,1
48,94,8
48,36,5
49,72,7
49,32,9
49,77,7
49,74,6
49,84,0
50,8,2
50,19,0
50,54,7
50,24,1
50,7,7
51,8,1
51,39,3
51,30,5
51,92,3
51,26,7
52,76,4
52,71,7
52,64,3
52,17,8
52,4,4
53,51,3
53,92,2
53,34,3
53,46,4
54,31,9
54,72,2
54,86,2
54,33,1
54,28,2
55,22,7
55,48,2
55,33,6
55,37,8
55,69,2
56,94,1
56,7,0
56,20,5
56,82,0
56,17,4
57,89,7
57,20,7
57,50,7
57,63,7
57,31,9
58,9,1
58,70,1
58,36,1
58,18,1
58,53,5
59,55,3
59,3,1
59,67,0
59,77,0
60,36,2
60,65,4
60,20,9
60,66,9
60,62,9
61,50,8
61,8,5
61,82,7
61,86,3
61,96,7
62,51,5
62,20,6
62,50,0
62,76,0
62,28,0
63,31,2
63,47,8
63,84,2
63,40,9
63,42,4
64,84,2
64,66,2
64,43,2
64,70,2
64,16,6
65,44,9
65,59,3
65,96,3
65,28,8
66,86,9
66,35,0
66,19,9
66,59,5
66,9,0
67,31,0
67,15,6
67,11,3
67,58,3
67,82,5
68,8,5
68,32,9
68,96,9
68,39,1
68,53,5
69,37,6
69,49,1
69,62,2
69,31,6
69,0,5
70,88,9
70,36,0
70,44,6
70,81,3
70,49,2
71,57,7
71,97,9
71,83,0
71,44,1
71,2,3
72,20,9
72,48,0
72,8,4
72,19,9
72,79,0
73,57,7
73,60,9
73,84,9
73,66,3
73,88,9
74,92,5
74,69,5
74,85,5
74,70,5
74,8,5
75,90,0
75,59,0
75,23,2
75,53,1
75,77,7
76,98,6
76,42,0
76,67,4
76,9,6
76,90,6
77,6,5
77,7,3
77,49,6
77,40,3
77,96,6
78,56,6
78,65,6
78,33,3
78,57,3
78,64,8
79,4,1
79,1,1
79,30,9
79,84,0
79,97,1
80,70,7
80,24,6
80,9,7
80,75,7
80,29,2
81,85,5
81,11,4
81,82,0
81,86,6
81,62,2
82,89,2
82,7,4
82,20,8
82,49,2
82,26,7
83,68,9
83,17,2
83,35,0
83,62,1
83,67,1
84,39,4
84,36,6
84,88,3
84,28,2
84,89,4
85,58,2
85,92,8
85,6,9
85,36,8
85,63,9
86,7,7
86,25,1
86,81,8
86,28,1
86,9,3
87,79,2
87,17,2
87,66,8
87,50,7
88,2,0
88,21,0
88,85,7
88,15,7
88,63,0
89,42,0
89,16,0
89,52,0
89,31,0
90,1,1
90,5,4
90,89,6
90,37,7
90,97,6
91,26,1
91,3,4
91,42,8
91,8,1
91,1,1
92,23,4
92,72,2
92,25,2
92,2,2
92,84,2
93,95,0
93,67,3
93,63,3
93,55,9
93,35,9
94,68,2
94,38,4
94,29,9
94,5,4
94,86,1
95,5,7
95,82,5
95,29,8
95,24,6
95,8,0
96,86,6
96,58,7
96,21,7
96,76,7
96,56,3
97,16,4
97,35,7
97,56,5
97,55,7
98,18,7
98,45,7
98,96,3
98,11,5
98,87,7
99,19,4
99,20,4
99,49,4
99,4,4
99,6,7
100,74,9
100,73,9
100,43,2
100,28,5
100,54,9
101,38,3
101,15,0
101,62,0
101,0,8
101,49,4
102,22,8
102,39,0
102,13,3
102,90,2
103,16,7
103,35,9
103,5,1
103,12,7
103,45,7
104,15,0
104,73,0
104,28,8
104,33,0
104,0,0
105,75,0
105,4,0
105,48,6
105,96,1
105,78,0
106,14,6
106,41,6
106,5,3
106,29,5
107,98,9
107,1,9
107,95,9
107,38,9
107,49,3
108,80,6
108,65,6
108,21,8
108,85,9
108,66,2
109,13,6
109,23,1
109,67,6
109,44,3
109,46,9
110,67,1
110,70,0
110,11,0
110,80,1
110,74,2
111,94,4
111,46,4
111,39,4
111,26,3
111,23,4
112,76,2
112,90,6
112,2,3
112,71,3
112,15,8
113,53,8
113,99,2
113,49,5
113,69,3
113,80,0
114,57,1
114,89,5
114,99,5
114,1,5
114,86,5
115,72,6
115,60,6
115,57,5
115,85,1
115,21,6
116,60,1
116,21,3
116,31,8
116,65,8
116,24,6
117,22,2
117,4,3
117,34,1
117,10,6
117,7,6
118,66,1
118,49,6
118,32,3
118,22,9
118,42,9
119,39,9
119,54,9
119,36,8
119,16,9
119,8,1
120,33,8
120,5,8
120,9,8
120,54,8
120,28,8
121,35,1
121,92,1
121,51,7
121,71,6
121,68,4
122,59,5
122,83,8
122,93,5
122,97,2
122,4,1
123,94,7
123,96,7
123,89,4
124,9,0
124,58,3
124,82,3
124,87,3
124,45,3
125,99,4
125,23,2
125,24,5
125,57,2
125,54,5
126,27,8
126,96,9
126,42,7
126,1,8
126,41,6
127,74,0
127,12,5
127,97,6
127,94,6
127,66,6
128,25,0
128,26,8
128,17,7
128,7,7
128,28,1
129,4,6
129,28,5
129,19,6
129,97,6
129,76,6
130,53,7
130,33,3
130,95,2
130,13,4
130,64,4
131,87,1
131,47,1
131,9,3
131,48,1
131,43,5
132,57,8
132,12,0
132,66,8
132,28,8
132,85,1
133,48,8
133,6,2
133,88,8
133,51,8
133,7,8
134,73,1
134,3,0
134,9,6
134,50,2
134,71,2
135,3,3
135,84,3
135,88,3
135,64,3
136,35,5
136,98,9
136,50,3
136,75,9
136,32,9
137,24,4
137,66,8
137,82,8
137,63,8
137,20,8
138,75,6
138,76,6
138,96,5
138,14,8
138,22,6
139,99,8
139,70,8
139,24,5
139,3,5
139,5,0
140,68,1
140,84,6
140,24,7
140,83,0
140,15,6
141,82,6
141,17,5
141,41,5
141,94,6
141,29,6
142,79,0
142,88,0
142,33,7
142,89,0
142,54,3
143,41,0
143,54,2
143,6,2
143,92,0
143,0,8
144,31,5
144,88,5
144,92,0
144,30,5
145,59,2
145,46,2
145,33,2
145,5,7
145,17,9
146,3,3
146,85,6
146,41,7
146,76,6
146,6,0
147,49,2
147,96,4
147,80,2
147,71,9
147,28,2
148,44,9
148,34,5
148,59,7
148,25,8
149,62,1
149,5,1
149,18,1
149,76,1
149,52,6
150,99,7
150,24,9
150,14,6
150,26,6
150,57,6
151,57,0
151,34,0
151,43,0
151,0,2
151,12,0
152,32,8
152,79,8
152,12,9
152,7,9
152,82,4
153,67,6
153,96,2
153,82,9
153,77,7
154,50,7
154,90,5
154,48,1
154,78,0
154,34,1
155,94,4
155,75,4
155,99,6
155,41,8
155,89,4
156,57,8
156,61,9
156,46,9
156,90,9
156,94,1
157,73,4
157,33,3
157,10,8
157,18,2
157,38,0
158,1,1
158,7,3
158,67,4
158,33,5
158,5,1
159,26,4
159,16,4
159,39,1
159,4,8
159,15,6
160,94,6
160,24,6
160,50,6
160,80,6
160,46,8
161,95,8
161,21,6
161,34,8
161,32,1
161,90,8
162,88,7
162,3,7
162,46,9
162,53,7
162,12,7
163,49,7
163,54,5
163,78,0
163,85,4
163,95,6
164,27,4
164,40,4
164,29,7
164,46,4
164,98,7
165,32,8
165,1,0
165,19,0
165,53,1
165,90,1
166,43,9
166,44,9
166,81,7
166,16,9
166,54,9
167,21,1
167,82,2
167,42,1
167,45,8
168,38,3
168,23,2
168,17,8
168,32,8
169,44,4
169,39,3
169,28,3
169,29,4
169,6,4
170,11,7
170,76,5
170,65,8
170,26,6
170,36,2
171,57,9
171,90,9
171,11,8
171,92,0
171,71,9
172,81,7
172,28,1
172,32,7
172,45,7
172,57,7
173,96,0
173,70,2
173,22,8
173,1,7
173,9,4
174,52,0
174,6,8
174,68,2
174,29,0
174,54,3
175,17,8
175,83,8
175,67,9
175,68,5
175,75,8
176,84,0
176,8,2
176,31,4
176,88,0
176,0,0
177,28,2
177,1,2
177,33,4
177,10,5
177,37,2
178,25,8
178,46,7
178,21,7
178,15,7
179,75,2
179,64,2
179,3,2
179,61,2
179,79,2
180,73,0
180,72,0
180,28,6
180,78,1
180,58,1
181,47,9
181,73,3
181,24,1
181,0,8
181,72,6
182,8,1
182,58,2
182,60,2
182,1,4
182,15,4
183,98,5
183,78,1
183,47,3
183,63,1
183,18,1
184,39,3
184,10,3
184,56,7
184,57,0
184,43,3
185,42,6
185,59,1
185,25,1
185,34,3
185,97,2
186,2,3
186,87,3
186,51,7
186,98,7
186,67,3
187,36,4
187,97,7
187,61,1
187,7,4
187,11,9
188,6,0
188,3,0
188,71,3
188,88,0
188,74,0
189,63,5
189,98,5
189,51,8
189,47,5
190,17,8
190,15,3
190,74,2
190,64,2
190,18,2
191,65,3
191,11,2
191,74,3
191,99,3
191,0,5
192,34,4
192,12,4
192,58,4
192,61,1
192,25,5
193,64,1
193,16,9
193,89,6
193,66,6
193,51,9
194,25,6
194,95,6
194,36,6
194,87,4
195,36,1
195,60,2
195,77,1
195,9,0
195,19,1
196,77,1
196,12,1
196,25,1
196,75,9
196,35,4
197,56,7
197,46,7
197,71,7
197,16,7
198,42,8
198,87,7
198,65,1
198,71,1
198,63,1
199,98,2
199,54,3
199,53,3
199,93,2
199,38,2
200,27,3
200,74,1
200,47,3
200,52,3
200,44,3
201,79,4
201,48,7
201,10,4
201,98,7
201,90,4
202,27,4
202,60,1
202,48,1
202,34,1
202,68,1
203,24,9
203,95,5
203,90,9
203,70,9
203,86,2
204,70,5
204,8,5
204,62,5
204,63,5
204,45,5
205,14,2
205,35,2
205,8,4
205,60,2
205,23,2
206,25,3
206,84,3
206,44,3
206,78,3
206,69,2
207,87,6
207,77,6
207,99,0
207,92,6
207,82,3
208,86,0
208,49,3
208,19,5
208,37,0
208,41,1
209,44,6
209,39,6
209,43,0
209,38,9
209,27,6
210,99,8
210,3,2
210,67,4
210,49,1
210,86,7
211,97,2
211,54,0
211,6,1
211,78,9
211,82,0
212,2,6
212,79,9
212,14,6
212,24,7
212,4,6
213,10,2
213,72,2
213,89,9
213,33,3
213,31,8
214,63,7
214,16,8
214,59,8
214,43,1
214,84,8
215,24,5
215,82,9
215,79,9
215,63,9
215,81,0
216,8,9
216,7,9
216,32,1
216,43,9
216,51,8
217,43,1
217,4,2
217,25,2
217,0,0
217,83,9
218,83,4
218,46,1
218,49,1
218,57,1
219,12,2
219,57,2
219,22,2
219,79,2
219,44,2
220,16,8
220,92,6
220,38,7
220,23,4
220,6,5
221,22,9
221,14,9
221,76,9
221,10,2
222,77,2
222,47,9
222,83,2
222,70,9
222,57,4
223,7,1
223,57,4
223,80,4
223,30,5
223,37,0
224,36,3
224,69,7
224,32,7
224,52,9
224,95,2
225,59,7
225,88,2
225,73,1
225,98,1
225,49,1
226,64,9
226,67,2
226,47,2
226,35,9
226,1,6
227,53,1
227,64,4
227,25,3
227,57,7
227,33,4
228,24,0
228,35,8
228,61,2
228,16,0
228,14,0
229,20,1
229,81,2
229,63,4
229,24,3
229,76,4
230,66,4
230,7,1
230,5,8
230,31,5
230,61,8
231,50,2
231,81,9
231,10,9
231,92,9
231,26,8
232,91,8
232,12,7
232,65,8
232,37,1
232,84,1
233,31,3
233,47,3
233,81,3
233,13,9
233,14,3
234,60,0
234,39,0
234,56,3
234,72,0
234,17,0
235,17,4
235,55,9
235,59,7
235,7,4
236,1,9
236,55,9
236,2,1
236,40,2
236,92,9
237,61,9
237,77,9
237,53,9
237,18,2
237,95,9
238,41,6
238,88,6
238,42,4
238,99,6
238,73,6
239,67,9
239,3,4
239,37,8
239,56,4
239,74,6
240,0,7
240,54,5
240,47,0
240,24,5
241,61,8
241,13,8
241,27,8
241,1,0
241,42,0
242,37,8
242,89,6
242,84,6
242,33,6
242,45,7
243,57,9
243,5,3
243,39,3
243,86,3
243,26,3
244,92,7
244,36,0
244,9,7
244,35,8
244,3,7
245,64,3
245,17,4
245,40,6
245,37,4
245,50,4
246,65,7
246,61,7
246,32,7
246,74,0
246,92,7
247,79,0
247,56,0
247,37,9
247,11,6
247,19,0
248,57,5
248,6,6
248,2,5
248,48,6
248,29,0
249,85,5
249,48,5
249,11,7
249,78,7
249,44,9
250,86,7
250,82,9
250,57,0
250,56,5
250,58,9
251,92,9
251,12,1
251,49,1
251,60,2
251,15,0
252,58,9
252,38,9
252,57,9
252,27,9
252,7,3
253,49,8
253,2,8
253,42,8
254,84,6
254,24,6
254,47,5
254,25,2
254,26,2
255,16,3
255,29,0
255,52,8
255,73,8
256,68,1
256,83,3
256,24,3
256,58,3
256,61,8
257,11,0
257,20,3
257,65,5
257,22,0
257,91,1
258,15,9
258,42,9
258,47,9
258,64,9
258,22,0
259,66,0
259,11,8
259,21,1
259,61,9
259,45,0
260,71,6
260,10,6
260,78,8
260,43,9
261,28,6
261,54,6
261,43,1
261,86,6
261,23,2
262,59,4
262,45,6
262,46,2
262,37,4
262,38,4
263,51,2
263,77,2
263,89,2
263,72,2
263,48,2
264,25,9
264,96,9
264,94,9
264,19,8
264,61,8
265,65,6
265,77,9
265,32,4
265,67,4
265,22,9
266,57,8
266,69,1
266,26,8
266,30,8
266,79,8
267,11,6
267,59,3
267,31,3
267,83,4
267,4,6
268,48,3
268,64,3
268,52,3
268,73,3
268,80,3
269,36,8
269,74,0
269,48,4
269,27,3
269,84,4
270,34,7
270,62,7
270,79,7
270,84,7
270,35,7
271,17,5
271,63,2
271,53,3
271,23,5
271,58,9
272,4,3
272,60,1
272,64,6
272,24,8
272,57,1
273,35,9
273,42,3
273,82,7
273,68,9
273,64,3
274,88,7
274,21,7
274,42,2
274,63,7
274,6,5
275,45,0
275,72,5
275,69,8
275,61,2
276,5,6
276,6,6
276,1,6
276,83,3
276,94,1
277,18,1
277,45,3
277,59,8
277,39,8
277,80,1
278,22,2
278,55,8
278,34,8
278,3,8
278,95,0
279,82,9
279,92,5
279,21,5
279,99,5
279,37,5
280,73,2
280,0,6
280,94,6
280,23,3
280,98,6
281,85,6
281,71,6
281,94,6
281,35,6
281,64,1
282,67,8
282,60,2
282,92,2
282,94,2
282,25,2
283,67,4
283,17,4
283,66,4
283,82,4
283,6,3
284,99,3
284,61,2
284,25,7
284,75,3
284,20,3
285,49,1
285,5,1
285,27,3
285,47,7
285,52,5
286,18,9
286,67,7
286,51,9
286,75,9
286,52,9
287,76,1
287,24,1
287,14,5
287,97,5
287,91,6
288,7,9
288,13,0
288,0,9
288,77,9
288,22,3
289,66,6
289,58,5
289,30,5
289,81,9
289,68,9
290,69,8
290,80,3
290,76,4
290,7,9
290,26,1
291,15,1
291,46,8
291,65,8
291,43,8
291,13,8
292,7,5
292,26,6
292,46,6
292,8,3
292,10,2
293,12,7
293,51,6
293,45,7
293,38,7
293,43,7
294,67,5
294,87,2
294,18,2
294,17,2
294,36,7
295,70,0
295,34,5
295,22,0
295,93,9
295,64,9
296,44,8
296,39,0
296,19,7
296,41,2
296,4,0
297,29,3
297,6,6
297,56,9
297,32,0
297,26,9
298,36,1
298,21,1
298,1,1
298,64,1
298,65,1
299,38,3
299,21,3
299,98,1
299,67,2
299,68,3
300,39,5
300,14,5
300,48,5
300,12,5
300,1,7
301,33,4
301,86,4
301,3,4
301,32,6
301,68,8
302,90,4
302,44,4
302,32,8
302,24,4
302,97,4
303,2,4
303,89,7
303,21,7
303,26,9
303,34,7
304,84,1
304,13,9
304,97,8
304,55,9
304,24,7
305,20,7
305,93,1
305,83,4
305,9,7
305,38,9
306,37,0
306,12,0
306,13,4
306,85,8
306,29,0
307,6,3
307,17,1
307,97,1
307,28,4
307,67,3
308,9,5
308,76,3
308,51,7
308,21,5
308,31,5
309,60,9
309,44,7
309,13,1
309,64,6
309,19,7
310,34,6
310,54,1
310,15,6
310,10,2
310,14,7
311,7,5
311,22,4
311,80,8
311,4,4
312,8,8
312,56,7
312,46,8
312,18,4
312,33,6
313,26,8
313,88,9
313,93,1
313,71,4
313,53,0
314,20,2
314,23,8
314,16,4
314,70,7
314,82,0
315,34,3
315,8,3
315,18,3
315,40,4
315,69,3
316,64,4
316,37,9
316,48,4
316,29,4
316,41,6
317,40,7
317,3,2
317,44,6
317,64,6
317,81,8
318,63,7
318,94,7
318,41,3
318,75,1
318,16,7
319,30,0
319,90,1
319,45,1
319,36,8
319,49,7
320,99,5
320,38,5
320,78,0
320,17,5
320,7,4
321,73,3
321,26,3
321,49,2
321,95,6
321,36,3
322,23,2
322,29,2
322,67,8
322,0,3
322,56,2
323,34,7
323,37,2
323,67,0
323,98,5
323,16,7
324,91,5
324,44,5
324,72,5
324,90,5
324,59,5
325,75,5
325,59,4
325,46,9
325,38,1
326,88,1
326,80,1
326,79,1
326,62,1
326,47,1
327,20,7
327,76,4
327,41,8
327,99,8
327,98,5
328,46,0
328,31,2
328,41,9
328,23,2
328,58,7
329,83,3
329,17,3
329,7,2
329,5,2
329,54,2
330,12,4
330,42,7
330,31,2
330,50,2
330,84,2
331,39,1
331,62,2
331,17,1
331,20,1
331,11,1
332,5,8
332,48,8
332,26,7
332,86,6
332,49,8
333,4,4
333,58,9
333,63,9
333,92,4
