worker_id,worker_community
0,0
1,4
2,7
3,6
4,1
5,1
6,5
7,5
8,6
9,6
10,2
11,2
12,7
13,0
14,0
15,1
16,4
17,0
18,3
19,6
20,0
21,6
22,6
23,2
24,2
25,1
26,0
27,3
28,3
29,3
30,7
31,3
32,5
33,1
34,3
35,1
36,5
37,3
38,3
39,0
40,0
41,6
42,2
43,6
44,7
45,0
46,6
47,3
48,2
49,4
50,3
51,4
52,5
53,3
54,3
55,2
56,7
57,2
58,1
59,0
60,3
61,7
62,0
63,0
64,2
65,0
66,7
67,1
68,6
69,0
70,0
71,6
72,2
73,6
74,2
75,4
76,2
77,1
78,3
79,5
80,3
81,1
82,7
83,1
84,5
85,6
86,0
87,7
88,1
89,4
90,0
91,4
92,2
93,1
94,6
95,0
96,2
97,7
98,2
99,2
100,2
101,1
102,5
103,7
104,2
105,0
106,5
107,0
108,5
109,1
110,4
111,6
112,5
113,0
114,7
115,3
116,1
117,7
118,1
119,6
120,1
121,2
122,5
123,7
124,2
125,6
126,4
127,2
128,1
129,6
130,4
131,2
132,3
133,0
134,5
135,2
136,0
137,1
138,6
139,1
140,2
141,3
142,0
143,2
144,2
145,2
146,1
147,6
148,6
149,6
150,0
151,7
152,0
153,4
154,6
155,5
156,0
157,5
158,3
159,7
160,7
161,1
162,1
163,2
164,4
165,4
166,3
167,7
168,2
169,5
170,1
171,7
172,4
173,5
174,2
175,6
176,7
177,3
178,0
179,3
180,3
181,4
182,6
183,7
184,4
185,1
186,0
187,4
188,6
189,5
190,0
191,0
192,2
193,0
194,0
195,5
196,2
197,2
198,3
199,0
200,4
201,5
202,7
203,3
204,3
205,1
206,5
207,2
208,0
209,6
210,4
211,2
212,7
213,0
214,7
215,2
216,3
217,1
218,7
219,6
220,7
221,1
222,5
223,5
224,3
225,5
226,0
227,1
228,2
229,4
230,2
231,6
232,2
233,3
234,2
235,5
236,5
237,7
238,0
239,6
240,6
241,4
242,2
243,6
244,4
245,5
246,1
247,4
248,2
249,2
250,1
251,4
252,3
253,0
254,0
255,3
256,0
257,0
258,6
259,1
260,1
261,3
262,5
263,6
264,3
265,5
266,5
267,3
268,0
269,1
270,3
271,0
272,6
273,4
274,1
275,7
276,0
277,5
278,7
279,3
280,3
281,4
282,4
283,3
284,3
285,3
286,7
287,0
288,1
289,0
290,4
291,4
292,1
293,1
294,7
295,0
296,1
297,3
298,2
299,2
300,3
301,6
302,5
303,1
304,7
305,4
306,3
307,5
308,4
309,5
310,2
311,7
312,0
313,0
314,6
315,7
316,5
317,5
318,5
319,6
320,0
321,4
322,2
323,3
324,5
325,7
326,7
327,3
328,3
329,4
330,7
331,5
332,1
333,1
334,7
335,3
336,1
337,5
338,1
339,5
340,4
341,5
342,0
343,0
344,4
345,6
346,5
347,2
348,2
349,6
350,7
351,5
352,7
353,5
354,4
355,2
356,6
357,6
358,7
359,4
360,4
361,7
362,4
363,0
364,4
365,6
366,5
367,2
368,3
369,2
370,1
371,5
372,2
373,7
374,5
375,2
376,2
377,0
378,6
379,0
380,6
381,2
382,1
383,0
384,7
385,1
386,2
387,5
388,7
389,0
390,7
391,5
392,0
393,7
394,3
395,0
396,7
397,7
398,5
399,6
400,2
401,4
402,4
403,6
404,4
405,6
406,6
407,7
408,7
409,6
410,0
411,5
412,7
413,3
414,7
415,4
416,4
417,2
418,3
419,6
420,6
421,6
422,4
423,3
424,6
425,5
426,0
427,6
428,5
429,7
430,7
431,6
432,6
433,0
434,0
435,5
436,4
437,1
438,6
439,1
440,6
441,7
442,4
443,4
444,0
445,2
446,2
447,3
448,2
449,6
450,5
451,0
452,1
453,3
454,7
455,5
456,7
457,7
458,6
459,4
460,6
461,7
462,5
463,6
464,3
465,0
466,1
467,0
468,4
469,4
470,7
471,3
472,2
473,7
474,3
475,3
476,6
477,4
478,6
479,3
480,6
481,4
482,0
483,4
484,1
485,6
486,5
487,0
488,4
489,0
490,4
491,2
492,4
493,2
494,7
495,6
496,1
497,2
498,7
499,1
