task,worker,answer
0,59,4
0,77,0
0,15,2
0,51,1
1,50,1
1,2,8
1,98,5
1,67,5
2,12,4
2,5,4
2,75,2
2,23,2
2,8,4
3,25,8
3,86,1
3,93,0
3,67,7
3,43,6
4,91,4
4,10,8
4,37,0
4,92,4
4,75,9
5,9,9
5,92,3
5,67,8
5,68,7
5,73,3
6,50,8
6,33,9
6,86,7
6,65,0
6,18,0
7,7,9
7,11,3
7,63,9
7,93,9
7,91,9
8,86,0
8,69,4
8,33,0
8,17,0
8,53,0
9,61,2
9,28,5
9,10,6
9,73,4
9,18,2
10,65,2
10,0,2
10,58,6
10,50,2
10,49,7
11,43,0
11,91,8
11,90,0
11,31,0
11,71,2
12,6,6
12,46,6
12,19,7
12,1,7
12,49,0
13,6,5
13,33,6
13,15,8
13,42,6
13,31,5
14,71,8
14,5,8
14,44,8
14,26,8
14,48,8
15,27,3
15,87,9
15,49,9
15,52,4
15,8,4
16,77,5
16,51,2
16,46,9
16,18,3
16,79,9
17,3,0
17,84,0
17,75,0
17,9,0
17,98,7
18,74,6
18,76,2
18,62,2
18,53,4
18,11,6
19,62,9
19,15,1
19,18,9
19,48,8
19,0,9
20,56,0
20,8,4
20,69,0
20,66,6
20,60,3
21,41,6
21,77,1
21,51,8
21,23,5
21,32,5
22,23,4
22,62,5
22,64,4
22,34,4
22,43,4
23,47,9
23,85,3
23,41,7
23,78,9
23,0,0
24,0,8
24,48,0
24,63,0
24,41,0
24,52,5
25,72,9
25,58,6
25,42,4
25,66,4
25,29,3
26,54,2
26,37,1
26,87,5
26,1,5
26,76,1
27,96,3
27,53,9
27,82,3
27,37,4
27,29,9
28,30,0
28,84,5
28,9,8
28,6,8
28,80,2
29,39,6
29,66,5
29,23,0
29,6,5
29,35,0
30,81,2
30,89,5
30,28,0
30,55,0
30,56,7
31,80,9
31,48,9
31,59,2
31,85,1
31,7,1
32,44,1
32,26,5
32,68,1
32,82,8
32,51,5
33,19,2
33,68,7
33,23,7
33,36,7
33,13,7
34,63,6
34,70,2
34,12,6
34,87,6
34,40,6
35,32,6
35,60,0
35,42,2
35,61,8
35,85,8
36,50,3
36,17,6
36,81,1
36,42,6
36,94,0
37,8,3
37,82,3
37,87,4
37,61,6
37,76,5
38,65,5
38,79,6
38,82,0
38,44,7
38,27,0
39,65,0
39,58,0
39,9,0
39,39,0
39,32,9
40,87,8
40,81,8
40,71,8
40,62,8
40,18,8
41,29,7
41,9,6
41,49,6
41,1,7
42,67,0
42,83,5
42,9,2
42,73,3
42,18,0
43,40,9
43,0,6
43,75,1
43,29,9
43,54,3
44,65,7
44,4,5
44,98,7
44,7,7
44,51,0
45,64,6
45,12,1
45,0,2
45,73,9
45,95,4
46,84,3
46,38,3
46,75,0
46,45,2
46,67,4
47,29,9
47,88,4
47,46,7
47,54,9
47,78,9
48,74,3
48,64,8
48,92,5
48,88,3
48,1,3
49,46,3
49,72,7
49,74,3
49,39,3
50,0,5
50,47,0
50,18,2
50,75,0
50,27,3
51,88,4
51,30,0
51,79,0
51,54,7
51,72,1
52,31,1
52,28,1
52,83,1
52,13,1
52,70,1
53,17,5
53,60,6
53,13,8
53,77,7
53,35,5
54,43,1
54,95,1
54,3,3
54,28,1
54,2,1
55,60,5
55,88,2
55,91,2
55,24,7
55,89,4
56,40,7
56,24,7
56,42,7
56,47,4
57,90,6
57,64,3
57,73,6
57,67,0
57,48,6
58,37,0
58,79,1
58,13,1
58,33,9
58,95,9
59,74,3
59,33,3
59,14,4
59,53,5
60,80,1
60,58,4
60,12,0
60,6,1
60,97,6
61,21,7
61,81,5
61,34,7
61,53,4
61,50,0
62,9,7
62,62,5
62,61,4
62,87,4
62,82,1
63,24,4
63,90,8
63,66,9
63,49,5
63,88,2
64,76,5
64,89,5
64,29,0
64,58,7
64,44,9
65,14,8
65,79,3
65,72,3
65,50,4
66,14,1
66,43,5
66,7,5
66,62,5
66,95,2
67,24,1
67,60,4
67,90,1
67,10,8
67,32,8
68,99,2
68,28,0
68,44,0
68,58,0
68,46,4
69,91,6
69,4,6
69,80,0
69,11,3
69,3,3
70,98,3
70,55,4
70,52,5
70,28,4
70,60,3
71,43,4
71,1,4
71,4,3
71,59,6
71,51,4
72,41,9
72,20,0
72,7,8
72,28,8
72,17,8
73,23,1
73,15,3
73,42,0
73,97,1
74,46,9
74,42,2
74,41,8
74,57,8
74,11,8
75,82,9
75,3,5
75,30,9
75,88,9
75,73,9
76,25,0
76,50,4
76,94,6
76,39,2
77,49,2
77,60,3
77,14,0
77,50,3
77,47,0
78,52,1
78,64,1
78,54,7
78,56,5
78,5,5
79,93,0
79,3,3
79,96,5
79,84,7
79,97,4
80,54,7
80,39,9
80,35,9
80,58,9
80,28,9
81,69,8
81,50,1
81,67,1
81,16,6
81,48,9
82,25,4
82,18,7
82,16,4
82,28,4
82,61,5
83,92,7
83,22,7
83,87,7
83,36,7
83,95,2
84,81,2
84,66,5
84,45,8
84,3,5
