worker_id,worker_community
0,1
1,2
2,3
3,3
4,1
5,5
6,0
7,7
8,6
9,6
10,6
11,2
12,7
13,6
14,6
15,1
16,2
17,4
18,2
19,4
20,2
21,7
22,2
23,3
24,1
25,0
26,3
27,7
28,4
29,2
30,3
31,0
32,0
33,3
34,4
35,3
36,2
37,0
38,0
39,4
40,3
41,5
42,6
43,1
44,1
45,1
46,1
47,4
48,0
49,0
50,7
51,5
52,0
53,5
54,1
55,7
56,2
57,3
58,1
59,2
60,6
61,1
62,7
63,2
64,7
65,0
66,3
67,6
68,6
69,1
70,5
71,2
72,1
73,0
74,2
75,3
76,5
77,1
78,5
79,6
80,1
81,2
82,5
83,0
84,5
85,5
86,2
87,2
88,0
89,6
90,6
91,5
92,7
93,7
94,0
95,7
96,2
97,4
98,7
99,0
100,0
101,1
102,1
103,3
104,5
105,5
106,0
107,4
108,2
109,4
110,3
111,0
112,3
113,0
114,6
115,4
116,1
117,1
118,1
119,7
120,2
121,3
122,3
123,3
124,2
125,7
126,0
127,7
128,0
129,3
130,7
131,1
132,6
133,0
134,1
135,3
136,4
137,1
138,1
139,5
140,7
141,0
142,7
143,2
144,2
145,5
146,5
147,4
148,3
149,2
150,6
151,6
152,3
153,2
154,6
155,0
156,4
157,3
158,1
159,4
160,3
161,7
162,4
163,0
164,6
165,7
166,6
167,0
168,6
169,1
170,1
171,1
172,2
173,7
174,5
175,7
176,5
177,7
178,5
179,2
180,0
181,5
182,0
183,0
184,5
185,3
186,0
187,5
188,5
189,3
190,4
191,3
192,0
193,6
194,0
195,0
196,2
197,0
198,0
199,4
200,0
201,0
202,4
203,7
204,5
205,7
206,0
207,4
208,2
209,0
210,3
211,4
212,0
213,2
214,3
215,6
216,6
217,2
218,6
219,3
220,4
221,6
222,5
223,5
224,1
225,2
226,4
227,2
228,5
229,2
230,4
231,6
232,1
233,3
234,1
235,2
236,4
237,6
238,1
239,5
240,1
241,2
242,6
243,7
244,7
245,0
246,5
247,3
248,4
249,3
250,2
251,6
252,1
253,1
254,5
255,7
256,7
257,4
258,3
259,0
260,1
261,1
262,5
263,0
264,2
265,4
266,4
267,5
268,7
269,3
270,4
271,4
272,2
273,4
274,3
275,7
276,4
277,4
278,1
279,1
280,5
281,5
282,6
283,0
284,6
285,4
286,4
287,1
288,0
289,2
290,5
291,0
292,1
293,0
294,0
295,0
296,0
297,4
298,3
299,5
300,2
301,1
302,4
303,3
304,5
305,1
306,2
307,3
308,2
309,7
310,4
311,3
312,1
313,2
314,4
315,5
316,4
317,7
318,6
319,0
320,7
321,2
322,5
323,3
324,5
325,2
326,0
327,6
328,7
329,6
330,7
331,3
332,7
333,7
334,3
335,3
336,1
337,2
338,2
339,0
340,7
341,4
342,1
343,2
344,3
345,3
346,1
347,2
348,3
349,7
350,5
351,1
352,4
353,1
354,6
355,5
356,1
357,0
358,0
359,5
360,5
361,6
362,2
363,6
364,5
365,4
366,4
367,7
368,5
369,7
370,7
371,7
372,1
373,2
374,7
375,2
376,1
377,0
378,4
379,4
380,2
381,0
382,5
383,0
384,3
385,2
386,5
387,3
388,1
389,7
390,4
391,7
392,5
393,0
394,6
395,1
396,3
397,5
398,4
399,5
400,5
401,2
402,6
403,4
404,5
405,0
406,5
407,6
408,7
409,3
410,3
411,5
412,3
413,7
414,0
415,7
416,0
417,3
418,2
419,0
420,1
421,5
422,4
423,5
424,4
425,5
426,2
427,4
428,6
429,0
430,2
431,7
432,1
433,1
434,2
435,7
436,1
437,1
438,3
439,2
440,7
441,2
442,4
443,0
444,1
445,6
446,6
447,4
448,5
449,7
450,2
451,6
452,0
453,0
454,7
455,4
456,1
457,6
458,5
459,4
460,0
461,6
462,6
463,2
464,0
465,3
466,7
467,5
468,1
469,4
470,1
471,5
472,6
473,0
474,1
475,0
476,6
477,7
478,6
479,0
480,5
481,0
482,0
483,5
484,3
485,6
486,5
487,6
488,0
489,0
490,7
491,5
492,4
493,2
494,4
495,3
496,6
497,7
498,7
499,5
