task,worker,answer
0,156,5
0,267,8
0,357,3
0,319,8
0,50,6
1,90,5
1,124,5
1,293,5
1,365,5
1,145,5
2,220,4
2,92,3
2,110,7
2,259,6
2,238,6
3,25,0
3,342,8
3,233,8
3,112,8
3,34,1
4,124,5
4,208,5
4,95,8
4,305,5
4,128,0
5,52,6
5,50,9
5,356,7
5,77,3
5,427,7
6,17,0
6,131,1
6,354,4
6,144,0
6,287,1
7,182,5
7,196,2
7,446,4
7,252,8
7,112,3
8,46,7
8,421,0
8,211,6
8,9,4
8,327,8
9,404,9
9,407,9
9,280,7
9,137,9
9,15,6
10,285,5
10,15,3
10,230,7
10,2,5
10,110,4
11,332,9
11,92,6
11,280,3
11,272,3
11,193,9
12,175,4
12,389,0
12,300,9
12,27,9
12,238,9
13,205,8
13,30,2
13,204,4
13,15,6
13,283,2
14,414,7
14,388,7
14,150,7
14,445,6
14,127,7
15,359,0
15,422,9
15,208,4
15,381,7
15,17,0
16,6,4
16,244,7
16,354,5
16,165,5
16,89,1
17,428,8
17,422,0
17,92,5
17,35,5
17,145,5
18,154,1
18,141,4
18,297,1
18,126,4
18,232,0
19,386,5
19,305,6
19,320,0
19,230,9
19,59,5
20,115,1
20,148,5
20,10,9
20,449,6
21,293,7
21,177,5
21,274,5
21,123,8
21,19,5
22,55,8
22,98,2
22,184,7
22,290,1
22,420,2
23,143,5
23,314,5
23,252,5
23,35,4
23,84,3
24,19,3
24,222,3
24,323,7
24,404,3
25,435,3
25,75,6
25,423,9
25,438,5
25,311,3
26,30,2
26,275,0
26,31,2
26,426,3
26,289,0
27,361,2
27,211,1
27,179,2
27,426,8
27,118,1
28,333,6
28,210,0
28,403,0
28,150,0
28,348,0
29,194,4
29,368,4
29,208,7
29,118,5
29,0,9
30,64,9
30,332,3
30,297,2
30,19,7
30,83,2
31,297,0
31,166,9
31,168,0
31,186,0
31,121,0
32,324,9
32,385,9
32,408,3
32,124,3
32,353,7
33,15,2
33,311,2
33,264,0
33,372,3
33,179,8
34,138,8
34,407,6
34,237,8
34,343,9
34,356,5
35,73,8
35,338,0
35,376,0
35,113,5
35,182,6
36,197,3
36,60,6
36,336,3
36,120,3
36,356,1
37,286,1
37,429,8
37,224,8
37,129,4
37,16,4
38,415,3
38,179,3
38,332,3
38,399,3
38,67,3
39,18,6
39,378,6
39,36,6
39,294,6
39,254,6
40,305,2
40,297,2
40,120,6
40,78,2
40,65,7
41,105,6
41,20,6
41,347,6
41,246,6
41,305,3
42,233,7
42,367,0
42,104,0
42,351,0
42,162,0
43,114,5
43,8,5
43,93,7
43,211,8
43,122,5
44,8,2
44,90,2
44,441,2
44,164,2
44,137,9
45,58,8
45,76,8
45,35,8
45,374,8
45,259,0
46,73,2
46,50,1
46,272,0
46,52,0
46,187,2
47,264,3
47,422,0
47,79,0
47,321,0
47,151,3
48,436,3
48,376,3
48,62,4
48,367,7
48,42,3
49,442,7
49,17,4
49,223,7
49,418,9
49,222,7
50,8,8
50,25,1
50,207,4
50,116,1
50,110,3
51,178,5
51,406,7
51,71,5
51,146,5
52,198,9
52,305,4
52,251,8
52,43,5
52,408,8
53,231,0
53,233,7
53,339,7
53,300,7
53,265,7
54,78,6
54,89,6
54,443,5
54,116,6
54,58,6
55,418,1
55,397,0
55,243,1
55,319,3
55,237,7
56,163,7
56,69,7
56,392,7
56,262,8
56,176,3
57,406,1
57,435,0
57,67,6
57,186,0
57,219,6
58,381,6
58,77,5
58,151,5
58,118,0
58,153,1
59,102,5
59,194,7
59,147,5
59,328,5
59,376,5
60,135,1
60,342,7
60,366,0
60,39,6
60,237,4
61,79,3
61,273,6
61,401,3
61,384,4
61,186,7
62,30,5
62,43,8
62,420,8
62,366,8
62,83,0
63,281,5
63,257,5
63,14,4
63,405,6
63,263,6
64,200,9
64,85,9
64,252,9
64,178,0
64,142,9
65,412,2
65,55,8
65,433,2
65,440,8
65,363,8
66,96,5
66,377,5
66,135,9
66,247,5
66,330,5
67,132,0
67,262,0
67,449,7
67,355,0
67,224,0
68,179,8
68,367,6
68,301,4
68,387,7
68,199,1
69,205,9
69,166,7
69,56,2
69,5,7
69,278,7
70,35,7
70,111,5
70,328,9
70,138,9
70,144,2
71,287,0
71,368,2
71,271,8
71,315,4
71,102,7
72,203,6
72,89,6
72,200,7
72,39,4
72,266,5
73,181,7
73,299,7
73,200,6
73,292,7
73,360,7
74,184,7
74,119,7
74,68,7
74,8,6
74,151,6
75,229,9
75,446,3
75,157,0
75,409,1
75,310,7
76,240,4
76,216,4
76,42,4
76,157,4
76,314,4
77,393,7
77,447,9
77,76,2
77,366,7
77,125,2
78,11,9
78,78,1
78,111,5
78,318,5
78,195,5
79,292,2
79,98,2
79,167,2
79,276,2
79,103,2
80,20,2
80,420,0
80,124,2
80,189,0
80,155,0
81,178,5
81,107,9
81,22,8
81,193,1
81,41,4
82,202,2
82,309,8
82,255,5
82,105,5
82,251,5
83,384,6
83,123,4
83,433,5
83,291,0
83,97,0
84,363,0
84,252,8
84,388,2
84,120,8
84,293,8
85,312,4
85,95,3
85,440,4
85,191,7
85,364,4
86,219,7
86,376,3
86,18,7
86,333,1
86,146,3
87,302,5
87,11,5
87,336,5
87,193,5
87,110,5
88,305,3
88,210,2
88,437,5
88,118,6
88,287,2
89,142,1
89,76,4
89,247,3
89,206,6
89,36,6
90,51,7
90,85,8
90,410,8
90,300,9
90,343,9
91,399,6
91,180,4
91,285,3
91,7,4
91,219,2
92,241,4
92,115,2
92,289,6
92,12,7
92,304,3
93,355,7
93,32,9
93,154,9
93,223,2
93,20,4
94,193,9
94,372,9
94,231,9
94,287,7
94,321,9
95,406,8
95,15,2
95,265,8
95,56,4
95,237,6
96,230,0
96,236,2
96,158,4
96,270,2
96,403,2
97,163,4
97,232,6
97,5,0
97,429,9
97,63,4
98,137,1
98,37,9
98,253,0
98,159,5
99,103,3
99,245,5
99,409,5
99,74,3
99,271,3
100,256,5
100,395,1
100,365,1
100,137,1
100,253,3
101,134,8
101,98,4
101,272,4
101,292,8
101,148,4
102,76,8
102,127,8
102,236,8
102,136,8
102,36,8
103,257,2
103,279,2
103,414,5
103,282,9
103,184,9
104,279,7
104,301,4
104,19,0
104,347,6
104,28,9
105,18,5
105,197,5
105,90,5
105,2,7
105,133,5
106,82,5
106,183,1
106,177,5
106,258,5
106,209,6
107,329,4
107,262,0
107,22,2
107,0,4
107,77,2
108,74,4
108,316,4
108,328,4
108,282,4
108,207,4
109,91,4
109,272,4
109,73,4
109,355,4
109,436,9
110,88,9
110,447,0
110,18,2
110,251,1
110,332,9
111,316,4
111,12,4
111,59,4
111,416,6
111,387,4
112,397,2
112,353,6
112,81,6
112,321,4
112,388,3
113,305,6
113,46,9
113,229,6
113,114,7
113,331,8
114,28,3
114,340,1
114,357,4
114,426,3
114,9,3
115,40,4
115,241,1
115,247,7
115,322,5
115,7,6
116,153,2
116,226,0
116,174,0
116,229,6
116,290,0
117,308,2
117,447,6
117,205,8
117,399,2
117,98,2
118,242,8
118,276,1
118,425,9
118,13,9
118,321,9
119,296,4
119,132,5
119,382,4
119,120,3
119,25,4
120,70,2
120,26,0
120,177,3
120,282,3
120,127,3
121,431,7
121,95,7
121,406,8
121,311,2
121,237,0
122,252,3
122,328,3
122,70,3
122,413,3
122,385,8
123,369,0
123,96,5
