task,worker,answer
0,172,3
0,197,3
0,2,3
0,158,3
0,209,3
1,3,8
1,232,8
1,134,8
1,227,5
1,198,8
2,121,4
2,79,9
2,141,7
2,236,9
2,294,9
3,192,8
3,275,9
3,242,3
4,286,8
4,222,2
4,209,8
4,258,8
4,33,9
5,267,3
5,191,9
5,7,1
5,234,0
5,129,1
6,115,2
6,186,3
6,235,0
6,30,0
6,126,0
7,294,6
7,164,6
7,206,6
7,4,6
7,199,6
8,28,8
8,131,6
8,196,4
8,61,1
8,4,3
9,83,6
9,195,6
9,165,6
9,76,6
9,151,3
10,252,0
10,247,4
10,143,2
10,286,0
10,55,3
11,96,0
11,10,0
11,220,0
11,184,0
11,129,0
12,151,6
12,91,8
12,298,4
12,120,6
12,52,4
13,230,1
13,41,7
13,57,8
13,235,5
13,51,9
14,69,9
14,215,2
14,58,9
14,28,7
15,14,8
15,4,8
15,168,8
15,181,8
15,51,8
16,89,8
16,127,8
16,31,9
16,223,1
16,82,4
17,283,1
17,278,0
17,51,1
17,120,1
17,196,4
18,9,3
18,138,1
18,96,4
18,180,4
19,178,1
19,10,4
19,136,8
19,266,3
19,192,4
20,123,0
20,151,8
20,251,5
20,297,8
20,2,8
21,58,6
21,90,6
21,107,2
21,236,7
21,157,6
22,75,3
22,188,6
22,139,6
22,73,6
22,98,6
23,255,3
23,157,3
23,32,3
23,251,3
23,31,3
24,200,7
24,281,1
24,228,6
24,245,2
24,154,1
25,18,0
25,193,7
25,178,7
25,201,7
25,163,2
26,289,7
26,172,7
26,57,0
26,183,7
26,70,7
27,249,1
27,237,4
27,243,1
27,2,4
27,173,4
28,230,3
28,101,7
28,164,9
28,54,3
28,140,6
29,136,6
29,122,6
29,265,6
29,195,6
29,149,6
30,172,2
30,20,2
30,119,2
30,216,2
30,169,1
31,192,4
31,66,4
31,11,9
31,20,4
31,199,1
32,270,8
32,218,9
32,213,0
32,262,8
32,161,9
33,74,8
33,195,8
33,179,7
33,163,1
33,279,6
34,249,1
34,105,1
34,210,4
34,127,1
34,69,6
35,295,3
35,177,4
35,98,3
35,118,3
35,236,3
36,39,2
36,285,3
36,222,8
36,287,2
36,40,3
37,178,9
37,30,7
37,193,9
37,138,9
37,186,9
38,21,3
38,142,6
38,202,0
38,164,0
39,267,1
39,269,8
39,172,1
39,95,1
40,215,3
40,195,3
40,185,3
40,216,6
40,206,3
41,275,2
41,168,8
41,281,8
41,31,1
41,109,4
42,226,2
42,38,2
42,182,3
42,298,1
42,20,2
43,266,8
43,243,2
43,217,6
43,90,6
43,67,3
44,293,3
44,165,0
44,289,4
44,105,9
44,197,9
45,133,1
45,255,1
45,68,1
45,206,1
45,279,5
46,33,2
46,5,6
46,6,0
46,272,6
46,139,0
47,184,5
47,254,3
47,119,5
47,50,5
47,228,5
48,45,0
48,80,3
48,190,8
48,201,1
49,53,1
49,128,7
49,268,9
49,203,9
49,230,8
50,297,9
50,2,9
50,68,9
50,63,9
50,167,1
51,243,6
51,89,9
51,220,9
51,238,6
51,199,6
52,265,9
52,233,5
52,151,9
52,134,5
52,54,1
53,270,8
53,185,6
53,22,1
53,258,3
53,52,4
54,236,0
54,253,7
54,261,6
54,26,6
54,239,3
55,131,2
55,293,9
55,46,9
55,42,6
55,186,4
56,176,8
56,109,6
56,171,6
56,144,6
56,43,6
57,127,3
57,70,3
57,34,0
57,224,9
57,64,5
58,172,1
58,101,1
58,226,2
58,6,8
58,292,9
59,297,7
59,267,3
59,34,7
59,244,4
59,19,7
60,245,9
60,130,0
60,154,0
60,100,9
60,271,6
61,250,0
61,128,0
61,211,0
61,225,0
61,176,0
62,20,7
62,36,6
62,137,8
62,93,8
62,181,4
63,222,1
63,174,6
63,252,2
63,266,5
63,86,0
64,154,4
64,206,4
64,237,4
64,145,4
64,232,4
65,250,7
65,75,7
65,262,7
65,227,2
65,298,4
66,201,2
66,91,0
66,179,2
66,127,2
66,43,0
67,219,6
67,265,7
67,179,7
67,254,7
67,50,7
68,86,6
68,157,6
68,54,7
68,267,4
68,254,4
69,183,5
69,34,4
69,227,8
69,149,4
69,277,4
70,149,6
70,96,2
70,153,4
70,233,6
70,151,3
71,140,7
71,113,0
71,236,0
71,210,0
71,12,0
72,215,3
72,159,1
72,129,6
72,26,1
72,238,6
73,83,8
73,285,0
73,287,0
73,61,5
73,270,5
74,126,6
74,290,0
74,95,0
