worker_id,worker_community
0,1
1,1
2,3
3,1
4,5
5,6
6,2
7,5
8,3
9,3
10,7
11,1
12,7
13,0
14,4
15,3
16,0
17,3
18,7
19,2
20,7
21,5
22,3
23,7
24,1
25,0
26,0
27,2
28,7
29,2
30,6
31,6
32,3
33,0
34,6
35,6
36,0
37,4
38,2
39,1
40,7
41,7
42,5
43,1
44,3
45,4
46,6
47,6
48,3
49,1
50,0
51,7
52,1
53,6
54,1
55,5
56,0
57,2
58,7
59,5
60,5
61,3
62,6
63,7
64,4
65,4
66,2
67,1
68,6
69,7
70,3
71,1
72,1
73,2
74,3
75,3
76,6
77,3
78,6
79,3
80,4
81,0
82,2
83,6
84,2
85,2
86,6
87,4
88,0
89,5
90,3
91,0
92,6
93,5
94,0
95,0
96,0
97,7
98,3
99,1
100,5
101,3
102,4
103,4
104,7
105,2
106,1
107,2
108,7
109,7
110,7
111,7
112,2
113,0
114,2
115,5
116,6
117,3
118,3
119,2
120,7
121,5
122,1
123,4
124,2
125,4
126,3
127,3
128,3
129,1
130,1
131,1
132,6
133,7
134,5
135,0
136,1
137,1
138,7
139,3
140,6
141,2
142,1
143,5
144,4
145,5
146,1
147,3
148,0
149,2
150,2
151,3
152,4
153,7
154,7
155,3
156,6
157,1
158,3
159,3
160,3
161,0
162,0
163,1
164,0
165,6
166,1
167,5
168,3
169,4
170,2
171,7
172,1
173,5
174,6
175,5
176,5
177,7
178,6
179,7
180,0
181,5
182,6
183,1
184,2
185,2
186,4
187,3
188,6
189,6
190,2
191,3
192,2
193,5
194,0
195,2
196,2
197,2
198,4
199,6
200,1
201,1
202,7
203,0
204,2
205,2
206,4
207,7
208,0
209,7
210,5
211,4
212,6
213,5
214,4
215,2
216,3
217,5
218,1
219,3
220,1
221,1
222,2
223,2
224,6
225,1
226,7
227,2
228,1
229,2
230,0
231,5
232,3
233,4
234,5
235,5
236,3
237,6
238,7
239,6
240,7
241,0
242,5
243,1
244,6
245,6
246,0
247,2
248,6
249,7
250,4
251,5
252,2
253,5
254,0
255,7
256,1
257,7
258,2
259,1
260,3
261,6
262,6
263,5
264,3
265,6
266,3
267,0
268,4
269,4
270,6
271,3
272,4
273,3
274,6
275,0
276,4
277,3
278,1
279,4
280,2
281,7
282,1
283,1
284,6
285,3
286,7
287,2
288,1
289,2
290,7
291,4
292,4
293,1
294,0
295,2
296,4
297,7
298,4
299,6
300,6
301,1
302,6
303,1
304,4
305,2
306,3
307,4
308,4
309,7
310,3
311,6
312,1
313,6
314,5
315,2
316,5
317,2
318,2
319,3
320,6
321,0
322,7
323,7
324,6
325,1
326,7
327,4
328,6
329,3
330,3
331,5
332,4
333,4
334,0
335,0
336,2
337,6
338,6
339,2
340,0
341,3
342,7
343,1
344,3
345,7
346,5
347,6
348,1
349,1
350,7
351,2
352,7
353,6
354,7
355,0
356,7
357,7
358,7
359,2
360,1
361,5
362,3
363,3
364,5
365,7
366,7
367,7
368,4
369,3
370,3
371,1
372,1
373,1
374,0
375,3
376,7
377,0
378,1
379,5
380,2
381,3
382,6
383,0
384,2
385,2
386,0
387,3
388,3
389,3
390,3
391,1
392,6
393,2
394,5
395,6
396,4
397,2
398,6
399,4
400,7
401,3
402,3
403,6
404,1
405,7
406,4
407,2
408,1
409,7
410,3
411,4
412,0
413,1
414,7
415,0
416,5
417,1
418,7
419,1
420,5
421,0
422,6
423,5
424,5
425,6
426,6
427,5
428,6
429,3
430,4
431,4
432,7
433,7
434,5
435,5
436,7
437,6
438,0
439,5
440,7
441,2
442,7
443,2
444,7
445,3
446,7
447,0
448,4
449,6
450,2
451,2
452,5
453,3
454,4
455,3
456,0
457,0
458,7
459,6
460,0
461,6
462,6
463,0
464,6
465,2
466,6
467,3
468,0
469,4
470,7
471,4
472,2
473,2
474,6
475,1
476,5
477,4
478,4
479,6
480,2
481,0
482,6
483,4
484,1
485,3
486,1
487,2
488,5
489,2
490,5
491,0
492,6
493,3
494,5
495,0
496,2
497,5
498,6
499,5
