worker_id,worker_community
0,2
1,7
2,5
3,6
4,0
5,4
6,2
7,0
8,3
9,0
10,6
11,4
12,4
13,2
14,7
15,0
16,7
17,6
18,7
19,0
20,7
21,7
22,1
23,6
24,4
25,3
26,3
27,5
28,4
29,3
30,6
31,1
32,4
33,3
34,3
35,7
36,4
37,1
38,1
39,5
40,5
41,0
42,7
43,4
44,5
45,0
46,3
47,6
48,6
49,0
50,7
51,2
52,6
53,4
54,1
55,7
56,0
57,6
58,2
59,6
60,1
61,6
62,7
63,1
64,6
65,0
66,4
67,3
68,7
69,6
70,4
71,7
72,5
73,1
74,1
75,6
76,2
77,5
78,5
79,3
80,0
81,0
82,0
83,5
84,1
85,6
86,2
87,6
88,0
89,2
90,4
91,2
92,7
93,3
94,6
95,2
96,1
97,2
98,7
99,6
