task,worker,answer
0,81,1
0,22,6
0,85,4
0,65,5
0,38,1
1,66,9
1,64,7
1,17,7
1,24,4
1,16,7
2,95,5
2,73,3
2,84,8
2,46,8
2,28,8
3,47,5
3,50,7
3,12,3
3,24,5
4,85,9
4,45,4
4,9,4
4,38,4
4,0,1
5,24,0
5,70,2
5,10,9
5,83,6
5,89,3
6,92,4
6,33,4
6,21,4
6,74,4
6,26,9
7,47,7
7,17,3
7,31,7
7,78,7
7,3,7
8,97,7
8,34,7
8,36,1
8,45,7
8,51,0
9,83,5
9,35,5
9,8,4
9,58,5
9,69,5
10,22,1
10,16,3
10,6,3
10,8,3
10,78,9
11,93,9
11,3,1
11,50,7
11,32,6
11,35,0
12,43,7
12,11,4
12,79,5
12,95,5
12,2,5
13,18,3
13,52,7
13,32,5
13,50,1
13,13,7
14,28,0
14,70,2
14,98,2
14,60,0
14,86,5
15,49,5
15,0,7
15,93,2
15,71,7
15,77,8
16,55,8
16,75,6
16,60,3
16,97,2
16,93,4
17,23,0
17,45,0
17,87,8
17,39,0
17,80,4
18,26,1
18,68,4
18,58,1
18,5,0
18,41,7
19,50,5
19,20,8
19,43,6
19,69,6
19,5,3
20,93,3
20,88,9
20,57,4
20,13,2
20,72,6
21,24,9
21,22,9
21,39,8
21,40,5
21,37,1
22,37,5
22,41,5
22,0,5
22,31,5
22,97,0
23,62,1
23,64,8
23,24,8
23,6,8
23,82,1
24,57,0
24,6,2
24,62,6
24,27,5
24,56,0
25,11,5
25,1,2
25,61,2
25,25,9
25,87,5
26,60,8
26,58,3
26,5,8
26,99,8
26,11,8
27,88,1
27,99,4
27,33,1
27,89,4
27,36,4
28,92,2
28,65,0
28,90,5
28,15,8
28,19,8
29,53,8
29,1,0
29,21,7
29,49,7
30,18,6
30,2,7
30,26,4
30,30,7
30,86,6
31,90,6
31,28,8
31,63,9
31,27,9
31,37,9
32,69,4
32,39,4
32,53,4
32,11,1
32,87,4
33,55,3
33,63,3
33,2,3
33,1,0
33,32,0
34,38,0
34,7,3
34,77,6
34,62,3
34,91,6
35,25,8
35,69,7
35,87,5
35,2,5
35,27,9
36,38,1
36,94,1
36,19,3
36,73,9
36,9,3
37,13,5
37,43,2
37,96,0
37,84,9
37,64,9
38,57,5
38,16,6
38,40,8
38,37,6
38,44,3
39,60,4
39,15,4
39,23,0
39,50,0
39,45,0
40,25,9
40,73,7
40,91,9
40,57,9
40,22,8
41,23,4
41,14,4
41,43,4
41,69,4
41,24,4
42,98,1
42,32,4
42,5,6
42,73,4
42,83,5
43,82,2
43,31,2
43,21,3
43,38,2
43,39,2
44,48,9
44,98,9
44,43,7
44,90,9
44,41,1
45,40,6
45,37,6
45,87,7
45,19,7
45,2,1
46,11,2
46,37,2
46,46,2
46,75,6
46,67,4
47,87,5
47,22,1
47,95,1
47,91,1
47,24,3
48,1,6
48,69,4
48,67,4
48,16,4
48,53,3
49,41,5
49,34,1
49,60,5
49,30,3
49,73,3
50,5,2
50,77,1
50,63,2
50,25,7
50,66,2
51,22,0
51,4,0
51,6,0
51,42,0
51,29,0
52,90,9
52,14,2
52,27,8
52,1,8
52,11,7
53,8,7
53,66,6
53,93,8
53,47,7
53,82,7
54,99,0
54,13,8
54,71,8
54,14,7
54,45,8
55,69,9
55,35,2
55,33,8
55,95,8
55,14,7
56,10,5
56,86,6
56,93,9
56,47,2
56,45,9
57,2,6
57,78,3
57,66,3
57,29,7
57,87,3
58,53,7
58,49,7
58,86,8
58,2,9
58,71,8
59,75,2
59,67,6
59,7,2
59,63,2
59,59,2
60,25,2
60,89,2
60,79,2
60,4,3
60,56,2
61,26,8
61,63,0
61,19,8
61,28,9
61,83,0
62,1,0
62,76,0
62,22,0
62,77,0
62,21,0
63,87,1
63,80,1
63,82,1
63,21,1
63,23,1
64,36,5
64,23,9
64,99,9
64,10,8
64,60,5
65,60,6
65,9,6
65,41,8
65,66,3
65,0,6
66,86,5
66,64,4
66,76,3
66,30,7
66,23,4
67,95,1
67,65,7
67,92,1
67,42,5
67,41,1
68,71,7
68,60,8
68,17,6
68,97,2
68,78,2
69,39,9
69,98,4
69,83,9
69,42,7
69,1,5
70,19,9
70,96,0
70,48,7
70,68,9
70,64,9
71,77,9
71,75,6
71,84,9
71,33,9
71,0,3
72,86,6
72,70,3
72,8,6
72,47,7
72,7,9
73,58,3
73,76,9
73,90,3
73,71,3
73,45,8
74,51,6
74,18,6
74,32,0
74,76,6
74,27,2
75,47,7
75,63,7
75,82,7
75,87,8
75,79,7
76,76,4
76,9,5
76,23,4
76,80,5
76,59,1
77,49,6
77,63,8
77,39,6
77,62,0
77,87,5
78,53,3
78,80,6
78,13,6
78,19,6
78,56,6
79,95,0
79,44,4
79,27,9
79,72,9
80,50,2
80,2,1
80,88,2
80,39,2
80,7,2
81,65,2
81,75,2
81,24,1
81,36,8
81,51,8
82,66,2
82,40,5
82,15,5
82,17,4
82,52,3
83,23,8
83,33,8
83,16,3
83,90,7
83,22,5
84,27,2
84,71,3
84,87,2
84,35,8
85,9,3
85,4,7
85,21,9
85,3,3
86,26,5
86,25,6
86,85,5
86,56,5
86,15,6
87,82,7
87,66,1
87,52,5
87,5,6
87,48,8
88,11,1
88,20,4
88,73,5
88,96,3
88,74,4
89,46,8
89,7,2
89,16,6
89,68,2
90,44,9
90,13,5
90,63,3
90,87,6
91,65,5
91,38,3
91,12,1
91,58,5
91,31,8
92,23,5
92,80,1
92,26,6
92,45,3
92,86,5
93,70,3
93,77,5
93,57,2
93,31,5
94,1,9
94,21,6
94,37,1
94,68,1
94,11,7
95,19,0
95,76,0
95,3,4
95,69,3
95,90,0
96,67,1
96,11,9
96,87,4
96,42,8
96,75,2
97,1,2
97,92,9
97,7,6
97,32,9
97,69,0
98,6,8
98,81,8
98,37,8
98,41,6
98,51,8
99,49,6
99,38,2
99,34,0
99,78,2
99,5,2
100,35,4
100,16,9
100,15,0
100,82,6
100,77,4
101,11,5
101,93,5
101,99,5
101,14,5
101,36,7
102,93,6
102,75,6
102,84,6
102,76,6
102,90,9
103,7,0
103,74,3
103,70,6
103,51,6
103,90,6
104,83,7
104,99,4
104,34,8
104,72,8
105,51,0
105,61,0
105,84,0
105,67,1
105,58,0
106,87,4
106,74,8
106,1,3
106,89,7
106,77,1
107,69,4
107,82,4
107,66,5
107,59,4
107,33,4
108,0,2
108,60,6
108,90,7
108,25,5
108,58,3
109,17,6
109,20,5
109,71,6
109,82,0
109,56,8
110,81,0
110,10,8
110,55,2
110,44,6
110,8,8
111,66,6
111,22,6
111,26,6
111,39,4
111,88,6
112,96,3
112,62,5
112,22,9
112,90,5
112,45,1
113,93,4
113,91,4
113,92,1
113,97,4
113,64,4
114,28,0
114,59,9
114,51,2
114,2,0
114,96,2
115,75,1
115,54,8
115,42,8
115,50,1
115,35,8
116,12,6
116,63,6
116,53,6
116,83,6
116,80,6
117,97,5
117,66,5
117,90,5
117,95,6
117,93,9
118,24,9
118,90,9
118,56,4
118,52,6
118,88,9
119,8,6
119,76,4
119,87,6
119,93,6
119,55,6
120,41,6
120,11,6
120,90,2
120,20,0
120,9,2
121,34,8
121,70,1
121,43,8
121,27,0
121,68,5
122,30,2
122,72,1
122,29,2
122,69,2
122,2,3
123,35,5
123,74,3
123,85,8
123,23,9
124,33,6
124,41,6
124,28,6
124,49,7
124,4,4
125,33,4
125,98,0
125,84,1
125,4,3
125,88,6
126,77,1
126,93,1
126,66,1
126,13,1
126,11,0
127,98,0
127,44,1
127,6,0
127,50,1
127,53,0
128,66,2
128,40,5
128,84,6
128,86,6
128,5,1
129,83,7
129,1,7
129,75,6
129,52,4
129,31,7
130,46,2
130,63,2
130,99,2
130,52,2
130,79,2
131,77,2
131,75,2
131,35,2
131,69,4
131,4,1
132,57,9
132,41,8
132,3,3
132,77,8
132,22,8
133,55,4
133,5,0
133,1,2
133,6,6
133,23,2
134,16,7
134,60,5
134,1,7
134,26,7
134,57,7
135,80,8
135,62,9
135,42,7
135,38,8
135,57,8
136,3,7
136,45,7
136,95,9
136,13,3
136,72,8
137,50,5
137,11,8
137,85,0
137,48,2
137,25,9
138,86,3
138,84,4
138,28,4
138,71,4
138,25,4
139,36,1
139,76,8
139,34,8
139,56,0
139,12,5
140,1,1
140,6,3
140,61,7
140,67,8
140,22,9
141,93,6
141,40,0
141,16,2
141,29,0
141,77,9
142,8,1
142,85,1
142,93,1
142,17,1
143,42,7
143,79,8
143,3,8
143,59,8
143,98,8
144,15,0
144,91,0
144,7,3
144,9,0
144,2,0
145,79,0
145,1,1
145,7,1
145,37,1
145,80,1
146,94,8
146,85,2
146,99,4
146,83,2
146,12,7
147,71,5
147,95,5
147,98,5
147,70,5
147,9,5
148,82,3
148,37,7
148,99,3
148,43,4
148,25,0
149,66,5
149,58,6
149,13,2
149,25,2
149,43,9
150,3,0
150,56,0
150,85,3
150,79,0
150,44,0
151,79,7
151,6,7
151,68,7
151,11,7
151,65,3
152,50,9
152,26,3
152,87,9
152,2,9
152,84,9
153,77,8
153,92,7
153,39,9
153,11,2
153,30,8
154,77,5
154,36,6
154,96,3
154,81,6
155,94,7
155,71,7
155,8,2
155,50,2
155,46,7
156,95,3
156,73,9
156,33,9
156,87,8
156,65,0
157,48,3
157,76,9
157,20,5
157,52,3
157,10,5
158,71,9
158,29,0
158,69,0
158,50,9
158,54,0
159,2,5
159,40,5
159,3,6
159,68,5
159,24,3
160,79,1
160,88,0
160,0,7
160,39,0
160,67,7
161,53,4
161,66,6
161,57,3
161,99,0
161,8,2
162,99,6
162,90,2
162,62,6
162,83,1
162,35,1
163,90,4
163,77,8
163,85,8
163,31,5
163,38,8
164,19,4
164,88,7
164,42,6
164,74,9
164,72,5
165,8,4
165,34,0
165,44,4
165,55,6
165,45,4
166,1,1
166,0,5
166,95,7
166,13,8
166,59,7
167,4,2
167,5,3
167,44,2
167,8,9
167,92,3
168,93,8
168,92,8
168,38,8
168,56,6
168,53,8
169,66,1
169,26,5
169,69,2
169,8,6
170,70,0
170,29,8
170,8,0
170,78,1
170,69,3
171,9,9
171,94,9
171,92,8
171,24,6
171,70,8
172,1,7
172,83,2
172,94,2
172,30,8
172,9,3
173,74,0
173,83,2
173,63,2
173,44,2
173,54,2
174,23,9
174,72,3
174,0,7
174,78,0
174,28,2
175,74,5
175,45,9
175,10,5
175,56,5
175,27,1
176,73,6
176,85,7
176,64,9
176,71,9
176,99,1
177,20,5
177,89,9
177,82,6
177,54,8
177,61,3
