task,worker,answer
0,77,9
0,446,9
0,327,3
0,421,3
0,118,9
1,359,10
1,297,0
1,443,8
1,276,8
1,231,7
2,348,3
2,47,0
2,315,6
2,386,0
2,28,7
3,464,0
3,481,3
3,394,5
3,371,3
3,405,2
4,202,6
4,431,6
4,366,6
4,77,2
4,383,4
5,130,1
5,410,9
5,360,5
5,219,4
6,69,5
6,124,6
6,125,8
6,341,5
6,194,6
7,1,0
7,404,4
7,42,6
7,223,2
7,118,0
8,297,5
8,35,8
8,353,0
8,290,6
8,191,3
9,13,6
9,214,6
9,154,6
9,274,9
9,49,1
10,334,7
10,329,6
10,127,6
10,492,6
10,463,10
11,291,4
11,141,7
11,413,6
11,12,3
11,437,8
12,337,5
12,236,4
12,250,4
12,392,4
12,406,1
13,403,1
13,189,3
13,170,0
13,18,5
13,333,2
14,422,4
14,189,7
14,169,6
14,34,10
14,17,6
15,304,10
15,478,0
15,52,9
15,107,8
15,120,2
16,84,1
16,347,1
16,142,5
16,16,8
16,217,2
17,210,4
17,296,4
17,29,4
17,96,4
17,80,4
18,285,0
18,452,4
18,319,4
18,106,10
19,143,5
19,108,3
19,403,5
19,308,2
19,400,5
20,483,4
20,406,1
20,118,2
20,271,4
20,97,6
21,418,4
21,173,1
21,491,1
21,368,1
21,140,9
22,372,10
22,83,7
22,199,6
22,353,3
22,254,6
23,181,2
23,117,4
23,241,2
23,226,2
23,275,2
24,212,3
24,436,5
24,23,4
24,326,5
24,231,4
25,429,4
25,182,4
25,494,9
25,478,4
25,230,4
26,287,8
26,220,8
26,403,4
26,436,1
26,284,3
27,308,4
27,434,4
27,402,0
27,51,0
27,388,6
28,122,7
28,487,10
28,205,10
28,352,10
28,100,5
29,169,7
29,66,7
29,141,7
29,393,2
29,179,7
30,88,9
30,28,9
30,452,7
30,197,9
30,41,9
31,85,8
31,77,0
31,106,5
31,47,1
31,183,0
32,113,8
32,417,4
32,46,4
32,87,10
32,305,4
33,309,0
33,344,0
33,459,6
33,225,7
33,361,0
34,26,8
34,449,8
34,374,6
34,84,8
34,427,8
35,114,10
35,412,9
35,81,9
35,277,4
35,469,3
36,98,5
36,206,1
36,428,1
36,295,9
36,253,2
37,455,5
37,114,3
37,184,3
37,329,3
37,312,10
38,141,2
38,438,4
38,393,2
38,37,9
38,123,10
39,449,5
39,364,10
39,230,5
39,377,5
39,260,8
40,443,10
