worker_id,worker_community
0,1
1,5
2,6
3,1
4,5
5,0
6,3
7,3
8,7
9,7
10,3
11,2
12,4
13,6
14,5
15,3
16,5
17,5
18,0
19,7
20,0
21,2
22,4
23,4
24,3
25,4
26,1
27,6
28,0
29,5
30,5
31,1
32,6
33,5
34,6
35,6
36,4
37,5
38,6
39,4
40,0
41,5
42,0
43,6
44,6
45,5
46,1
47,2
48,6
49,1
50,2
51,2
52,6
53,7
54,7
55,6
56,6
57,0
58,0
59,7
60,4
61,0
62,1
63,3
64,2
65,6
66,1
67,4
68,7
69,1
70,7
71,2
72,3
73,3
74,4
75,4
76,6
77,3
78,5
79,3
80,5
81,0
82,5
83,1
84,4
85,4
86,2
87,0
88,1
89,6
90,1
91,3
92,1
93,7
94,6
95,4
96,7
97,1
98,3
99,7
