task_id,task_community
0,4
1,5
2,4
3,5
4,4
5,0
6,5
7,3
8,5
9,2
10,4
11,0
12,3
13,4
14,1
15,5
16,1
17,6
18,5
19,3
20,5
21,4
22,1
23,5
24,5
25,4
26,1
27,5
28,4
29,4
30,1
31,6
32,1
33,0
34,5
35,5
36,1
37,4
38,5
39,5
40,4
41,3
42,0
43,3
44,4
45,2
46,4
47,6
48,5
49,6
50,5
51,2
52,5
53,5
54,4
55,2
56,4
57,1
58,5
59,2
60,6
61,6
62,0
63,5
64,6
65,0
66,5
67,3
68,1
69,5
70,5
71,4
72,6
73,6
74,1
75,3
76,4
77,2
78,5
79,1
80,2
81,4
82,6
83,3
84,4
85,3
86,3
87,3
88,0
89,3
90,2
91,0
92,0
93,6
94,2
95,0
96,3
97,1
98,5
99,5
100,1
101,3
102,3
103,0
104,0
105,4
106,4
107,6
108,2
109,5
110,0
111,5
112,5
113,1
114,3
115,2
116,4
117,5
118,5
119,6
120,6
121,5
122,6
123,4
124,1
125,1
126,1
127,5
128,3
129,0
130,0
131,4
132,3
133,0
134,3
135,5
136,6
137,6
138,0
139,1
140,0
141,3
142,2
143,2
144,0
145,5
146,3
147,1
148,4
149,0
150,3
151,0
152,5
153,4
154,3
155,1
156,4
157,1
158,2
159,4
160,1
161,5
162,4
163,6
164,0
165,6
166,6
167,0
168,2
169,4
170,2
171,3
172,5
173,5
174,2
175,3
176,1
177,0
178,1
179,0
180,5
181,2
182,6
183,2
184,2
185,5
186,5
187,6
188,2
189,0
190,0
191,4
192,2
193,2
194,3
195,0
196,5
197,4
198,0
199,3
200,0
201,5
202,4
203,1
204,3
205,1
206,4
207,2
208,0
209,2
210,0
211,0
212,1
213,3
214,5
215,1
216,2
217,1
218,3
219,1
220,1
221,5
222,3
223,4
224,2
225,1
226,5
227,3
228,1
229,6
230,4
231,2
232,2
233,3
234,0
235,1
236,2
237,4
238,2
239,0
240,2
241,6
242,0
243,3
244,5
245,3
246,3
247,5
248,3
249,5
250,4
251,3
252,1
253,3
254,2
255,4
256,1
257,4
258,6
259,0
260,3
261,4
262,4
263,3
264,2
265,4
266,4
267,1
268,1
269,3
270,5
271,5
272,2
273,5
274,6
275,2
276,4
277,5
278,2
279,4
280,6
281,3
282,3
283,6
284,4
285,5
286,0
287,1
288,3
289,5
290,6
291,0
292,0
293,4
294,4
295,6
296,6
297,1
298,3
299,6
300,5
301,3
302,2
303,3
304,3
305,3
306,3
307,5
308,6
309,2
310,3
311,5
312,3
313,3
314,6
315,1
316,6
317,6
318,4
319,1
320,1
321,3
322,0
323,0
324,6
325,1
326,5
327,4
328,0
329,2
330,2
331,2
332,6
333,1
334,1
335,5
336,6
337,5
338,4
339,2
340,0
341,2
342,6
343,5
344,2
345,0
346,2
347,5
348,3
349,1
350,2
351,1
352,6
353,4
354,2
355,2
356,5
357,4
358,3
359,5
360,6
361,6
362,5
363,2
364,2
365,3
366,4
367,3
368,6
369,0
370,0
371,3
372,1
373,1
374,3
375,2
376,2
377,0
378,0
379,5
380,2
381,4
382,3
383,0
384,5
385,3
386,3
387,3
388,0
389,2
390,0
391,3
392,1
393,2
394,3
395,6
396,5
397,1
398,1
399,5
400,5
401,4
402,1
403,5
404,5
405,0
406,1
407,1
408,2
409,2
410,0
411,5
412,4
413,2
414,6
415,4
416,3
417,6
418,6
419,4
420,4
421,3
422,5
423,5
424,0
425,0
426,3
427,3
428,5
429,2
430,2
431,0
432,4
433,1
434,5
435,4
436,3
437,2
438,6
439,5
440,5
441,1
442,2
443,0
444,0
445,3
446,4
447,2
448,4
449,3
450,6
451,3
452,3
453,4
454,0
455,6
456,4
457,0
458,6
459,3
460,3
461,3
462,4
463,1
464,4
465,3
466,3
467,5
468,4
469,5
470,0
471,0
472,6
473,3
474,4
475,3
476,3
477,5
478,1
479,3
480,1
481,5
482,3
483,2
484,6
485,5
486,3
487,6
488,4
489,5
490,4
491,5
492,6
493,3
494,2
495,1
496,6
497,0
498,6
499,2
500,1
501,0
502,2
503,5
504,6
505,2
506,6
507,2
508,3
509,0
510,1
511,4
512,5
513,0
514,0
515,6
516,6
517,3
518,2
519,5
520,0
521,5
522,5
523,0
524,1
525,2
526,1
527,2
528,1
529,2
530,2
531,6
532,5
533,1
534,3
535,4
536,5
537,6
538,4
539,1
540,0
541,4
542,0
543,0
544,2
545,6
546,4
547,1
548,5
549,4
550,5
551,2
552,1
553,0
554,5
555,5
556,0
557,4
558,0
559,5
560,2
561,5
562,2
563,6
564,2
565,0
566,0
567,2
568,1
569,5
570,2
571,0
572,0
573,2
574,5
575,1
576,0
577,5
578,2
579,0
580,5
581,6
582,4
583,0
584,5
585,6
586,2
587,5
588,0
589,6
590,1
591,5
592,2
593,2
594,6
595,0
596,6
597,3
598,3
599,1
600,6
601,4
602,0
603,1
604,3
605,1
606,4
607,1
608,0
609,3
610,3
611,0
612,1
613,4
614,1
615,0
616,6
617,3
618,5
619,2
620,4
621,0
622,5
623,3
624,4
625,2
626,2
627,2
628,3
629,4
630,1
631,3
632,6
633,3
634,3
635,1
636,3
637,1
638,2
639,1
640,5
641,4
642,6
643,1
644,1
645,1
646,0
647,3
648,3
649,6
650,3
651,0
652,5
653,5
654,5
655,3
656,5
657,0
658,6
659,0
660,3
661,0
662,2
663,0
664,0
665,2
666,0
667,0
668,4
669,2
670,3
671,3
672,1
673,3
674,3
675,2
676,2
677,2
678,6
679,2
680,0
681,0
682,5
683,2
684,4
685,4
686,0
687,1
688,1
689,0
690,5
691,0
692,5
693,4
694,5
695,4
696,0
697,6
698,0
699,6
700,0
701,1
702,4
703,6
704,5
705,0
706,6
707,0
708,1
709,4
710,2
711,6
712,4
713,6
714,3
715,2
716,1
717,3
718,1
719,5
720,6
721,5
722,3
723,0
724,6
725,4
726,4
727,3
728,6
729,6
730,2
731,1
732,2
733,6
734,6
735,5
736,2
737,5
738,3
739,4
740,6
741,6
742,4
743,0
744,2
745,1
746,2
747,4
748,1
749,2
750,1
751,2
752,3
753,3
754,0
755,1
756,5
757,4
758,0
759,4
760,1
761,2
762,5
763,3
764,3
765,0
766,1
767,6
768,2
769,5
770,4
771,6
772,4
773,5
774,4
775,5
776,0
777,1
778,0
779,2
780,5
781,2
782,1
783,3
784,6
785,4
786,4
787,6
788,0
789,2
790,5
791,4
792,1
793,5
794,0
795,3
796,6
797,0
798,0
799,5
800,1
801,6
802,2
803,3
804,2
805,2
806,3
807,3
808,5
809,6
810,2
811,2
812,3
813,2
814,0
815,2
816,0
817,0
818,0
819,3
820,6
821,4
822,2
823,0
824,0
825,6
826,2
827,1
828,6
829,4
830,1
831,4
832,1
833,2
834,3
835,1
836,2
837,6
838,1
839,5
840,5
841,2
842,6
843,4
844,2
845,6
846,3
847,2
848,2
849,0
850,0
851,6
852,5
853,3
854,0
855,0
856,5
857,3
858,5
859,1
860,5
861,4
862,1
863,4
864,6
865,0
866,6
867,5
868,1
869,3
870,3
871,6
872,2
873,4
874,6
875,4
876,5
877,3
878,2
879,4
880,4
881,5
882,4
883,0
884,5
885,4
886,6
887,4
888,0
889,0
890,2
891,3
892,3
893,3
894,3
895,6
896,3
897,3
898,6
899,3
900,6
901,5
902,0
903,4
904,5
905,1
906,1
907,1
908,2
909,5
910,6
911,2
912,1
913,3
914,6
915,5
916,6
917,0
918,1
919,5
920,6
921,4
922,0
923,5
924,3
925,4
926,3
927,2
928,0
929,3
930,0
931,4
932,4
933,5
934,1
935,0
936,1
937,6
938,0
939,0
940,2
941,4
942,4
943,5
944,2
945,6
946,5
947,5
948,6
949,1
950,2
951,6
952,3
953,6
954,2
955,3
956,5
957,2
958,4
959,0
960,0
961,2
962,2
963,3
964,6
965,6
966,1
967,6
968,4
969,0
970,3
971,6
972,4
973,0
974,1
975,5
976,4
977,1
978,1
979,4
980,4
981,3
982,4
983,6
984,3
985,0
986,0
987,3
988,3
989,2
990,6
991,3
992,3
993,1
994,3
995,3
996,5
997,0
998,2
999,5
1000,6
1001,6
1002,6
1003,4
1004,2
1005,3
1006,6
1007,4
1008,0
1009,2
1010,1
1011,5
1012,1
1013,6
1014,6
1015,0
1016,4
1017,0
1018,6
1019,3
1020,1
1021,2
1022,5
1023,4
1024,2
1025,4
1026,1
1027,4
1028,0
1029,4
1030,2
1031,3
1032,6
1033,0
1034,2
1035,3
1036,0
1037,6
1038,4
1039,4
1040,5
1041,0
1042,4
