worker_id,worker_community
0,5
1,7
2,1
3,4
4,5
5,7
6,6
7,7
8,4
9,2
10,7
11,7
12,0
13,3
14,5
15,6
16,5
17,2
18,0
19,7
20,5
21,7
22,4
23,4
24,0
25,3
26,1
27,3
28,0
29,1
30,5
31,0
32,2
33,1
34,1
35,0
36,1
37,3
38,0
39,0
40,2
41,2
42,4
43,4
44,3
45,0
46,1
47,6
48,0
49,6
50,3
51,3
52,5
53,7
54,4
55,4
56,2
57,3
58,5
59,0
60,7
61,6
62,6
63,7
64,3
65,6
66,3
67,6
68,0
69,0
70,3
71,6
72,1
73,1
74,7
75,5
76,3
77,2
78,7
79,7
80,5
81,4
82,6
83,6
84,3
85,7
86,6
87,3
88,7
89,7
90,0
91,7
92,7
93,2
94,2
95,0
96,2
97,3
98,5
99,6
100,6
101,4
102,1
103,3
104,4
105,6
106,5
107,3
108,3
109,2
110,7
111,4
112,0
113,5
114,6
115,7
116,0
117,3
118,2
119,5
120,6
121,0
122,4
123,2
124,2
125,1
126,4
127,5
128,1
129,2
130,2
131,5
132,6
133,6
134,5
135,6
136,1
137,2
138,0
139,7
140,0
141,0
142,6
143,7
144,5
145,6
146,4
147,1
148,0
149,7
150,7
151,1
152,7
153,1
154,3
155,2
156,2
157,0
158,2
159,0
160,3
161,3
162,5
163,5
164,0
165,6
166,2
167,3
168,4
169,1
170,6
171,4
172,1
173,6
174,6
175,1
176,3
177,0
178,3
179,7
180,4
181,3
182,6
183,3
184,5
185,6
186,2
187,0
188,2
189,5
190,3
191,0
192,0
193,2
194,7
195,6
196,1
197,1
198,4
199,3
200,1
201,0
202,4
203,0
204,1
205,6
206,4
207,3
208,3
209,6
210,6
211,4
212,1
213,7
214,6
215,5
216,4
217,2
218,7
219,0
220,3
221,4
222,7
223,2
224,5
225,1
226,7
227,4
228,6
229,2
230,0
231,1
232,4
233,2
234,5
235,7
236,5
237,2
238,2
239,7
240,3
241,4
242,7
243,6
244,4
245,5
246,0
247,7
248,7
249,6
250,5
251,7
252,5
253,7
254,2
255,3
256,0
257,1
258,1
259,3
260,1
261,0
262,7
263,0
264,4
265,2
266,5
267,6
268,0
269,1
270,5
271,0
272,4
273,6
274,1
275,4
276,4
277,2
278,4
279,7
280,6
281,5
282,7
283,5
284,3
285,1
286,3
287,6
288,1
289,7
290,6
291,5
292,3
293,2
294,4
295,0
296,5
297,6
298,0
299,6
300,2
301,6
302,0
303,2
304,6
305,0
306,3
307,6
308,2
309,6
310,5
311,4
312,3
313,0
314,5
315,5
316,3
317,2
318,5
319,5
320,4
321,7
322,4
323,0
324,5
325,2
326,7
327,0
328,3
329,6
330,2
331,4
332,1
333,6
334,2
335,0
336,3
337,0
338,4
339,2
340,1
341,1
342,2
343,4
344,2
345,7
346,7
347,1
348,3
349,5
350,1
351,3
352,0
353,3
354,7
355,6
356,2
357,3
358,2
359,0
360,4
361,7
362,1
363,0
364,7
365,3
366,0
367,4
368,0
369,0
370,2
371,7
372,4
373,1
374,5
375,7
376,6
377,0
378,1
379,4
380,1
381,1
382,5
383,3
384,2
385,3
386,6
387,2
388,1
389,2
390,1
391,3
392,1
393,5
394,2
395,1
396,7
397,0
398,7
399,7
400,1
401,5
402,2
403,7
404,0
405,3
406,3
407,3
408,2
409,1
410,3
411,5
412,0
413,2
414,5
415,4
416,2
417,2
418,0
419,7
420,3
421,6
422,6
423,3
424,6
425,7
426,1
427,2
428,3
429,6
430,5
431,6
432,3
433,0
434,3
435,5
436,0
437,4
438,0
439,0
440,6
441,0
442,3
443,2
444,4
445,7
446,5
447,6
448,5
449,7
450,7
451,3
452,6
453,3
454,4
455,3
456,1
457,1
458,4
459,0
460,3
461,2
462,7
463,6
464,6
465,7
466,6
467,0
468,7
469,1
470,6
471,6
472,3
473,0
474,5
475,7
476,2
477,0
478,4
479,0
480,4
481,1
482,1
483,3
484,2
485,5
486,7
487,5
488,5
489,4
490,2
491,5
492,7
493,2
494,6
495,1
496,2
497,6
498,0
499,4
