task_id,task_community
0,0
1,4
2,1
3,5
4,4
5,3
6,6
7,6
8,4
9,5
10,5
11,6
12,6
13,3
14,3
15,3
16,1
17,3
18,6
19,0
20,6
21,6
22,0
23,6
24,4
25,5
26,1
27,1
28,6
29,3
30,0
31,2
32,5
33,0
34,2
35,1
36,4
37,1
38,1
39,1
40,6
41,3
42,2
43,4
44,1
45,5
46,3
47,2
48,4
49,0
50,1
51,1
52,4
53,2
54,5
55,4
56,1
57,6
58,2
59,2
60,6
61,5
62,6
63,4
64,5
65,1
66,1
67,3
68,5
69,3
70,2
71,3
72,3
73,5
74,6
75,5
76,6
77,5
78,5
79,3
80,4
81,3
82,5
83,1
84,0
85,5
86,4
87,6
88,5
89,0
90,0
91,0
92,5
93,2
94,2
95,4
96,3
97,4
98,0
99,1
100,1
101,2
102,2
103,4
104,1
105,2
106,2
107,3
108,3
109,6
110,5
111,4
112,3
113,6
114,1
115,4
116,4
117,1
118,3
119,3
120,3
121,4
122,4
123,1
124,0
125,1
126,0
127,4
128,3
129,2
130,2
131,0
132,0
133,4
134,1
135,6
136,3
137,1
138,0
139,1
140,0
141,4
142,1
143,0
144,5
145,6
146,3
147,5
148,1
149,5
150,1
151,2
152,6
153,1
154,4
155,6
156,2
157,3
158,4
159,4
160,2
161,0
162,6
163,4
164,3
165,0
166,0
167,5
168,2
169,1
170,6
171,5
172,5
173,0
174,0
175,2
176,6
177,6
178,5
179,1
180,3
181,2
182,5
183,3
184,6
185,2
186,6
187,4
188,5
189,0
190,0
191,1
192,1
193,4
194,6
195,0
196,4
197,2
198,6
199,2
200,6
201,2
202,3
203,0
204,5
205,0
206,1
207,1
208,3
209,3
210,3
211,6
212,4
213,0
214,1
215,1
216,0
217,0
218,0
219,1
220,0
221,6
222,2
223,6
224,5
225,3
226,0
227,6
228,3
229,5
230,1
231,6
232,1
233,3
234,0
235,4
236,6
237,0
238,5
239,4
240,1
241,4
242,1
243,1
244,0
245,6
246,2
247,3
248,3
249,1
250,0
251,3
252,5
253,3
254,2
255,1
256,5
257,4
258,4
259,3
260,1
261,0
262,2
263,6
264,6
265,3
266,4
267,5
268,2
269,4
270,4
271,0
272,3
273,2
274,3
275,4
276,3
277,1
278,6
279,6
280,1
281,6
282,6
283,0
284,5
285,2
286,1
287,6
288,3
289,5
290,3
291,0
292,4
293,3
294,6
295,5
296,3
297,1
298,2
299,3
300,1
301,0
302,2
303,0
304,5
305,0
306,4
307,5
308,5
309,3
310,2
311,1
312,0
313,6
314,5
315,3
316,1
317,0
318,0
319,2
320,3
321,6
322,0
323,3
324,5
325,4
326,3
327,1
328,4
329,1
330,4
331,0
332,2
333,2
334,0
335,2
336,2
337,1
338,3
339,4
340,3
341,2
342,3
343,2
344,2
345,0
346,3
347,6
348,1
349,5
350,2
351,5
352,6
353,1
354,4
355,4
356,4
357,6
358,4
359,1
360,2
361,1
362,4
363,4
364,6
365,5
366,5
367,4
368,1
369,4
370,5
371,0
372,3
373,4
374,4
375,5
376,0
377,1
378,2
379,2
380,6
381,1
382,0
383,1
384,3
385,1
386,4
387,4
388,6
389,4
390,5
391,5
392,6
393,2
394,6
395,3
396,2
397,5
398,1
399,5
400,2
401,0
402,4
403,2
404,4
405,5
406,6
407,3
408,2
409,6
410,5
411,4
412,5
413,6
414,0
415,2
416,4
417,1
418,4
419,4
420,1
421,4
422,4
423,4
424,1
425,0
426,1
427,4
428,3
429,4
430,3
431,4
432,4
433,1
434,3
435,0
436,1
437,4
438,2
439,0
440,1
441,5
442,2
443,5
444,2
445,4
446,5
447,6
448,4
449,1
450,2
451,5
452,1
453,1
454,6
455,3
456,6
457,4
458,4
459,5
460,1
461,1
462,4
463,6
464,2
465,2
466,5
467,1
468,0
469,3
470,0
471,0
472,6
473,2
474,2
475,2
476,5
477,3
478,4
479,4
480,4
481,6
482,6
483,0
484,5
485,6
486,5
487,2
488,5
489,2
490,1
491,3
492,0
493,1
494,6
495,3
496,2
497,2
498,1
499,2
500,5
501,2
502,0
503,2
504,6
505,6
506,2
507,6
508,5
509,4
510,5
511,4
512,2
513,4
514,4
515,6
516,6
517,1
518,6
519,0
520,0
521,0
522,3
523,6
524,0
525,5
526,4
527,3
528,4
529,5
530,5
531,3
532,3
533,0
534,1
535,0
536,0
537,1
538,2
539,3
540,5
541,5
542,2
543,2
544,2
545,1
546,0
547,0
548,6
549,0
550,0
551,5
552,4
553,1
554,2
555,0
556,5
557,6
558,5
559,2
560,0
561,0
562,5
563,0
564,3
565,3
566,0
567,0
568,2
569,5
570,4
571,3
572,1
573,2
574,5
575,2
576,2
577,6
578,4
579,5
580,0
581,5
582,2
583,0
584,3
585,0
586,3
587,6
588,1
589,3
590,4
591,0
592,3
593,2
594,6
595,5
596,6
597,1
598,0
599,0
600,2
601,6
602,1
603,5
604,3
605,6
