task_id,task_community
0,6
1,6
2,0
3,1
4,2
5,1
6,6
7,3
8,1
9,2
10,6
11,2
12,6
13,1
14,6
15,0
16,5
17,5
18,1
19,5
20,0
21,5
22,4
23,3
24,1
25,1
26,4
27,4
28,0
29,2
30,2
31,5
32,1
33,0
34,6
35,3
36,0
37,6
38,1
39,0
40,6
41,4
42,5
43,0
44,2
45,3
46,0
47,4
48,4
49,6
50,1
51,0
52,1
53,5
54,2
55,3
56,0
57,3
58,6
59,3
60,5
61,5
62,2
63,4
64,2
65,6
66,1
67,2
68,6
69,3
70,6
71,1
72,4
73,1
74,0
75,2
76,1
77,3
78,3
79,2
80,1
81,6
82,0
83,1
84,6
85,5
86,3
87,5
88,3
89,1
90,2
91,3
92,0
93,5
94,2
95,3
96,0
97,5
98,0
99,5
100,0
101,6
102,4
103,1
104,2
105,4
106,0
107,1
108,6
109,1
110,2
111,3
112,5
113,6
114,1
115,5
116,2
117,1
118,2
119,0
120,4
121,4
122,0
123,1
124,2
125,6
126,1
127,2
128,4
129,6
130,1
131,6
132,5
133,2
134,4
135,1
136,3
137,6
138,0
139,1
140,2
141,0
142,3
143,3
144,5
145,0
146,3
147,6
148,3
149,3
150,5
151,3
152,2
153,1
154,4
155,5
156,0
157,4
158,4
159,0
160,6
161,3
162,2
163,2
164,3
165,4
166,3
167,3
168,0
169,3
170,6
171,1
172,5
173,3
174,6
175,0
176,0
177,2
178,2
179,0
180,0
181,3
182,0
183,5
184,1
185,5
186,6
187,6
188,3
189,1
190,1
191,6
192,4
193,3
194,6
195,6
196,6
197,0
198,0
199,0
200,5
201,4
202,6
203,1
204,3
205,4
206,2
207,1
208,5
209,6
210,2
211,5
212,3
213,0
214,2
215,6
216,6
217,1
218,5
219,6
220,6
221,3
222,3
223,1
224,6
225,5
226,1
227,6
228,6
229,3
230,0
231,6
232,3
233,6
234,3
235,1
236,1
237,6
238,6
239,6
240,6
241,2
242,4
243,2
244,0
245,5
246,5
247,1
248,4
249,4
250,3
251,3
252,6
253,1
254,5
255,2
256,3
257,3
258,6
259,0
260,2
261,0
262,2
263,2
264,2
265,2
266,5
267,2
268,5
269,3
270,1
271,2
272,6
273,5
274,2
275,0
276,6
277,4
278,3
279,4
280,0
281,5
282,4
283,4
284,4
285,1
286,0
287,2
288,0
289,1
290,2
291,6
292,0
293,5
294,5
295,4
296,5
297,2
298,5
299,1
300,4
301,0
302,0
303,1
304,1
305,0
306,5
307,5
308,1
309,6
310,0
311,2
312,3
313,1
314,0
315,2
316,5
317,3
318,0
319,1
320,3
321,3
322,2
323,1
324,5
325,0
326,1
327,4
328,4
329,3
330,5
331,6
332,1
333,0
334,1
335,6
336,6
337,6
338,3
339,3
340,1
341,0
342,1
343,4
344,2
345,6
346,5
347,6
348,0
349,4
350,2
351,1
352,5
353,2
354,5
355,3
356,3
357,1
358,1
359,5
360,1
361,2
362,0
363,2
364,2
365,1
366,1
367,4
368,3
369,4
370,4
371,6
372,3
373,0
374,3
375,5
376,4
377,3
378,4
379,6
380,3
381,5
382,4
383,4
384,3
385,1
386,1
387,2
388,2
389,4
390,2
391,0
392,3
393,0
394,1
395,0
396,2
397,6
398,3
399,4
400,6
401,6
402,3
403,6
404,3
405,2
406,1
407,3
408,0
409,1
410,0
411,2
412,6
413,3
414,0
415,5
416,1
417,4
418,4
419,6
420,6
421,0
422,2
423,2
424,1
425,0
426,6
427,0
428,2
429,5
430,5
431,5
432,2
433,4
434,2
435,4
436,4
437,5
438,6
439,1
440,1
441,2
442,1
443,3
444,2
445,0
446,2
447,1
448,2
449,6
450,2
451,3
452,5
453,1
454,1
455,5
456,5
457,5
458,2
459,3
460,6
461,1
462,5
463,5
464,6
465,6
466,6
467,2
468,1
469,5
470,3
471,5
472,1
473,5
474,5
475,3
476,1
477,2
478,3
479,2
480,0
481,2
482,6
483,3
484,0
485,2
486,1
487,0
488,5
489,2
490,4
491,5
492,3
493,5
494,0
495,2
496,0
497,2
498,1
499,4
500,3
501,3
502,2
503,6
504,5
505,5
506,3
507,3
508,5
509,6
510,3
511,4
512,0
513,4
514,3
515,0
516,3
517,6
518,2
519,1
520,4
521,0
522,2
523,4
524,0
525,0
526,4
527,1
528,6
529,0
530,4
531,3
532,5
533,1
534,5
535,4
536,1
537,6
538,3
539,5
540,1
541,6
542,4
543,1
544,5
545,4
546,3
547,4
548,3
549,0
550,6
551,3
552,0
553,2
554,4
555,5
556,3
557,6
558,4
559,2
560,4
561,0
562,6
563,0
564,0
565,5
566,6
567,3
568,5
569,2
570,3
571,0
572,3
573,5
574,3
575,6
576,4
577,6
578,4
579,1
580,5
581,4
582,6
583,5
584,5
585,6
586,1
587,6
588,5
589,5
590,6
591,4
592,4
593,2
594,5
595,1
596,5
597,5
598,5
599,4
600,1
601,1
602,3
603,3
604,2
605,0
606,1
607,4
608,0
609,2
610,3
611,4
612,5
613,0
614,3
615,1
616,5
617,6
618,2
619,6
620,3
621,3
622,2
623,1
624,2
625,5
626,0
627,5
628,4
629,0
630,5
631,2
632,1
633,6
634,5
635,0
636,4
637,4
638,1
639,2
640,2
641,6
642,1
643,3
644,2
645,1
646,6
647,0
648,4
649,5
650,3
651,3
652,6
653,1
654,3
655,0
656,2
657,3
658,3
659,6
660,0
661,2
662,0
663,5
664,3
665,4
666,4
667,6
668,4
669,2
670,2
671,2
672,1
673,3
674,1
675,3
676,3
677,1
678,3
679,0
680,3
