task_id,task_community
0,5
1,1
2,1
3,2
4,1
5,5
6,3
7,0
8,6
9,0
10,0
11,0
12,0
13,6
14,1
15,0
16,6
17,4
18,2
19,6
20,4
21,2
22,1
23,3
24,2
25,4
26,1
27,1
28,4
29,2
30,4
31,0
32,0
33,5
34,5
35,0
36,3
37,0
38,1
39,4
40,4
41,1
42,3
43,4
44,3
45,3
46,3
47,4
48,4
49,4
50,2
51,4
52,2
53,5
54,2
55,0
56,2
57,3
58,2
59,3
60,1
61,3
62,5
63,1
64,4
65,1
66,5
67,5
68,1
69,6
70,0
71,4
72,6
73,0
74,0
75,1
76,5
77,5
78,3
79,1
80,4
81,3
82,4
83,2
84,2
85,6
86,0
87,2
88,0
89,4
90,3
91,1
92,4
93,4
94,2
95,2
96,4
97,5
98,4
99,0
100,2
101,4
102,6
103,2
104,0
105,1
106,5
107,6
108,2
109,6
110,3
111,0
112,2
113,4
114,2
115,6
116,1
117,5
118,3
119,3
120,0
121,5
122,3
123,6
124,0
125,6
126,0
127,5
128,6
129,0
130,2
131,0
132,5
133,6
134,3
135,5
136,3
137,2
138,2
139,3
140,0
141,5
142,6
143,0
144,1
145,5
146,2
147,1
148,1
149,5
150,5
151,4
152,2
153,5
154,2
155,3
156,0
157,0
158,5
159,6
160,2
161,1
162,2
163,6
164,4
165,4
166,6
167,2
168,5
169,5
170,5
171,0
172,6
173,6
174,3
175,4
176,5
177,4
178,1
179,0
180,0
181,1
182,0
183,4
184,1
185,2
186,5
187,3
188,6
189,5
190,0
191,6
192,5
193,2
194,6
195,3
196,3
197,1
198,2
199,3
200,1
201,2
202,5
203,1
204,1
205,3
206,4
207,3
208,2
209,2
210,2
211,3
212,0
213,0
214,0
215,4
216,4
217,3
218,0
219,5
220,4
221,1
222,0
223,6
224,5
225,4
226,3
227,2
228,3
229,3
230,0
231,5
232,3
233,3
234,6
235,0
236,2
237,0
238,5
239,1
240,5
241,0
242,4
243,1
244,3
245,6
246,5
247,1
248,3
249,2
250,1
251,0
252,1
253,3
254,1
255,4
256,2
257,2
258,5
259,1
260,6
261,3
262,5
263,1
264,0
265,2
266,1
267,5
268,4
269,5
270,6
271,6
272,2
273,4
274,1
275,1
276,4
277,0
278,3
279,5
280,3
281,1
282,1
283,2
284,4
285,5
286,5
287,6
288,6
289,3
290,1
291,6
292,6
293,3
294,2
295,5
296,1
297,3
298,5
299,3
300,1
301,2
302,5
303,5
304,0
305,1
306,3
307,5
308,3
309,0
310,2
311,4
312,0
313,5
314,5
315,5
316,0
317,1
318,3
319,3
320,1
321,3
322,0
323,0
324,4
325,4
326,3
327,2
328,2
329,1
330,2
331,3
332,2
333,5
334,0
335,0
336,0
337,6
338,3
339,4
340,4
341,6
342,6
343,4
344,4
345,3
346,2
347,2
348,6
349,3
350,0
351,0
352,6
353,4
354,0
355,2
356,3
357,3
358,1
359,6
360,6
361,4
362,0
363,6
364,4
365,2
366,5
367,6
368,5
369,2
370,1
371,4
372,6
373,3
374,1
375,6
376,5
377,6
378,4
379,3
380,3
381,6
382,5
383,5
384,6
385,5
386,2
387,1
388,3
389,2
390,2
391,0
392,4
393,1
394,2
395,6
396,4
397,2
398,2
399,5
400,2
401,1
402,3
403,0
404,2
405,3
406,4
407,0
408,2
409,3
410,5
411,2
412,5
413,5
414,1
415,4
416,0
417,3
418,3
419,6
420,6
421,3
422,3
423,3
424,3
425,3
426,3
427,2
428,0
429,3
430,6
431,0
432,1
433,3
434,6
435,0
436,5
437,4
438,1
439,0
440,0
441,4
442,1
443,3
444,6
445,3
446,6
447,4
448,0
449,1
450,6
451,6
452,2
453,3
454,2
455,5
456,5
457,0
458,4
459,5
460,4
461,0
462,0
463,1
464,5
465,1
466,4
467,2
468,4
469,0
470,3
471,6
472,5
473,1
474,1
475,3
476,6
477,6
478,1
479,0
480,3
481,0
482,2
483,5
484,4
485,2
486,1
487,2
488,6
489,1
490,5
491,5
492,2
493,0
494,6
495,1
496,5
497,6
498,6
499,5
500,4
501,0
502,2
503,2
504,1
505,2
506,4
507,5
508,3
509,2
510,2
511,6
512,4
513,2
514,1
515,3
516,1
517,4
518,2
519,0
520,1
521,4
522,2
523,4
524,2
525,0
526,3
527,3
528,6
529,4
530,1
531,4
532,5
533,6
534,1
535,0
536,6
537,1
538,3
539,5
540,6
541,3
542,3
543,4
544,1
545,2
546,5
547,0
548,2
549,1
550,0
551,6
552,3
553,6
554,1
555,2
556,3
557,3
558,4
559,5
560,3
561,4
562,1
563,4
564,6
565,3
566,6
567,3
568,2
569,0
570,0
571,5
572,5
573,5
574,2
575,3
576,2
577,4
578,2
579,5
580,4
581,0
582,6
583,2
584,4
585,2
586,5
587,1
588,3
589,5
590,4
591,2
592,1
593,0
594,2
595,0
596,3
597,3
598,0
599,1
600,6
601,0
602,2
603,1
604,2
605,2
606,2
607,5
608,2
609,0
610,3
611,2
612,0
613,4
614,6
615,2
616,5
617,5
618,4
619,4
620,1
621,4
622,6
623,2
624,4
625,6
626,0
627,3
628,4
629,1
630,2
631,4
632,4
633,2
634,6
635,6
636,2
637,6
638,6
639,0
640,2
641,3
642,1
643,0
644,2
645,0
646,5
647,3
648,6
649,0
650,4
651,0
652,6
653,1
654,5
655,0
656,1
657,1
658,3
659,4
660,2
661,4
662,0
663,5
664,3
665,4
666,1
667,3
668,2
669,1
670,0
671,5
672,2
673,4
674,5
675,3
676,0
677,1
678,6
679,6
680,4
681,4
682,0
683,2
684,4
685,3
686,6
687,1
688,2
689,1
690,2
691,6
692,2
693,4
694,1
695,6
696,5
697,3
698,5
699,5
700,4
701,1
702,3
703,2
704,4
705,5
706,6
707,5
708,0
709,4
710,0
711,4
712,0
713,4
714,0
715,1
716,3
717,6
718,3
719,5
720,0
721,2
722,5
723,4
724,5
725,5
726,3
727,1
728,3
729,6
730,6
731,2
732,3
733,0
734,1
735,4
736,4
737,0
738,4
739,2
740,1
741,5
742,0
743,1
744,0
745,6
746,2
747,0
748,2
749,2
750,0
751,6
752,1
753,5
754,6
755,0
756,2
757,4
758,6
759,1
760,1
761,4
762,3
763,4
764,2
765,5
766,2
767,0
768,2
769,4
770,0
771,0
772,0
773,1
774,4
775,0
776,3
777,2
778,4
779,5
780,0
781,4
782,5
783,2
784,6
785,1
786,2
787,4
788,6
789,4
790,4
791,0
792,4
793,5
794,3
795,2
796,1
797,2
798,3
799,2
800,0
801,2
802,3
803,3
804,4
805,6
806,0
807,3
808,6
809,3
810,4
811,5
812,0
813,3
814,4
815,4
816,5
817,6
818,1
819,3
820,1
821,0
822,1
823,0
824,2
825,2
826,4
827,1
828,6
829,4
830,6
831,4
832,5
833,6
834,1
835,0
836,3
837,5
838,4
839,0
840,5
841,2
842,5
843,6
844,4
845,3
846,6
847,1
848,4
849,2
850,0
851,4
852,4
853,6
854,1
855,3
856,1
857,5
858,4
859,3
860,4
861,3
862,1
863,0
864,3
865,0
866,4
867,2
868,3
869,6
870,0
871,2
872,2
873,6
874,0
875,2
876,0
877,6
878,0
879,5
880,0
881,2
882,4
883,0
884,3
885,4
886,0
887,5
888,2
889,3
890,3
891,4
892,0
893,5
894,5
895,1
896,3
897,1
898,0
899,1
900,0
901,6
902,4
903,1
904,2
905,5
906,0
907,2
908,2
909,2
910,5
911,1
912,5
913,5
914,3
915,1
916,5
917,2
918,1
919,6
920,4
921,2
922,4
923,2
924,6
925,2
926,3
927,5
928,1
929,5
930,5
931,0
932,1
933,1
934,1
935,5
936,1
937,3
938,6
939,0
940,0
941,4
942,4
943,4
944,5
945,5
946,0
947,6
948,1
949,6
950,2
951,6
952,0
953,2
