worker_id,worker_community
0,4
1,3
2,1
3,2
4,4
5,1
6,5
7,6
8,1
9,6
10,0
11,6
12,3
13,2
14,2
15,1
16,0
17,0
18,3
19,2
20,7
21,6
22,4
23,3
24,7
25,2
26,2
27,3
28,5
29,3
30,1
31,5
32,7
33,1
34,1
35,0
36,4
37,6
38,1
39,5
40,3
41,7
42,1
43,6
44,4
45,5
46,2
47,4
48,0
49,7
50,6
51,3
52,4
53,2
54,2
55,3
56,6
57,4
58,3
59,6
60,4
61,6
62,0
63,0
64,1
65,7
66,0
67,0
68,6
69,2
70,7
71,2
72,3
73,6
74,2
75,1
76,4
77,7
78,3
79,7
80,3
81,6
82,1
83,3
84,1
85,1
86,5
87,7
88,4
89,1
90,2
91,6
92,6
93,4
94,2
95,3
96,7
97,6
98,5
99,7
