worker_id,worker_community
0,2
1,0
2,4
3,7
4,6
5,1
6,7
7,6
8,4
9,5
10,5
11,7
12,1
13,5
14,1
15,3
16,4
17,4
18,5
19,2
20,6
21,2
22,6
23,3
24,2
25,0
26,7
27,2
28,1
29,4
30,3
31,0
32,6
33,7
34,4
35,3
36,5
37,4
38,6
39,1
40,4
41,5
42,0
43,3
44,2
45,3
46,1
47,4
48,1
49,3
50,5
51,2
52,5
53,1
54,4
55,4
56,2
57,3
58,0
59,3
60,3
61,2
62,7
63,6
64,4
65,4
66,4
67,3
68,3
69,6
70,3
71,7
72,2
73,4
74,0
75,5
76,0
77,4
78,1
79,1
80,2
81,1
82,1
83,0
84,7
85,2
86,3
87,7
88,4
89,3
90,1
91,7
92,2
93,1
94,2
95,5
96,0
97,3
98,1
99,7
