worker_id,worker_community
0,1
1,2
2,0
3,4
4,3
5,1
6,6
7,4
8,0
9,5
10,1
11,6
12,5
13,7
14,5
15,2
16,0
17,7
18,4
19,7
20,5
21,2
22,4
23,4
24,4
25,6
26,3
27,1
28,4
29,3
30,4
31,6
32,7
33,3
34,2
35,7
36,6
37,7
38,2
39,4
40,5
41,7
42,0
43,2
44,2
45,3
46,5
47,5
48,3
49,4
50,2
51,3
52,2
53,6
54,2
55,2
56,7
57,2
58,3
59,7
60,6
61,1
62,0
63,6
64,0
65,1
66,7
67,6
68,3
69,7
70,4
71,2
72,2
73,7
74,1
75,0
76,3
77,1
78,7
79,7
80,1
81,2
82,3
83,1
84,4
85,5
86,6
87,7
88,3
89,6
90,6
91,4
92,3
93,6
94,3
95,7
96,2
97,3
98,1
99,7
