task,worker,answer
0,16,1
0,63,4
0,41,7
0,6,1
0,94,1
1,99,9
1,62,2
1,89,1
1,69,5
1,71,1
2,3,1
2,31,3
2,15,1
2,21,1
2,1,7
3,61,5
3,98,8
3,52,4
3,0,8
3,72,8
4,40,9
4,97,9
4,28,4
4,89,4
4,23,4
5,21,7
5,72,5
5,35,5
5,47,5
5,92,5
6,96,9
6,50,3
6,34,7
6,3,2
6,94,4
7,60,1
7,36,5
7,92,1
7,44,1
7,1,1
8,0,4
8,67,2
8,94,4
8,47,4
8,53,4
9,16,9
9,9,8
9,11,8
9,76,8
10,97,4
10,55,2
10,53,8
10,58,9
10,77,9
11,50,0
11,16,0
11,48,6
11,88,0
11,90,0
12,78,5
12,17,4
12,44,8
12,4,9
12,85,5
13,6,0
13,24,7
13,95,0
13,73,2
13,25,6
14,36,9
14,18,4
14,62,2
14,88,2
14,29,2
15,97,8
15,90,9
15,56,1
15,91,8
15,76,0
16,37,5
16,61,2
16,63,5
16,83,5
16,77,5
17,82,1
17,26,1
17,48,6
17,66,0
17,85,9
18,65,0
18,23,0
18,86,3
18,2,8
18,84,4
19,1,6
19,14,6
19,13,6
19,66,6
19,69,6
20,71,1
20,65,9
20,85,8
20,57,8
20,31,2
21,47,1
21,75,1
21,79,1
21,85,3
21,64,1
22,7,4
22,87,8
22,34,4
22,97,4
23,97,9
23,75,1
23,45,4
23,37,0
23,83,0
24,73,5
24,39,8
24,24,5
24,66,5
24,93,5
25,88,6
25,12,9
25,72,5
25,96,0
25,22,7
26,64,3
26,18,0
26,54,3
26,68,3
26,82,3
27,6,3
27,43,0
27,36,5
27,88,5
27,72,0
28,84,4
28,41,4
28,82,9
28,51,4
28,60,4
29,30,6
29,70,2
29,32,9
29,73,9
29,19,8
30,4,4
30,88,8
30,81,4
30,5,4
30,80,9
31,24,1
31,84,5
31,59,8
31,8,5
31,68,1
32,62,7
32,17,1
32,32,7
32,39,7
32,37,7
33,15,5
33,22,4
33,89,2
33,32,8
33,97,0
34,11,2
34,62,2
34,49,8
34,17,6
34,16,2
35,31,7
35,3,7
35,20,6
35,92,5
35,95,3
36,29,3
36,55,3
36,86,3
36,6,3
36,5,9
37,77,5
37,61,6
37,19,6
37,35,5
37,41,2
38,43,1
38,36,4
38,50,4
38,9,2
38,16,9
39,2,6
39,98,8
39,23,6
39,60,8
39,36,8
40,52,4
40,18,3
40,73,9
40,32,9
40,99,6
41,55,2
41,29,9
41,97,8
41,17,4
41,0,8
42,96,1
42,63,0
42,30,0
42,49,6
43,87,6
43,86,5
43,74,3
43,34,5
43,53,0
44,5,8
44,39,6
44,25,8
44,34,8
44,54,8
45,67,1
45,29,1
45,62,7
45,21,8
45,71,8
46,64,2
46,43,2
46,83,2
46,55,0
46,4,9
47,36,5
47,86,5
47,88,5
47,48,9
47,71,5
48,50,6
48,27,1
48,2,1
48,79,2
48,89,8
49,89,0
49,20,4
49,77,2
49,26,8
49,62,2
50,95,6
50,98,1
50,85,1
50,25,7
51,85,4
51,90,0
51,40,0
51,54,0
52,33,7
52,50,7
52,96,7
52,86,8
52,93,6
53,41,2
53,33,1
53,13,7
53,51,4
53,93,8
54,11,9
54,33,5
54,91,2
54,95,2
54,68,3
55,48,5
55,30,1
55,98,1
55,99,1
55,25,0
56,5,8
56,10,6
56,20,8
56,40,6
56,63,0
57,8,2
57,46,2
57,48,3
57,12,2
58,17,2
58,60,1
58,94,2
58,54,2
58,28,2
59,10,9
59,92,9
59,79,4
59,39,8
59,48,4
60,9,0
60,28,1
60,68,0
60,51,0
60,99,0
61,19,5
61,23,5
61,71,5
61,52,2
61,94,6
62,15,5
62,68,5
62,26,7
62,99,7
62,10,6
63,46,9
63,86,8
63,67,8
63,27,9
63,66,5
64,81,4
64,71,4
64,62,6
64,68,4
64,94,4
65,28,3
65,96,3
65,82,7
65,35,3
65,80,3
66,48,5
66,38,4
66,12,1
66,45,1
66,82,1
67,55,9
67,96,4
67,37,5
67,22,0
67,47,5
68,78,7
68,0,5
68,15,7
68,76,6
68,80,9
69,86,0
69,64,2
69,33,0
69,48,0
70,94,6
70,53,7
70,6,7
70,44,3
70,49,8
71,72,0
71,44,0
71,34,3
71,31,7
71,68,1
72,21,1
72,72,5
72,67,8
72,5,7
72,44,5
73,34,6
73,85,3
73,49,3
73,7,6
73,88,6
74,54,2
74,33,6
74,53,9
74,47,9
74,20,9
75,40,7
75,84,6
75,45,0
75,44,7
75,91,2
76,95,6
76,2,4
76,76,5
76,39,1
76,43,4
77,9,1
77,73,9
77,42,1
77,27,1
78,14,2
78,68,2
78,38,2
78,32,2
78,28,2
79,15,3
79,5,1
79,13,0
79,40,8
79,16,2
80,97,3
80,39,9
80,17,9
80,79,0
80,44,1
81,76,7
81,89,9
81,66,0
81,22,0
81,56,0
82,35,5
82,42,9
82,48,1
82,8,1
82,86,9
83,41,4
83,67,5
83,83,9
83,80,4
84,17,8
84,79,9
84,21,3
84,10,8
84,73,4
85,37,3
85,11,5
85,68,1
85,58,8
85,82,8
86,23,3
86,73,3
86,40,3
86,6,3
86,7,2
87,16,6
87,65,8
87,89,6
87,35,4
88,57,1
88,54,5
88,38,5
88,36,5
88,65,5
89,25,1
89,20,6
89,53,6
89,88,4
89,23,3
90,67,1
90,17,6
90,40,6
90,7,7
90,90,9
91,55,6
91,66,6
91,73,1
91,44,6
91,65,6
92,18,2
92,50,6
92,88,2
92,80,2
92,8,2
93,40,8
93,3,8
93,2,8
93,77,8
93,90,3
94,7,4
94,85,7
94,6,4
94,96,4
94,89,7
95,1,1
95,86,7
95,41,6
95,76,9
95,83,4
96,94,3
96,71,6
96,90,0
96,41,6
97,22,5
97,93,9
97,81,4
97,8,8
97,44,4
98,72,8
98,71,8
98,3,8
98,78,8
98,59,9
99,22,7
99,0,5
99,94,2
99,34,0
99,15,1
100,6,0
100,75,4
100,40,6
100,19,6
100,4,6
101,2,7
101,44,0
101,77,0
101,95,7
101,8,0
102,85,1
102,55,2
102,47,2
102,89,8
102,8,2
103,45,9
103,67,1
103,46,9
103,15,1
103,70,8
104,67,8
104,27,4
104,41,0
104,92,8
104,97,8
105,32,6
105,16,7
105,33,6
105,87,6
105,88,7
106,3,5
106,72,0
106,40,6
106,37,6
106,18,0
107,90,1
107,96,0
107,80,2
107,15,2
107,66,5
108,35,9
108,40,9
108,58,9
108,4,9
108,50,4
109,15,8
109,10,7
109,59,8
109,43,9
109,60,4
110,86,0
110,67,0
110,0,0
110,81,0
110,8,4
111,45,9
111,49,0
111,81,7
111,27,6
111,35,7
112,85,1
112,45,1
112,36,5
112,31,9
112,29,1
113,10,7
113,9,6
113,90,7
113,81,6
113,6,8
114,39,0
114,15,4
114,59,5
114,91,5
114,92,4
115,5,7
115,75,5
115,15,5
115,43,6
115,13,1
116,36,0
116,61,5
116,27,4
116,76,1
116,20,3
117,13,6
117,2,0
117,7,0
117,97,4
117,93,1
118,38,3
118,3,8
118,41,5
118,57,6
118,7,3
119,35,2
119,52,2
119,58,2
119,99,2
119,98,8
120,54,4
120,64,0
120,50,9
