worker_id,worker_community
0,3
1,1
2,2
3,5
4,6
5,1
6,6
7,2
8,2
9,4
10,3
11,2
12,5
13,5
14,7
15,0
16,5
17,5
18,5
19,3
20,5
21,0
22,7
23,1
24,1
25,1
26,3
27,4
28,1
29,1
30,3
31,2
32,6
33,6
34,4
35,2
36,5
37,1
38,3
39,3
40,1
41,1
42,2
43,6
44,6
45,4
46,7
47,4
48,6
49,4
50,2
51,0
52,4
53,7
54,0
55,3
56,4
57,7
58,7
59,2
60,2
61,7
62,1
63,6
64,0
65,7
66,5
67,6
68,5
69,6
70,5
71,6
72,5
73,5
74,0
75,6
76,4
77,1
78,3
79,4
80,7
81,4
82,6
83,6
84,6
85,7
86,7
87,4
88,3
89,2
90,1
91,4
92,3
93,2
94,5
95,1
96,0
97,3
98,1
99,3
