worker_id,worker_community
0,2
1,1
2,1
3,6
4,5
5,3
6,2
7,1
8,1
9,4
10,3
11,3
12,2
13,4
14,4
15,3
16,1
17,0
18,4
19,6
20,6
21,0
22,4
23,6
24,6
25,4
26,5
27,2
28,2
29,1
30,3
31,2
32,6
33,1
34,2
35,1
36,3
37,3
38,3
39,2
40,0
41,7
42,0
43,1
44,4
45,5
46,6
47,5
48,6
49,5
50,5
51,7
52,6
53,0
54,0
55,4
56,0
57,4
58,5
59,1
60,0
61,4
62,7
63,7
64,4
65,6
66,6
67,4
68,5
69,1
70,2
71,7
72,6
73,5
74,5
75,0
76,5
77,0
78,1
79,7
80,6
81,7
82,1
83,6
84,4
85,7
86,7
87,3
88,6
89,2
90,6
91,7
92,5
93,6
94,0
95,4
96,0
97,1
98,3
99,3
