worker_id,worker_community
0,1
1,3
2,1
3,1
4,3
5,1
6,7
7,1
8,3
9,2
10,6
11,0
12,5
13,4
14,3
15,5
16,5
17,5
18,6
19,2
20,0
21,4
22,0
23,1
24,3
25,3
26,6
27,0
28,6
29,7
30,5
31,4
32,4
33,7
34,5
35,6
36,1
37,0
38,1
39,7
40,7
41,7
42,0
43,4
44,5
45,2
46,7
47,6
48,4
49,0
50,5
51,1
52,3
53,6
54,7
55,4
56,4
57,2
58,5
59,1
60,2
61,7
62,3
63,2
64,3
65,2
66,1
67,0
68,0
69,5
70,7
71,3
72,5
73,1
74,2
75,7
76,3
77,1
78,4
79,2
80,1
81,5
82,1
83,2
84,7
85,6
86,5
87,0
88,1
89,2
90,2
91,2
92,5
93,0
94,3
95,3
96,4
97,7
98,5
99,3
