task_id,task_community
0,1
1,0
2,5
3,4
4,6
5,1
6,2
7,5
8,3
9,6
10,0
11,3
12,0
13,0
14,2
15,1
16,5
17,6
18,1
19,5
20,1
21,1
22,4
23,1
24,6
25,6
26,3
27,3
28,4
29,3
30,1
31,1
32,5
33,1
34,2
35,0
36,6
37,2
38,2
39,5
40,2
41,4
42,1
43,0
44,1
45,2
46,1
47,1
48,2
49,5
50,1
51,3
52,3
53,0
54,6
55,4
56,6
57,6
58,5
59,1
60,1
61,0
62,0
63,3
64,4
65,0
66,0
67,0
68,1
69,0
70,0
71,6
72,5
73,4
74,0
75,4
76,2
77,4
78,4
79,2
80,2
81,6
82,5
83,3
84,2
85,1
86,4
87,0
88,4
89,0
90,1
91,2
92,2
93,1
94,4
95,3
96,1
97,3
98,4
99,4
100,0
101,1
102,3
103,1
104,2
105,1
106,4
107,3
108,4
109,0
110,4
111,5
112,0
113,6
114,2
115,1
116,3
117,0
118,0
119,1
120,0
121,6
122,5
123,5
124,4
125,5
126,6
127,0
128,6
129,4
130,1
131,3
132,0
133,3
134,3
135,4
136,2
137,4
138,2
139,6
140,6
141,4
142,4
143,4
144,1
145,6
146,1
147,1
148,3
149,6
150,6
151,4
152,2
153,3
154,0
155,5
156,3
157,1
158,5
159,1
160,5
161,6
162,6
163,4
164,3
165,1
166,2
167,2
168,1
169,1
170,0
171,2
172,6
173,5
174,2
175,5
176,3
177,3
178,2
179,5
180,4
181,2
182,3
183,1
184,1
185,0
186,1
187,6
188,6
189,3
190,6
191,5
192,4
193,1
194,3
195,6
196,3
197,2
198,5
199,6
200,6
201,6
202,3
203,6
204,4
205,5
206,0
207,2
208,5
209,5
210,1
211,4
212,1
213,4
214,0
215,0
216,0
217,0
218,3
219,5
220,4
221,2
222,1
223,1
224,3
225,1
226,4
227,3
228,3
229,5
230,3
231,1
232,4
233,0
234,1
235,6
236,5
237,5
238,2
239,6
240,4
241,6
242,3
243,2
244,0
245,4
246,2
247,2
248,1
249,1
250,1
251,2
252,6
253,5
254,5
255,2
256,6
257,3
258,2
259,0
260,1
261,6
262,3
263,6
264,2
265,2
266,3
267,1
268,1
269,4
270,6
271,6
272,0
273,0
274,6
275,2
276,6
277,0
278,3
279,2
280,1
281,1
282,6
283,6
284,2
285,3
286,4
287,1
288,1
289,0
290,6
291,5
292,4
293,2
294,2
295,0
296,4
297,5
298,5
299,0
300,2
301,5
302,6
303,6
304,6
305,3
306,6
307,1
308,2
309,4
310,5
311,6
312,0
313,5
314,6
315,5
316,0
317,6
318,0
319,4
320,0
321,5
322,0
323,6
324,0
325,3
326,2
327,3
328,2
329,1
330,5
331,2
332,0
333,5
334,1
335,1
336,3
337,3
338,0
339,3
340,3
341,2
342,4
343,0
344,1
345,0
346,0
347,5
348,0
349,4
350,0
351,0
352,3
353,0
354,1
355,1
356,6
357,5
358,2
359,0
360,3
361,6
362,5
363,2
364,0
365,0
366,4
367,6
368,6
369,5
370,1
371,1
372,3
373,2
374,6
375,2
376,4
377,0
378,1
379,1
380,6
381,2
382,3
383,4
384,2
385,1
386,2
387,1
388,0
389,2
390,6
391,3
392,2
393,3
394,0
395,4
396,0
397,2
398,4
399,3
400,4
401,2
402,4
403,1
404,6
405,1
406,4
407,2
408,1
409,3
410,5
411,6
412,5
413,4
414,2
415,1
416,0
417,1
418,0
419,3
420,4
421,6
422,6
423,4
424,1
425,0
426,4
427,2
428,5
429,2
430,4
431,2
432,3
433,5
434,6
435,2
436,5
437,6
438,3
439,6
440,4
441,1
442,2
443,6
444,4
445,4
446,0
447,5
448,0
449,6
450,3
451,4
452,0
453,3
454,5
455,3
456,1
457,6
458,5
459,0
460,0
461,3
462,5
463,4
464,6
465,6
466,1
467,2
468,5
469,0
470,1
471,1
472,1
473,5
474,0
475,1
476,3
477,5
478,3
479,5
480,6
481,5
482,1
483,0
484,4
485,6
486,1
487,4
488,1
489,1
490,5
491,1
492,3
493,3
494,5
495,4
496,0
497,0
498,4
499,0
500,5
501,0
502,6
503,4
504,2
505,5
506,3
507,0
508,6
509,0
510,4
511,6
512,6
513,2
514,6
515,4
516,6
517,1
518,3
519,2
520,2
521,6
522,1
523,5
524,2
525,3
526,2
527,4
528,1
529,4
530,5
531,0
532,2
533,0
534,6
535,1
536,2
537,3
538,2
539,6
540,6
541,6
542,1
543,3
544,5
545,6
546,4
547,2
548,2
549,4
550,5
551,3
552,2
553,0
554,6
555,4
556,4
557,3
558,4
559,6
560,4
561,4
562,4
563,2
564,2
565,1
566,3
567,5
568,2
569,1
570,2
571,3
572,4
573,1
574,1
575,3
576,5
577,6
578,4
579,1
580,2
581,2
582,4
583,6
584,3
585,5
586,0
587,6
588,3
589,4
590,6
591,3
592,1
593,6
594,1
595,0
596,4
597,3
598,4
599,3
600,2
601,1
602,1
603,6
604,3
605,6
606,1
607,4
608,0
609,4
610,5
611,2
612,5
613,5
614,3
615,2
616,2
617,5
618,5
619,4
620,0
621,4
622,1
623,4
624,3
625,4
626,2
627,0
628,0
629,1
630,2
631,0
632,6
633,0
634,0
635,4
636,1
637,3
638,6
639,3
640,3
641,5
642,5
643,4
644,1
645,2
646,2
647,6
648,6
649,2
650,3
651,1
652,0
653,6
654,2
655,3
656,5
657,2
658,0
659,6
660,6
661,4
662,1
663,3
664,4
665,0
666,6
667,4
668,3
669,2
670,0
671,1
672,2
673,2
674,5
675,1
676,4
677,3
678,6
679,3
680,6
681,0
682,5
683,0
684,0
685,2
686,3
687,2
688,3
689,0
690,4
691,4
692,2
693,4
694,2
695,3
696,0
697,6
698,4
699,5
700,2
701,5
702,0
703,0
704,6
705,0
706,0
707,5
708,4
709,3
710,2
711,5
712,1
713,0
714,6
715,4
716,5
717,6
718,3
719,0
720,3
721,5
722,0
723,0
724,5
725,1
726,5
727,4
728,6
729,3
730,5
731,5
732,5
733,6
734,3
735,5
736,4
737,2
738,1
739,2
740,4
741,5
742,3
743,4
744,4
745,3
746,0
747,0
748,1
749,3
750,3
751,3
752,2
753,5
754,0
755,2
756,5
757,0
758,1
759,4
760,2
761,2
762,1
763,4
764,0
765,5
766,5
767,2
768,6
769,1
770,5
771,3
772,4
773,1
774,1
775,5
776,2
777,0
778,6
779,0
780,5
781,6
782,2
783,6
784,6
785,6
786,2
787,1
788,1
789,3
790,4
791,2
792,5
793,1
794,2
795,1
796,1
797,1
798,1
799,2
800,1
801,5
802,3
803,6
804,1
805,0
806,6
807,6
808,1
809,6
810,6
811,1
812,0
813,0
814,4
815,2
816,1
817,0
818,3
819,0
820,4
821,3
822,5
823,2
824,4
825,5
826,1
827,5
828,5
829,5
830,3
831,6
832,0
833,3
834,0
835,4
836,1
837,4
838,5
839,5
840,0
841,3
842,1
843,5
844,3
845,4
846,1
847,2
848,4
849,2
850,1
851,6
852,3
853,0
854,6
855,5
856,5
857,5
858,6
859,6
860,2
861,5
862,0
863,1
864,0
865,3
866,2
867,1
868,5
869,0
870,6
871,1
872,3
873,0
874,1
875,6
876,5
877,6
878,4
879,3
880,5
881,5
882,4
883,3
884,4
885,6
886,3
887,5
888,5
889,1
890,3
891,6
892,6
893,4
894,3
895,3
896,5
897,0
898,4
899,3
900,4
901,3
902,3
903,5
904,2
905,6
906,3
907,1
908,3
909,3
910,1
911,1
912,6
913,3
914,1
915,6
916,5
917,2
918,1
919,3
920,1
921,2
922,6
923,3
924,1
925,6
926,5
927,6
928,5
929,6
930,1
931,0
932,6
933,1
934,0
935,0
936,0
937,0
938,3
939,2
940,4
941,1
942,3
943,2
944,1
945,2
946,2
947,2
948,1
949,1
950,6
951,5
952,5
953,5
954,0
955,5
956,0
957,5
958,4
959,5
960,3
961,0
962,3
963,2
964,2
965,1
966,6
967,5
968,1
969,2
970,0
971,2
972,3
973,3
974,6
975,6
976,0
977,0
978,0
979,4
980,0
981,1
982,3
983,5
984,3
985,3
986,4
987,5
988,6
989,2
990,3
991,6
992,1
993,4
994,6
995,4
996,4
997,5
998,5
999,0
1000,2
1001,6
1002,1
1003,5
1004,6
1005,3
1006,2
1007,2
1008,5
1009,5
1010,4
1011,0
1012,1
1013,1
1014,5
1015,6
1016,0
1017,2
1018,4
1019,4
1020,6
1021,1
1022,0
1023,1
1024,5
1025,2
1026,6
1027,5
1028,0
1029,1
1030,6
1031,3
1032,1
1033,5
1034,6
1035,4
1036,5
1037,5
1038,1
1039,5
1040,4
1041,1
1042,3
1043,0
1044,0
1045,6
1046,0
1047,6
1048,1
1049,1
1050,3
1051,4
1052,1
1053,1
1054,5
1055,2
1056,0
1057,1
1058,5
1059,5
1060,2
1061,6
1062,6
1063,1
1064,6
1065,4
1066,0
1067,2
1068,4
1069,0
1070,0
1071,0
1072,6
1073,3
1074,1
1075,6
1076,5
1077,1
1078,4
1079,4
1080,3
1081,2
1082,3
1083,2
1084,5
1085,4
1086,2
1087,6
1088,1
1089,3
1090,5
1091,0
1092,3
1093,3
1094,3
1095,0
1096,3
1097,0
1098,6
1099,3
1100,2
1101,2
1102,2
1103,2
1104,6
1105,4
1106,6
1107,6
1108,4
1109,5
1110,1
1111,0
1112,5
1113,6
1114,6
1115,6
1116,1
1117,6
1118,1
1119,2
1120,3
1121,4
1122,3
1123,4
1124,4
1125,4
1126,6
1127,4
1128,4
1129,3
1130,4
1131,0
1132,1
1133,1
1134,2
1135,1
1136,3
1137,2
1138,6
1139,6
1140,5
1141,5
1142,0
1143,3
1144,6
1145,1
1146,0
1147,4
1148,4
1149,5
1150,1
1151,0
1152,3
1153,3
1154,3
1155,4
1156,1
1157,1
1158,6
1159,1
1160,0
1161,6
1162,1
1163,4
1164,6
1165,4
1166,0
1167,3
1168,5
1169,2
1170,0
1171,1
1172,2
1173,2
1174,0
1175,4
1176,0
1177,2
1178,3
1179,6
1180,5
1181,2
1182,1
1183,1
1184,0
1185,6
1186,2
1187,6
1188,0
1189,6
1190,5
1191,2
1192,1
1193,0
1194,5
1195,0
1196,0
1197,0
1198,0
1199,0
1200,6
1201,1
1202,3
1203,3
1204,5
1205,6
1206,4
1207,4
1208,4
1209,2
1210,2
1211,1
1212,4
1213,5
1214,2
1215,1
1216,3
1217,1
1218,0
1219,6
1220,2
1221,6
1222,5
1223,2
1224,6
1225,0
1226,3
1227,6
1228,4
1229,3
