task,worker,answer
0,68,2
0,64,7
0,95,3
0,97,5
0,213,7
1,113,2
1,92,2
1,94,2
1,133,2
1,142,1
2,65,4
2,168,3
2,220,3
2,182,0
2,162,5
3,63,7
3,201,0
3,18,6
3,137,0
3,241,0
4,242,3
4,96,0
4,100,1
4,142,4
4,111,1
5,43,9
5,10,8
5,220,8
5,113,8
5,182,8
6,216,0
6,80,5
6,12,3
6,114,3
6,99,3
7,100,1
7,249,1
7,196,2
7,127,3
7,149,8
8,89,0
8,20,2
8,67,2
8,243,2
8,194,2
9,172,0
9,200,9
9,213,9
9,20,0
9,191,6
10,198,1
10,28,5
10,202,1
10,186,6
10,11,5
11,115,9
11,56,9
11,67,9
11,80,5
11,35,6
12,176,6
12,26,8
12,161,6
12,232,4
12,96,1
13,155,7
13,196,0
13,184,1
13,204,4
13,192,1
14,11,4
14,152,4
14,219,4
14,221,8
14,23,2
15,222,6
15,242,8
15,77,9
15,214,3
15,11,2
16,149,9
16,96,9
16,63,9
16,172,9
16,244,7
17,169,7
17,128,4
17,15,4
17,249,8
17,4,4
18,91,9
18,48,2
18,249,5
18,118,3
18,119,1
19,59,9
19,124,9
19,35,9
19,44,8
19,180,9
20,44,8
20,209,3
20,116,6
20,158,4
20,192,6
21,39,3
21,90,6
21,204,6
21,47,0
21,29,6
22,8,7
22,189,7
22,126,7
22,224,7
22,74,7
23,115,0
23,49,3
23,97,2
23,93,8
23,183,2
24,225,6
24,51,5
24,150,3
24,159,2
24,21,2
25,67,2
25,39,9
25,139,2
25,68,2
25,6,2
26,179,1
26,234,8
26,147,1
26,27,6
26,152,7
27,100,6
27,189,6
27,177,6
27,159,6
28,33,8
28,219,0
28,80,8
28,235,0
28,205,0
29,93,9
29,45,9
29,55,0
29,1,9
29,111,4
30,88,2
30,208,8
30,40,8
30,108,8
30,135,2
31,38,1
31,160,1
31,151,8
31,159,1
31,94,0
32,176,7
32,239,5
32,49,7
32,23,3
32,203,7
33,56,8
33,219,9
33,139,3
33,63,4
33,150,1
34,229,1
34,136,5
34,129,8
34,57,9
34,218,5
35,162,4
35,114,6
