task,worker,answer
0,67,0
0,410,5
0,61,4
0,485,4
0,421,5
1,238,3
1,200,6
1,177,0
1,330,0
1,118,0
2,169,5
2,75,0
2,5,1
2,485,3
2,406,2
3,125,2
3,206,2
3,249,2
3,227,2
3,163,7
4,276,1
4,83,0
4,487,4
4,340,0
4,241,0
5,491,5
5,303,4
5,238,2
5,456,5
5,265,1
6,452,5
6,354,5
6,384,0
6,174,5
6,408,5
7,334,7
7,203,7
7,179,6
7,243,1
7,267,0
8,479,1
8,494,5
8,107,3
8,394,2
8,466,1
9,240,3
9,246,3
9,50,4
9,350,1
9,454,3
10,50,4
10,410,4
10,268,4
10,278,0
10,55,4
11,45,3
11,95,5
11,51,3
11,150,4
11,367,3
12,17,0
12,450,2
12,125,2
12,106,5
12,4,3
13,224,2
13,35,2
13,343,2
13,157,5
13,294,1
14,45,1
14,208,3
14,245,5
14,485,1
14,242,0
15,45,1
15,374,6
15,193,1
15,4,1
15,376,2
16,105,5
16,330,3
16,281,2
16,296,5
16,168,3
17,303,7
17,238,5
17,52,5
17,173,0
17,392,0
18,237,4
18,135,6
18,212,4
18,300,6
18,440,6
19,255,7
19,465,7
19,460,3
19,335,7
19,394,7
20,354,1
20,444,0
20,427,7
20,456,0
20,126,0
21,273,3
21,459,4
21,407,4
21,333,6
21,384,3
22,161,3
22,87,4
22,38,4
22,217,4
22,319,6
23,254,2
23,457,3
23,238,4
23,351,4
23,236,3
24,257,1
24,221,5
24,37,5
24,213,1
24,250,6
25,424,3
25,359,3
25,408,6
25,144,3
25,363,0
26,25,6
26,254,6
26,295,3
26,245,2
26,296,3
27,198,4
27,384,1
27,6,7
27,104,4
27,94,5
28,1,6
28,28,6
28,205,6
28,447,6
28,3,6
29,438,4
29,52,4
29,335,4
29,242,5
29,203,4
30,343,6
30,320,7
30,338,7
30,37,5
30,59,7
31,53,6
31,434,7
31,308,3
31,29,1
31,495,0
32,420,4
32,5,5
32,75,5
32,26,5
32,177,3
33,22,1
33,320,1
33,420,1
33,411,1
33,85,1
34,453,3
34,220,0
34,445,3
34,367,3
34,104,3
35,100,1
35,298,1
35,222,1
35,46,4
35,11,1
36,360,4
36,321,4
36,468,0
36,429,5
36,212,7
37,110,7
37,424,0
37,192,0
37,372,0
37,354,6
38,393,4
38,295,1
38,216,6
38,229,6
38,293,6
39,5,7
39,157,2
39,453,2
39,246,2
39,111,2
40,148,1
40,400,5
40,149,1
40,233,5
40,45,0
41,236,4
41,334,3
41,53,2
41,482,2
41,66,4
42,184,2
42,53,1
42,211,0
42,128,2
43,400,0
43,215,5
43,365,3
43,396,0
43,280,3
44,34,6
44,421,3
44,144,7
44,309,5
44,275,1
45,440,2
45,238,4
45,370,2
45,26,2
45,186,5
46,254,4
46,219,2
46,447,4
46,329,1
46,200,7
47,282,7
47,227,2
47,413,1
47,327,5
47,333,6
48,166,6
48,274,3
48,178,5
48,195,3
48,372,3
49,364,1
49,227,1
49,359,1
49,75,3
49,332,2
50,292,1
50,440,6
50,196,2
50,276,1
50,100,1
51,186,2
51,313,2
51,235,3
51,495,5
51,231,3
52,37,4
52,218,3
52,403,5
52,402,5
52,294,7
53,388,1
53,144,3
53,140,6
53,336,7
53,119,7
54,133,7
54,94,5
54,246,7
54,472,1
54,387,4
55,145,3
55,217,3
55,463,6
55,17,7
55,254,3
56,350,4
56,199,1
56,341,0
56,304,4
56,194,6
57,273,5
57,277,1
57,28,0
57,129,3
57,470,3
58,263,2
58,392,6
58,398,4
58,400,4
58,256,4
59,235,0
59,331,3
59,6,0
59,197,0
59,1,4
60,498,2
60,69,3
60,479,0
60,324,3
60,22,7
61,348,0
61,31,2
61,171,2
61,461,2
61,372,3
62,232,5
62,68,1
62,136,7
62,437,5
62,425,7
63,367,5
63,114,3
63,424,6
63,492,5
63,485,5
64,474,1
64,3,6
64,25,0
64,158,5
64,130,6
65,117,2
65,107,3
65,328,7
65,259,2
65,451,2
66,195,2
66,269,4
66,129,4
66,232,4
66,203,4
67,299,6
67,221,7
67,275,1
67,482,1
67,395,4
68,205,4
68,31,0
68,315,5
68,28,4
68,201,0
69,23,5
69,221,0
69,457,1
69,42,3
69,233,2
70,421,7
70,463,3
70,481,0
70,372,7
71,264,2
71,395,2
71,186,2
71,159,2
71,175,2
72,300,6
72,137,6
72,394,4
72,129,6
72,159,6
73,474,4
73,455,0
73,478,6
73,305,4
73,108,1
74,71,0
74,470,5
74,157,0
74,144,7
74,31,0
75,241,6
75,439,6
75,140,6
75,381,2
75,212,6
76,164,7
76,302,5
76,101,5
76,87,5
76,57,7
77,13,7
77,339,1
77,303,6
77,216,4
77,421,3
78,125,5
78,73,4
78,262,0
78,386,5
78,6,6
79,88,6
79,433,6
79,196,1
79,48,6
79,209,4
80,461,7
80,401,7
80,275,7
80,331,7
80,328,3
81,172,1
81,158,6
81,214,1
81,456,3
81,188,1
82,440,7
82,499,3
82,91,1
82,351,0
82,392,5
83,416,4
83,259,4
83,366,4
83,263,0
83,38,0
84,136,3
84,485,3
84,153,3
84,83,0
84,102,3
85,327,6
85,294,2
85,434,0
85,276,0
85,308,0
86,52,7
86,325,7
86,242,2
86,106,1
86,470,6
87,131,4
87,2,2
87,113,5
87,394,7
87,116,4
88,131,4
88,243,4
88,228,4
88,33,3
88,432,4
89,26,5
89,239,0
89,312,2
89,143,3
89,322,1
90,350,2
90,244,0
90,455,4
90,85,0
90,154,0
91,335,6
91,38,0
91,456,6
91,248,1
91,120,0
92,143,3
92,22,3
92,155,7
92,248,1
92,89,3
93,364,3
93,141,3
93,189,5
93,224,3
93,105,1
94,390,0
94,92,4
94,365,7
94,185,7
94,102,7
95,388,2
95,54,2
95,337,5
95,171,1
95,496,4
96,154,7
96,355,4
96,63,3
96,224,7
96,226,7
97,269,2
97,384,5
97,369,5
97,445,5
97,119,5
98,473,6
98,413,4
98,445,1
98,132,2
98,204,3
99,452,0
99,301,5
99,258,2
99,44,0
99,119,2
100,478,6
100,282,4
100,82,4
100,47,4
100,222,4
101,474,4
101,215,5
101,419,3
101,53,1
101,33,5
102,412,5
102,395,6
102,464,5
102,337,5
102,275,1
103,344,3
103,461,5
103,221,0
103,218,5
103,478,5
104,71,6
104,242,7
104,292,6
104,390,6
104,76,1
105,181,4
105,105,7
105,428,2
105,67,6
105,144,4
106,233,4
106,346,0
106,471,7
106,249,0
106,162,0
107,294,0
107,113,1
107,393,3
107,465,4
107,163,1
108,39,5
108,342,5
108,69,1
108,24,5
108,119,2
109,407,7
109,9,0
109,202,4
109,4,3
109,349,0
110,268,0
110,122,2
110,239,0
110,66,0
